time,valence,arousal,videoID,start_time,end_time,P_id,probe
1754391136637.0,5.0,5.0,5.0,1754391136637.0,1754391141637.0,18,1
1754391145112.3333,5.445,5.486666666666667,5.0,1754391141638.0,1754391146638.0,18,0
1754391149772.2222,6.627777777777777,6.303333333333333,5.0,1754391146639.0,1754391151639.0,18,0
1754391152835.0,6.706,6.6,5.0,1754391151640.0,1754391156640.0,18,0
1754391160309.0,6.6,6.87,5.0,1754391156641.0,1754391161641.0,18,0
1754391160309.0,6.6,6.87,5.0,1754391156641.0,1754391161641.0,18,0
1754391160309.0,6.6,6.87,5.0,1754391156641.0,1754391161641.0,18,0
1754391176055.0,6.6,7.13,5.0,1754391171644.0,1754391176644.0,18,0
1754391176055.0,6.6,7.13,5.0,1754391171644.0,1754391176644.0,18,0
1754391176055.0,6.6,7.13,5.0,1754391171644.0,1754391176644.0,18,0
1754391176055.0,6.6,7.13,5.0,1754391171644.0,1754391176644.0,18,0
1754391176055.0,6.6,7.13,5.0,1754391171644.0,1754391176644.0,18,0
1754391176055.0,6.6,7.13,5.0,1754391171644.0,1754391176644.0,18,0
1754391176055.0,6.6,7.13,5.0,1754391171644.0,1754391176644.0,18,0
1754391176055.0,6.6,7.13,5.0,1754391171644.0,1754391176644.0,18,0
1754391176055.0,6.6,7.13,5.0,1754391171644.0,1754391176644.0,18,0
1754391176055.0,6.6,7.13,5.0,1754391171644.0,1754391176644.0,18,0
1754391176055.0,6.6,7.13,5.0,1754391171644.0,1754391176644.0,18,0
1754391227973.7778,6.6,5.800000000000001,5.0,1754391226655.0,1754391231655.0,18,0
1754391232056.0,6.6,4.47,5.0,1754391231656.0,1754391236656.0,18,0
1754391232056.0,6.6,4.47,5.0,1754391231656.0,1754391236656.0,18,0
1754391232056.0,6.6,4.47,5.0,1754391231656.0,1754391236656.0,18,0
1754391232056.0,6.6,4.47,5.0,1754391231656.0,1754391236656.0,18,0
1754391253497.125,6.6,5.66625,5.0,1754391251660.0,1754391256660.0,18,0
1754391253497.125,6.6,5.66625,5.0,1754391251660.0,1754391256660.0,18,0
1754391253497.125,6.6,5.66625,5.0,1754391251660.0,1754391256660.0,18,0
1754391253497.125,6.6,5.66625,5.0,1754391251660.0,1754391256660.0,18,0
1754391253497.125,6.6,5.66625,5.0,1754391251660.0,1754391256660.0,18,0
1754391253497.125,6.6,5.66625,5.0,1754391251660.0,1754391256660.0,18,0
