time,valence,arousal,videoID,start_time,end_time,P_id,probe
1752927768213.0,5.0,5.0,8.0,1752927768213.0,1752927773213.0,1,0
1752927777895.3333,5.18,4.6433333333333335,8.0,1752927773214.0,1752927778214.0,1,0
1752927780418.4443,4.215,2.9844444444444442,8.0,1752927778215.0,1752927783215.0,1,0
1752927786148.5,2.7350000000000003,2.07,8.0,1752927783216.0,1752927788216.0,1,1
1752927790162.8333,3.0883333333333334,1.6199999999999999,8.0,1752927788217.0,1752927793217.0,1,1
1752927794705.5,2.8674999999999997,1.4,8.0,1752927793218.0,1752927798218.0,1,1
1752927794705.5,2.8674999999999997,1.4,8.0,1752927793218.0,1752927798218.0,1,1
1752927794705.5,2.8674999999999997,1.4,8.0,1752927793218.0,1752927798218.0,1,1
1752927794705.5,2.8674999999999997,1.4,8.0,1752927793218.0,1752927798218.0,1,1
1752927794705.5,2.8674999999999997,1.4,8.0,1752927793218.0,1752927798218.0,1,1
1752927794705.5,2.8674999999999997,1.4,8.0,1752927793218.0,1752927798218.0,1,1
1752927826317.8333,2.69,1.7566666666666666,8.0,1752927823224.0,1752927828224.0,1,1
1752927826317.8333,2.69,1.7566666666666666,8.0,1752927823224.0,1752927828224.0,1,1
1752927826317.8333,2.69,1.7566666666666666,8.0,1752927823224.0,1752927828224.0,1,1
1752927826317.8333,2.69,1.7566666666666666,8.0,1752927823224.0,1752927828224.0,1,1
1752927826317.8333,2.69,1.7566666666666666,8.0,1752927823224.0,1752927828224.0,1,1
1752927826317.8333,2.69,1.7566666666666666,8.0,1752927823224.0,1752927828224.0,1,1
1752927826317.8333,2.69,1.7566666666666666,8.0,1752927823224.0,1752927828224.0,1,1
1752927826317.8333,2.69,1.7566666666666666,8.0,1752927823224.0,1752927828224.0,1,1
1752927826317.8333,2.69,1.7566666666666666,8.0,1752927823224.0,1752927828224.0,1,1
1752927826317.8333,2.69,1.7566666666666666,8.0,1752927823224.0,1752927828224.0,1,1
1752927876411.2856,2.311428571428571,4.047142857142857,8.0,1752927873234.0,1752927878234.0,1,1
1752927880142.2856,2.255714285714286,6.18,8.0,1752927878235.0,1752927883235.0,1,0
1752927886906.2,2.7620000000000005,6.973999999999999,8.0,1752927883236.0,1752927888236.0,1,0
1752927889297.5,2.76625,8.03375,8.0,1752927888237.0,1752927893237.0,1,0
1752927889297.5,2.76625,8.03375,8.0,1752927888237.0,1752927893237.0,1,0
1752927889297.5,2.76625,8.03375,8.0,1752927888237.0,1752927893237.0,1,0
1752927889297.5,2.76625,8.03375,8.0,1752927888237.0,1752927893237.0,1,0
1752927912507.0,2.07,8.600000000000001,8.0,1752927908241.0,1752927913241.0,1,0
