time,valence,arousal,videoID,start_time,end_time,P_id,probe
1754567367875.0,5.0,5.0,3.0,1754567367875.0,1754567372875.0,25,1
1754567375559.5,5.0,4.6,3.0,1754567372876.0,1754567377876.0,25,1
1754567378669.3333,4.91,4.0200000000000005,3.0,1754567377877.0,1754567382877.0,25,1
1754567385254.8333,4.065,3.6649999999999996,3.0,1754567382878.0,1754567387878.0,25,1
1754567390229.0,4.065,3.4,3.0,1754567387879.0,1754567392879.0,25,1
1754567393322.0,4.2,3.13,3.0,1754567392880.0,1754567397880.0,25,1
1754567393322.0,4.2,3.13,3.0,1754567392880.0,1754567397880.0,25,1
1754567406148.5,4.2,2.7350000000000003,3.0,1754567402882.0,1754567407882.0,25,1
1754567409687.2,3.4,2.6,3.0,1754567407883.0,1754567412883.0,25,1
1754567409687.2,3.4,2.6,3.0,1754567407883.0,1754567412883.0,25,1
1754567409687.2,3.4,2.6,3.0,1754567407883.0,1754567412883.0,25,1
1754567409687.2,3.4,2.6,3.0,1754567407883.0,1754567412883.0,25,1
1754567409687.2,3.4,2.6,3.0,1754567407883.0,1754567412883.0,25,1
1754567409687.2,3.4,2.6,3.0,1754567407883.0,1754567412883.0,25,1
1754567409687.2,3.4,2.6,3.0,1754567407883.0,1754567412883.0,25,1
1754567409687.2,3.4,2.6,3.0,1754567407883.0,1754567412883.0,25,1
1754567409687.2,3.4,2.6,3.0,1754567407883.0,1754567412883.0,25,1
1754567409687.2,3.4,2.6,3.0,1754567407883.0,1754567412883.0,25,1
1754567409687.2,3.4,2.6,3.0,1754567407883.0,1754567412883.0,25,1
1754567464806.5,2.87,2.2,3.0,1754567462894.0,1754567467894.0,25,1
1754567464806.5,2.87,2.2,3.0,1754567462894.0,1754567467894.0,25,1
1754567464806.5,2.87,2.2,3.0,1754567462894.0,1754567467894.0,25,1
1754567464806.5,2.87,2.2,3.0,1754567462894.0,1754567467894.0,25,1
