time,valence,arousal,videoID,start_time,end_time,P_id,probe
1752065616809.0,5.0,5.0,4.0,1752065616809.0,1752065621809.0,3,0
1752065624234.0,5.0,5.4,4.0,1752065621810.0,1752065626810.0,3,0
1752065627454.0,5.0,5.8,4.0,1752065626811.0,1752065631811.0,3,0
1752065636550.0,5.27,5.8,4.0,1752065631812.0,1752065636812.0,3,0
1752065636550.0,5.27,5.8,4.0,1752065631812.0,1752065636812.0,3,0
1752065641966.0,5.53,5.8,4.0,1752065641814.0,1752065646814.0,3,0
1752065641966.0,5.53,5.8,4.0,1752065641814.0,1752065646814.0,3,0
1752065641966.0,5.53,5.8,4.0,1752065641814.0,1752065646814.0,3,0
1752065659819.5,5.8,5.665,4.0,1752065656817.0,1752065661817.0,3,0
1752065659819.5,5.8,5.665,4.0,1752065656817.0,1752065661817.0,3,0
1752065659819.5,5.8,5.665,4.0,1752065656817.0,1752065661817.0,3,0
1752065673967.875,5.633749999999999,4.5,4.0,1752065671820.0,1752065676820.0,3,0
1752065678460.8572,5.077142857142857,3.058571428571429,4.0,1752065676821.0,1752065681821.0,3,0
1752065683631.0,4.73,2.33,4.0,1752065681822.0,1752065686822.0,3,1
1752065683631.0,4.73,2.33,4.0,1752065681822.0,1752065686822.0,3,1
1752065695951.0,4.73,2.07,4.0,1752065691824.0,1752065696824.0,3,1
1752065695951.0,4.73,2.07,4.0,1752065691824.0,1752065696824.0,3,1
1752065695951.0,4.73,2.07,4.0,1752065691824.0,1752065696824.0,3,1
1752065695951.0,4.73,2.07,4.0,1752065691824.0,1752065696824.0,3,1
1752065695951.0,4.73,2.07,4.0,1752065691824.0,1752065696824.0,3,1
1752065695951.0,4.73,2.07,4.0,1752065691824.0,1752065696824.0,3,1
1752065724985.0,5.0,2.07,4.0,1752065721830.0,1752065726830.0,3,1
1752065730376.0,5.0,1.8,4.0,1752065726831.0,1752065731831.0,3,1
1752065730376.0,5.0,1.8,4.0,1752065726831.0,1752065731831.0,3,1
1752065730376.0,5.0,1.8,4.0,1752065726831.0,1752065731831.0,3,1
1752065730376.0,5.0,1.8,4.0,1752065726831.0,1752065731831.0,3,1
1752065730376.0,5.0,1.8,4.0,1752065726831.0,1752065731831.0,3,1
1752065730376.0,5.0,1.8,4.0,1752065726831.0,1752065731831.0,3,1
1752065730376.0,5.0,1.8,4.0,1752065726831.0,1752065731831.0,3,1
1752065763577.0,5.0,1.53,4.0,1752065761838.0,1752065766838.0,3,1
1752065763577.0,5.0,1.53,4.0,1752065761838.0,1752065766838.0,3,1
1752065763577.0,5.0,1.53,4.0,1752065761838.0,1752065766838.0,3,1
1752065763577.0,5.0,1.53,4.0,1752065761838.0,1752065766838.0,3,1
