time,valence,arousal,videoID,start_time,end_time,P_id,probe
1754559557002.1667,5.0,5.666666666666667,7.0,1754559553320.0,1754559558320.0,23,0
1754559561670.2,5.108,5.96,7.0,1754559558321.0,1754559563321.0,23,0
1754559566683.0,4.0675,5.8,7.0,1754559563322.0,1754559568322.0,23,0
1754559568655.0,3.4,5.8,7.0,1754559568323.0,1754559573323.0,23,0
1754559568655.0,3.4,5.8,7.0,1754559568323.0,1754559573323.0,23,0
1754559568655.0,3.4,5.8,7.0,1754559568323.0,1754559573323.0,23,0
1754559568655.0,3.4,5.8,7.0,1754559568323.0,1754559573323.0,23,0
1754559568655.0,3.4,5.8,7.0,1754559568323.0,1754559573323.0,23,0
1754559568655.0,3.4,5.8,7.0,1754559568323.0,1754559573323.0,23,0
1754559599377.375,3.4,7.0,7.0,1754559598329.0,1754559603329.0,23,0
1754559599377.375,3.4,7.0,7.0,1754559598329.0,1754559603329.0,23,0
1754559613329.0,3.4,8.2,7.0,1754559608331.0,1754559613331.0,23,0
1754559613977.5,3.4,8.600000000000001,7.0,1754559613332.0,1754559618332.0,23,0
1754559613977.5,3.4,8.600000000000001,7.0,1754559613332.0,1754559618332.0,23,0
1754559613977.5,3.4,8.600000000000001,7.0,1754559613332.0,1754559618332.0,23,0
1754559613977.5,3.4,8.600000000000001,7.0,1754559613332.0,1754559618332.0,23,0
1754559613977.5,3.4,8.600000000000001,7.0,1754559613332.0,1754559618332.0,23,0
1754559640746.3333,2.8666666666666667,8.73,7.0,1754559638337.0,1754559643337.0,23,0
1754559645185.0,2.87,8.73,7.0,1754559643338.0,1754559648338.0,23,0
1754559645185.0,2.87,8.73,7.0,1754559643338.0,1754559648338.0,23,0
1754559645185.0,2.87,8.73,7.0,1754559643338.0,1754559648338.0,23,0
1754559662979.0,3.13,8.73,7.0,1754559658341.0,1754559663341.0,23,0
1754559665273.6667,3.1300000000000003,8.200000000000001,7.0,1754559663342.0,1754559668342.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559671249.0,2.87,8.3325,7.0,1754559668343.0,1754559673343.0,23,0
1754559743870.3333,2.8699999999999997,8.200000000000001,7.0,1754559743358.0,1754559748358.0,23,0
