time,valence,arousal,videoID,start_time,end_time,P_id,probe
1754121049292.0,5.0,5.0,7.0,1754121049292.0,1754121054292.0,14,1
1754121057222.1177,4.78,7.180588235294117,7.0,1754121054293.0,1754121059293.0,14,0
1754121057222.1177,4.78,7.180588235294117,7.0,1754121054293.0,1754121059293.0,14,0
1754121067477.5,3.3324999999999996,8.4025,7.0,1754121064295.0,1754121069295.0,14,0
1754121072271.0,3.0,8.47,7.0,1754121069296.0,1754121074296.0,14,0
1754121072271.0,3.0,8.47,7.0,1754121069296.0,1754121074296.0,14,0
1754121072271.0,3.0,8.47,7.0,1754121069296.0,1754121074296.0,14,0
1754121072271.0,3.0,8.47,7.0,1754121069296.0,1754121074296.0,14,0
1754121072271.0,3.0,8.47,7.0,1754121069296.0,1754121074296.0,14,0
1754121072271.0,3.0,8.47,7.0,1754121069296.0,1754121074296.0,14,0
1754121072271.0,3.0,8.47,7.0,1754121069296.0,1754121074296.0,14,0
1754121072271.0,3.0,8.47,7.0,1754121069296.0,1754121074296.0,14,0
1754121072271.0,3.0,8.47,7.0,1754121069296.0,1754121074296.0,14,0
1754121118824.5,2.87,8.335,7.0,1754121114305.0,1754121119305.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
1754121119526.0,2.87,8.73,7.0,1754121119306.0,1754121124306.0,14,0
