,Time_series,GSR,HR,timestamp,time2,subject,video_id
0,198891,494,535,1755182341607,2025-08-14 20:09:01.607945+05:30,38,8
1,198992,494,526,1755182341708,2025-08-14 20:09:01.708699+05:30,38,8
2,199093,495,526,1755182341809,2025-08-14 20:09:01.809608+05:30,38,8
3,199194,495,528,1755182341910,2025-08-14 20:09:01.910466+05:30,38,8
4,199294,497,536,1755182342011,2025-08-14 20:09:02.011175+05:30,38,8
5,199396,495,528,1755182342112,2025-08-14 20:09:02.112064+05:30,38,8
6,199496,496,523,1755182342212,2025-08-14 20:09:02.212882+05:30,38,8
7,199598,495,529,1755182342313,2025-08-14 20:09:02.313710+05:30,38,8
8,199698,494,524,1755182342414,2025-08-14 20:09:02.414698+05:30,38,8
9,199799,494,526,1755182342515,2025-08-14 20:09:02.515309+05:30,38,8
10,199900,495,528,1755182342616,2025-08-14 20:09:02.616332+05:30,38,8
11,200000,493,533,1755182342717,2025-08-14 20:09:02.717077+05:30,38,8
12,200101,494,551,1755182342817,2025-08-14 20:09:02.817873+05:30,38,8
13,200202,494,541,1755182342918,2025-08-14 20:09:02.918807+05:30,38,8
14,200303,493,534,1755182343019,2025-08-14 20:09:03.019767+05:30,38,8
15,200403,493,536,1755182343120,2025-08-14 20:09:03.120456+05:30,38,8
16,200505,493,530,1755182343221,2025-08-14 20:09:03.221277+05:30,38,8
17,200605,493,528,1755182343322,2025-08-14 20:09:03.322102+05:30,38,8
18,200707,491,528,1755182343423,2025-08-14 20:09:03.423176+05:30,38,8
19,200807,495,526,1755182343523,2025-08-14 20:09:03.523803+05:30,38,8
20,200908,491,528,1755182343624,2025-08-14 20:09:03.624677+05:30,38,8
21,201009,492,534,1755182343725,2025-08-14 20:09:03.725541+05:30,38,8
22,201110,494,530,1755182343826,2025-08-14 20:09:03.826156+05:30,38,8
23,201210,494,530,1755182343927,2025-08-14 20:09:03.927106+05:30,38,8
24,201312,495,535,1755182344027,2025-08-14 20:09:04.027980+05:30,38,8
25,201412,493,529,1755182344128,2025-08-14 20:09:04.128887+05:30,38,8
26,201513,493,526,1755182344229,2025-08-14 20:09:04.229767+05:30,38,8
27,201614,494,528,1755182344330,2025-08-14 20:09:04.330493+05:30,38,8
