,Time_series,GSR,HR,timestamp,time2,subject,video_id
0,652456,426,513,1752064426290,2025-07-09 18:03:46.290450+05:30,3,7
1,652557,426,514,1752064426391,2025-07-09 18:03:46.391462+05:30,3,7
2,652658,426,516,1752064426492,2025-07-09 18:03:46.492172+05:30,3,7
3,652759,428,509,1752064426592,2025-07-09 18:03:46.592898+05:30,3,7
4,652860,427,511,1752064426693,2025-07-09 18:03:46.693793+05:30,3,7
5,652960,427,511,1752064426794,2025-07-09 18:03:46.794798+05:30,3,7
6,653062,426,511,1752064426895,2025-07-09 18:03:46.895541+05:30,3,7
7,653162,427,511,1752064426996,2025-07-09 18:03:46.996332+05:30,3,7
8,653262,428,515,1752064427097,2025-07-09 18:03:47.097297+05:30,3,7
9,653364,428,514,1752064427198,2025-07-09 18:03:47.198089+05:30,3,7
10,653464,429,512,1752064427298,2025-07-09 18:03:47.298869+05:30,3,7
11,653565,427,513,1752064427399,2025-07-09 18:03:47.399683+05:30,3,7
12,653666,429,513,1752064427500,2025-07-09 18:03:47.500531+05:30,3,7
13,653767,429,510,1752064427601,2025-07-09 18:03:47.601275+05:30,3,7
14,653868,428,511,1752064427702,2025-07-09 18:03:47.702188+05:30,3,7
15,653969,429,515,1752064427802,2025-07-09 18:03:47.802971+05:30,3,7
16,654069,428,516,1752064427903,2025-07-09 18:03:47.903865+05:30,3,7
17,654171,428,512,1752064428004,2025-07-09 18:03:48.004614+05:30,3,7
18,654271,429,509,1752064428105,2025-07-09 18:03:48.105407+05:30,3,7
19,654372,428,513,1752064428206,2025-07-09 18:03:48.206247+05:30,3,7
20,654473,428,511,1752064428307,2025-07-09 18:03:48.307100+05:30,3,7
21,654574,428,513,1752064428407,2025-07-09 18:03:48.407901+05:30,3,7
22,654674,430,515,1752064428508,2025-07-09 18:03:48.508759+05:30,3,7
23,654776,428,514,1752064428609,2025-07-09 18:03:48.609695+05:30,3,7
24,654876,429,510,1752064428710,2025-07-09 18:03:48.710423+05:30,3,7
25,654978,428,510,1752064428811,2025-07-09 18:03:48.811283+05:30,3,7
26,655078,426,509,1752064428912,2025-07-09 18:03:48.912218+05:30,3,7
27,655178,425,511,1752064429012,2025-07-09 18:03:49.012951+05:30,3,7
28,655280,421,512,1752064429113,2025-07-09 18:03:49.113926+05:30,3,7
29,655380,420,514,1752064429214,2025-07-09 18:03:49.214703+05:30,3,7
30,655481,416,513,1752064429315,2025-07-09 18:03:49.315594+05:30,3,7
31,655582,417,512,1752064429416,2025-07-09 18:03:49.416300+05:30,3,7
32,655683,414,512,1752064429517,2025-07-09 18:03:49.517223+05:30,3,7
33,655783,413,511,1752064429618,2025-07-09 18:03:49.618002+05:30,3,7
34,655885,412,511,1752064429718,2025-07-09 18:03:49.718815+05:30,3,7
35,655985,411,515,1752064429819,2025-07-09 18:03:49.819709+05:30,3,7
36,656087,411,513,1752064429920,2025-07-09 18:03:49.920501+05:30,3,7
37,656187,410,512,1752064430021,2025-07-09 18:03:50.021313+05:30,3,7
38,656288,409,510,1752064430122,2025-07-09 18:03:50.122183+05:30,3,7
39,656389,409,513,1752064430223,2025-07-09 18:03:50.222994+05:30,3,7
40,656490,406,511,1752064430323,2025-07-09 18:03:50.323832+05:30,3,7
41,656590,405,514,1752064430424,2025-07-09 18:03:50.424597+05:30,3,7
42,656692,405,514,1752064430525,2025-07-09 18:03:50.525449+05:30,3,7
43,656792,403,512,1752064430626,2025-07-09 18:03:50.626286+05:30,3,7
44,656893,402,509,1752064430727,2025-07-09 18:03:50.727098+05:30,3,7
45,656994,402,511,1752064430828,2025-07-09 18:03:50.828015+05:30,3,7
46,657094,401,511,1752064430928,2025-07-09 18:03:50.928804+05:30,3,7
47,657196,400,512,1752064431029,2025-07-09 18:03:51.029750+05:30,3,7
48,657296,400,513,1752064431130,2025-07-09 18:03:51.130511+05:30,3,7
49,657397,400,515,1752064431231,2025-07-09 18:03:51.231338+05:30,3,7
50,657498,400,513,1752064431332,2025-07-09 18:03:51.332105+05:30,3,7
51,657599,398,512,1752064431433,2025-07-09 18:03:51.433028+05:30,3,7
52,657699,396,511,1752064431533,2025-07-09 18:03:51.533856+05:30,3,7
53,657801,397,510,1752064431634,2025-07-09 18:03:51.634642+05:30,3,7
54,657901,395,511,1752064431735,2025-07-09 18:03:51.735457+05:30,3,7
55,658002,395,516,1752064431836,2025-07-09 18:03:51.836387+05:30,3,7
56,658103,395,515,1752064431937,2025-07-09 18:03:51.937173+05:30,3,7
57,658204,393,510,1752064432038,2025-07-09 18:03:52.038145+05:30,3,7
58,658305,390,511,1752064432138,2025-07-09 18:03:52.138819+05:30,3,7
59,658406,391,511,1752064432239,2025-07-09 18:03:52.239716+05:30,3,7
60,658506,391,511,1752064432340,2025-07-09 18:03:52.340513+05:30,3,7
61,658608,387,514,1752064432441,2025-07-09 18:03:52.441444+05:30,3,7
62,658708,388,517,1752064432542,2025-07-09 18:03:52.542142+05:30,3,7
63,658809,388,514,1752064432643,2025-07-09 18:03:52.643097+05:30,3,7
64,658910,388,510,1752064432743,2025-07-09 18:03:52.743817+05:30,3,7
65,659010,388,512,1752064432844,2025-07-09 18:03:52.844718+05:30,3,7
66,659111,389,509,1752064432945,2025-07-09 18:03:52.945525+05:30,3,7
67,659212,389,510,1752064433046,2025-07-09 18:03:53.046375+05:30,3,7
68,659313,388,518,1752064433147,2025-07-09 18:03:53.147183+05:30,3,7
69,659414,388,513,1752064433248,2025-07-09 18:03:53.248142+05:30,3,7
70,659515,387,511,1752064433348,2025-07-09 18:03:53.348811+05:30,3,7
71,659615,386,513,1752064433449,2025-07-09 18:03:53.449955+05:30,3,7
72,659717,384,515,1752064433550,2025-07-09 18:03:53.550460+05:30,3,7
