,Time_series,GSR,HR,timestamp,time2,subject,video_id
0,1035853,496,567,1754025692479,2025-08-01 10:51:32.479938+05:30,10,6
1,1035955,497,563,1754025692580,2025-08-01 10:51:32.580698+05:30,10,6
2,1036055,497,553,1754025692681,2025-08-01 10:51:32.681625+05:30,10,6
3,1036156,495,551,1754025692782,2025-08-01 10:51:32.782517+05:30,10,6
4,1036257,495,552,1754025692883,2025-08-01 10:51:32.883457+05:30,10,6
5,1036358,495,546,1754025692984,2025-08-01 10:51:32.984303+05:30,10,6
6,1036459,495,548,1754025693085,2025-08-01 10:51:33.085075+05:30,10,6
7,1036560,495,550,1754025693186,2025-08-01 10:51:33.186054+05:30,10,6
8,1036660,495,563,1754025693286,2025-08-01 10:51:33.286959+05:30,10,6
9,1036762,496,556,1754025693387,2025-08-01 10:51:33.387703+05:30,10,6
10,1036862,496,550,1754025693488,2025-08-01 10:51:33.488701+05:30,10,6
11,1036963,496,556,1754025693589,2025-08-01 10:51:33.589631+05:30,10,6
12,1037064,497,555,1754025693690,2025-08-01 10:51:33.690341+05:30,10,6
13,1037165,496,548,1754025693791,2025-08-01 10:51:33.791460+05:30,10,6
14,1037265,495,552,1754025693892,2025-08-01 10:51:33.892329+05:30,10,6
15,1037367,495,568,1754025693993,2025-08-01 10:51:33.993144+05:30,10,6
16,1037467,497,568,1754025694094,2025-08-01 10:51:34.094100+05:30,10,6
17,1037569,496,559,1754025694195,2025-08-01 10:51:34.195003+05:30,10,6
18,1037669,497,549,1754025694295,2025-08-01 10:51:34.295904+05:30,10,6
19,1037770,496,548,1754025694396,2025-08-01 10:51:34.396751+05:30,10,6
20,1037871,499,547,1754025694497,2025-08-01 10:51:34.497516+05:30,10,6
21,1037972,499,544,1754025694598,2025-08-01 10:51:34.598659+05:30,10,6
22,1038072,499,550,1754025694699,2025-08-01 10:51:34.699298+05:30,10,6
23,1038174,501,564,1754025694800,2025-08-01 10:51:34.800245+05:30,10,6
24,1038274,500,550,1754025694901,2025-08-01 10:51:34.901153+05:30,10,6
25,1038375,499,558,1754025695002,2025-08-01 10:51:35.002106+05:30,10,6
26,1038476,500,556,1754025695103,2025-08-01 10:51:35.103017+05:30,10,6
27,1038577,499,554,1754025695204,2025-08-01 10:51:35.204030+05:30,10,6
28,1038678,499,552,1754025695304,2025-08-01 10:51:35.304861+05:30,10,6
29,1038779,498,556,1754025695405,2025-08-01 10:51:35.405505+05:30,10,6
30,1038880,501,565,1754025695506,2025-08-01 10:51:35.506411+05:30,10,6
31,1038981,501,554,1754025695607,2025-08-01 10:51:35.607466+05:30,10,6
32,1039082,501,553,1754025695708,2025-08-01 10:51:35.708137+05:30,10,6
33,1039182,503,548,1754025695808,2025-08-01 10:51:35.808849+05:30,10,6
34,1039284,504,542,1754025695909,2025-08-01 10:51:35.909736+05:30,10,6
35,1039384,506,547,1754025696010,2025-08-01 10:51:36.010603+05:30,10,6
36,1039485,506,554,1754025696111,2025-08-01 10:51:36.111582+05:30,10,6
37,1039586,510,564,1754025696212,2025-08-01 10:51:36.212395+05:30,10,6
38,1039687,507,547,1754025696313,2025-08-01 10:51:36.313224+05:30,10,6
39,1039788,509,546,1754025696414,2025-08-01 10:51:36.414135+05:30,10,6
40,1039889,509,546,1754025696514,2025-08-01 10:51:36.514968+05:30,10,6
41,1039989,509,542,1754025696616,2025-08-01 10:51:36.616129+05:30,10,6
42,1040091,510,541,1754025696716,2025-08-01 10:51:36.716885+05:30,10,6
43,1040191,510,559,1754025696817,2025-08-01 10:51:36.817885+05:30,10,6
44,1040292,510,544,1754025696918,2025-08-01 10:51:36.918801+05:30,10,6
45,1040393,510,541,1754025697019,2025-08-01 10:51:37.019533+05:30,10,6
46,1040494,510,545,1754025697120,2025-08-01 10:51:37.120219+05:30,10,6
47,1040594,509,540,1754025697221,2025-08-01 10:51:37.221293+05:30,10,6
48,1040696,509,543,1754025697322,2025-08-01 10:51:37.322153+05:30,10,6
49,1040796,509,544,1754025697423,2025-08-01 10:51:37.423078+05:30,10,6
50,1040898,512,553,1754025697523,2025-08-01 10:51:37.523880+05:30,10,6
51,1040998,511,541,1754025697624,2025-08-01 10:51:37.624826+05:30,10,6
52,1041099,510,541,1754025697725,2025-08-01 10:51:37.725462+05:30,10,6
53,1041200,511,546,1754025697826,2025-08-01 10:51:37.826420+05:30,10,6
54,1041301,510,544,1754025697927,2025-08-01 10:51:37.927358+05:30,10,6
55,1041401,509,541,1754025698028,2025-08-01 10:51:38.028230+05:30,10,6
56,1041503,509,543,1754025698129,2025-08-01 10:51:38.129011+05:30,10,6
57,1041603,501,592,1754025698230,2025-08-01 10:51:38.229987+05:30,10,6
58,1041704,498,566,1754025698330,2025-08-01 10:51:38.330811+05:30,10,6
59,1041805,497,566,1754025698431,2025-08-01 10:51:38.431729+05:30,10,6
60,1041906,495,567,1754025698532,2025-08-01 10:51:38.532592+05:30,10,6
61,1042008,495,556,1754025698633,2025-08-01 10:51:38.633685+05:30,10,6
62,1042108,493,554,1754025698734,2025-08-01 10:51:38.734507+05:30,10,6
63,1042209,494,563,1754025698835,2025-08-01 10:51:38.835543+05:30,10,6
64,1042310,500,562,1754025698936,2025-08-01 10:51:38.936239+05:30,10,6
65,1042411,507,535,1754025699036,2025-08-01 10:51:39.036928+05:30,10,6
66,1042511,508,541,1754025699137,2025-08-01 10:51:39.137971+05:30,10,6
67,1042613,510,541,1754025699238,2025-08-01 10:51:39.238876+05:30,10,6
68,1042713,510,540,1754025699339,2025-08-01 10:51:39.339577+05:30,10,6
69,1042814,510,544,1754025699440,2025-08-01 10:51:39.440455+05:30,10,6
70,1042915,512,547,1754025699541,2025-08-01 10:51:39.541306+05:30,10,6
71,1043016,512,557,1754025699642,2025-08-01 10:51:39.642274+05:30,10,6
72,1043117,512,542,1754025699743,2025-08-01 10:51:39.743108+05:30,10,6
73,1043218,511,542,1754025699844,2025-08-01 10:51:39.844139+05:30,10,6
74,1043318,511,544,1754025699944,2025-08-01 10:51:39.944935+05:30,10,6
