GSR_mean,GSR_variance,HR_mean,HR_variance,75_percentile_GSR,75_percentile_HR,GSRmean_persen_diff,HRmean_persent_diff,GSRmean_diff,HRmean_diff,valence_acc_video,arousal_acc_video,P_id,video_id
0.5847368421052631,0.0026240304709141266,0.3446666666666666,0.002916,0.631578947368421,0.3666666666666666,0.06557236839647318,0.11410789785938646,0.06557236839647318,0.11410789785938646,1,1,5,1
0.44671052631578945,0.0044585353185595585,0.3526666666666667,0.0016928888888888894,0.5115131578947368,0.3666666666666666,0.20359868418594684,0.1061078978593864,0.20359868418594684,0.1061078978593864,1,1,5,1
0.44381578947368416,0.004796069944598339,0.3753333333333333,0.002702666666666667,0.5,0.4,0.20649342102805213,0.08344123119271979,0.20649342102805213,0.08344123119271979,1,1,5,1
0.516842105263158,3.317174515235449e-05,0.3306666666666666,0.0015040000000000001,0.5197368421052632,0.3666666666666666,0.1334671052385783,0.12810789785938648,0.1334671052385783,0.12810789785938648,1,1,5,1
0.5376315789473685,8.317174515235449e-05,0.36199999999999993,0.003333777777777779,0.5460526315789473,0.4,0.11267763155436783,0.09677456452605315,0.11267763155436783,0.09677456452605315,1,1,5,1
0.5669736842105262,6.0058864265927685e-05,0.35600000000000004,0.008108444444444448,0.5723684210526315,0.4,0.0833355262912101,0.10277456452605305,0.0833355262912101,0.10277456452605305,1,1,5,1
0.5936842105263157,8.75346260387813e-05,0.34,0.010355555555555557,0.5986842105263158,0.39166666666666666,0.05662499997542059,0.11877456452605306,0.05662499997542059,0.11877456452605306,1,1,5,1
0.6181578947368421,5.533240997229925e-05,0.344,0.011797333333333333,0.625,0.3333333333333333,0.03215131576489416,0.11477456452605311,0.03215131576489416,0.11477456452605311,1,1,5,1
0.6415789473684211,4.889196675900269e-05,0.3379999999999999,0.01626711111111111,0.6447368421052632,0.3583333333333333,0.008730263133315153,0.12077456452605317,0.008730263133315153,0.12077456452605317,1,1,5,1
0.664078947368421,4.7454986149584244e-05,0.3426666666666667,0.017290666666666666,0.6710526315789473,0.4,0.013769736866684701,0.11610789785938641,0.013769736866684701,0.11610789785938641,1,1,5,1
0.681184210526316,1.7676592797783837e-05,0.32666666666666666,0.012977777777777779,0.6842105263157895,0.32499999999999996,0.030875000024579657,0.13210789785938643,0.030875000024579657,0.13210789785938643,1,1,5,1
0.5846052631578946,0.0012794494459833798,0.3306666666666666,0.008748444444444448,0.5838815789473684,0.39166666666666666,0.06570394734384166,0.12810789785938648,0.06570394734384166,0.12810789785938648,1,1,5,1
0.5669736842105262,2.370152354570618e-05,0.34133333333333327,0.005980444444444446,0.5723684210526315,0.4,0.0833355262912101,0.11744123119271982,0.0833355262912101,0.11744123119271982,1,1,5,1
0.5781578947368421,2.707756232686991e-05,0.3433333333333334,0.012855555555555558,0.5789473684210527,0.3666666666666666,0.0721513157648942,0.1154412311927197,0.0721513157648942,0.1154412311927197,1,1,5,1
0.5930263157894736,6.061288088642673e-05,0.35466666666666663,0.020122666666666667,0.5986842105263158,0.39166666666666666,0.057282894712262666,0.10410789785938646,0.057282894712262666,0.10410789785938646,1,1,5,1
0.6038157894736842,1.95463988919666e-05,0.32066666666666666,0.020128444444444445,0.6052631578947368,0.3333333333333333,0.046493421028052095,0.13810789785938643,0.046493421028052095,0.13810789785938643,1,1,5,1
0.6134210526315789,3.7326869806094326e-05,0.3459999999999999,0.012795111111111113,0.618421052631579,0.39166666666666666,0.03688815787015742,0.11277456452605317,0.03688815787015742,0.11277456452605317,1,1,5,1
0.6209210526315789,2.92416897506925e-05,0.35,0.02192222222222222,0.625,0.425,0.02938815787015736,0.10877456452605311,0.02938815787015736,0.10877456452605311,1,1,5,1
0.6267105263157895,4.641620498614956e-05,0.314,0.008581777777777778,0.631578947368421,0.3666666666666666,0.023598684185946794,0.14477456452605308,0.023598684185946794,0.14477456452605308,1,1,5,1
0.6351315789473684,3.845221606648224e-05,0.36,0.009288888888888892,0.6381578947368421,0.4,0.01517763155436791,0.0987745645260531,0.01517763155436791,0.0987745645260531,1,1,5,1
0.6227631578947368,0.000655488227146815,0.3306666666666666,0.004481777777777779,0.6447368421052632,0.3666666666666666,0.027546052606999494,0.12810789785938648,0.027546052606999494,0.12810789785938648,1,1,5,1
0.5889473684210526,6.447368421052619e-05,0.36199999999999993,0.003333777777777779,0.5921052631578947,0.4,0.06136184208068374,0.09677456452605315,0.06136184208068374,0.09677456452605315,1,1,5,1
0.5777631578947368,2.8895429362881123e-05,0.33799999999999997,0.0023115555555555554,0.5789473684210527,0.3666666666666666,0.07254605260699953,0.12077456452605312,0.07254605260699953,0.12077456452605312,1,1,5,1
0.5785526315789473,1.4560249307479342e-05,0.36933333333333335,0.002348444444444445,0.5789473684210527,0.39166666666666666,0.07175657892278897,0.08944123119271974,0.07175657892278897,0.08944123119271974,1,1,5,1
0.584078947368421,2.300900277008296e-05,0.352,0.0053404444444444445,0.5855263157894737,0.3666666666666666,0.06623026313331526,0.1067745645260531,0.06623026313331526,0.1067745645260531,1,1,5,1
0.5905263157894737,3.559556786703607e-05,0.35666666666666663,0.005833333333333334,0.5921052631578947,0.3666666666666666,0.05978289471226261,0.10210789785938645,0.05978289471226261,0.10210789785938645,1,1,5,1
0.5969736842105263,3.602839335180071e-05,0.352,0.010407111111111112,0.5986842105263158,0.3666666666666666,0.05333552629120997,0.1067745645260531,0.05333552629120997,0.1067745645260531,1,1,5,1
0.6022368421052632,1.7676592797783746e-05,0.36200000000000004,0.012889333333333333,0.6052631578947368,0.4,0.04807236839647311,0.09677456452605304,0.04807236839647311,0.09677456452605304,1,1,5,1
0.6069736842105262,2.0446675900276842e-05,0.3386666666666666,0.0053937777777777795,0.6118421052631579,0.3333333333333333,0.04333552629121007,0.12010789785938647,0.04333552629121007,0.12010789785938647,1,1,5,1
0.6142105263157894,2.3822714681440645e-05,0.36666666666666664,0.007644444444444446,0.618421052631579,0.4,0.03609868418594686,0.09210789785938645,0.03609868418594686,0.09210789785938645,1,1,5,1
0.7638157894736843,0.008852579639889198,0.32733333333333325,0.006608444444444445,0.8355263157894737,0.3666666666666666,0.11350657897194805,0.13144123119271983,0.11350657897194805,0.13144123119271983,1,1,5,1
0.838421052631579,3.317174515235448e-05,0.35133333333333333,0.0012093333333333333,0.8421052631578947,0.3666666666666666,0.18811184212984267,0.10744123119271975,0.18811184212984267,0.10744123119271975,1,1,5,1
0.8364473684210526,0.00039821675900277004,0.38866666666666666,0.010693777777777778,0.8404605263157894,0.4,0.18613815791931632,0.07010789785938643,0.18613815791931632,0.07010789785938643,1,1,5,1
0.857763157894737,2.9241689750692428e-05,0.3426666666666667,0.005779555555555558,0.8618421052631579,0.3666666666666666,0.20745394739300071,0.11610789785938641,0.20745394739300071,0.11610789785938641,1,1,5,1
0.8453947368421052,0.0001389369806094184,0.36999999999999994,0.002011111111111112,0.8486842105263158,0.4,0.1950855263403689,0.08877456452605315,0.1950855263403689,0.08877456452605315,1,1,5,1
