,Time_series,GSR,HR,timestamp,time2,subject,video_id
0,746835,491,512,1753960710629,2025-07-31 16:48:30.629661+05:30,9,1
1,746937,491,517,1753960710730,2025-07-31 16:48:30.730425+05:30,9,1
2,747037,490,518,1753960710831,2025-07-31 16:48:30.831302+05:30,9,1
3,747139,491,512,1753960710932,2025-07-31 16:48:30.932102+05:30,9,1
4,747239,492,505,1753960711032,2025-07-31 16:48:31.032966+05:30,9,1
5,747339,492,514,1753960711133,2025-07-31 16:48:31.133828+05:30,9,1
6,747441,492,512,1753960711234,2025-07-31 16:48:31.234604+05:30,9,1
7,747541,492,513,1753960711335,2025-07-31 16:48:31.335489+05:30,9,1
8,747642,493,523,1753960711436,2025-07-31 16:48:31.436294+05:30,9,1
9,747743,493,516,1753960711537,2025-07-31 16:48:31.537216+05:30,9,1
10,747844,492,506,1753960711638,2025-07-31 16:48:31.638061+05:30,9,1
11,747944,492,514,1753960711738,2025-07-31 16:48:31.738896+05:30,9,1
12,748046,492,514,1753960711840,2025-07-31 16:48:31.839994+05:30,9,1
13,748146,493,511,1753960711940,2025-07-31 16:48:31.940665+05:30,9,1
14,748248,491,521,1753960712041,2025-07-31 16:48:32.041455+05:30,9,1
15,748348,492,516,1753960712142,2025-07-31 16:48:32.142339+05:30,9,1
16,748449,491,513,1753960712243,2025-07-31 16:48:32.243113+05:30,9,1
17,748550,491,510,1753960712344,2025-07-31 16:48:32.344025+05:30,9,1
18,748651,490,511,1753960712444,2025-07-31 16:48:32.444912+05:30,9,1
19,748751,493,510,1753960712545,2025-07-31 16:48:32.545741+05:30,9,1
20,748853,491,511,1753960712646,2025-07-31 16:48:32.646451+05:30,9,1
21,748953,490,521,1753960712747,2025-07-31 16:48:32.747405+05:30,9,1
22,749054,492,511,1753960712848,2025-07-31 16:48:32.848160+05:30,9,1
23,749155,490,505,1753960712949,2025-07-31 16:48:32.949082+05:30,9,1
24,749255,490,511,1753960713049,2025-07-31 16:48:33.049793+05:30,9,1
25,749357,490,508,1753960713150,2025-07-31 16:48:33.150545+05:30,9,1
26,749457,491,510,1753960713251,2025-07-31 16:48:33.251318+05:30,9,1
27,749558,491,513,1753960713352,2025-07-31 16:48:33.352378+05:30,9,1
28,749659,491,518,1753960713453,2025-07-31 16:48:33.453000+05:30,9,1
29,749760,491,509,1753960713554,2025-07-31 16:48:33.554029+05:30,9,1
30,749860,491,511,1753960713654,2025-07-31 16:48:33.654880+05:30,9,1
31,749962,491,513,1753960713755,2025-07-31 16:48:33.755625+05:30,9,1
32,750062,492,507,1753960713856,2025-07-31 16:48:33.856321+05:30,9,1
33,750163,494,509,1753960713957,2025-07-31 16:48:33.957164+05:30,9,1
34,750264,491,515,1753960714058,2025-07-31 16:48:34.058000+05:30,9,1
35,750365,492,520,1753960714158,2025-07-31 16:48:34.158883+05:30,9,1
36,750466,492,512,1753960714259,2025-07-31 16:48:34.259730+05:30,9,1
37,750567,491,509,1753960714360,2025-07-31 16:48:34.360516+05:30,9,1
38,750667,490,511,1753960714461,2025-07-31 16:48:34.461417+05:30,9,1
39,750769,492,509,1753960714562,2025-07-31 16:48:34.562377+05:30,9,1
40,750869,491,504,1753960714663,2025-07-31 16:48:34.663139+05:30,9,1
41,750970,490,516,1753960714764,2025-07-31 16:48:34.764048+05:30,9,1
42,751071,490,520,1753960714864,2025-07-31 16:48:34.864749+05:30,9,1
43,751171,491,512,1753960714965,2025-07-31 16:48:34.965614+05:30,9,1
44,751272,490,509,1753960715066,2025-07-31 16:48:35.066398+05:30,9,1
45,751373,489,511,1753960715167,2025-07-31 16:48:35.167227+05:30,9,1
46,751474,489,513,1753960715268,2025-07-31 16:48:35.268148+05:30,9,1
47,751575,490,511,1753960715369,2025-07-31 16:48:35.369039+05:30,9,1
48,751676,490,513,1753960715469,2025-07-31 16:48:35.469737+05:30,9,1
49,751776,490,519,1753960715570,2025-07-31 16:48:35.570641+05:30,9,1
