,Time_series,GSR,HR,timestamp,time2,subject,video_id
0,1512816,655,509,1754657708762,2025-08-08 18:25:08.762373+05:30,31,7
1,1512916,655,508,1754657708863,2025-08-08 18:25:08.863446+05:30,31,7
2,1513018,655,507,1754657708964,2025-08-08 18:25:08.964251+05:30,31,7
3,1513118,655,509,1754657709065,2025-08-08 18:25:09.065036+05:30,31,7
4,1513220,654,509,1754657709166,2025-08-08 18:25:09.166030+05:30,31,7
5,1513320,655,510,1754657709266,2025-08-08 18:25:09.266881+05:30,31,7
6,1513421,656,507,1754657709367,2025-08-08 18:25:09.367903+05:30,31,7
7,1513522,654,507,1754657709468,2025-08-08 18:25:09.468594+05:30,31,7
8,1513623,654,510,1754657709569,2025-08-08 18:25:09.569338+05:30,31,7
9,1513723,656,509,1754657709670,2025-08-08 18:25:09.670450+05:30,31,7
10,1513825,654,508,1754657709771,2025-08-08 18:25:09.771196+05:30,31,7
11,1513925,653,503,1754657709871,2025-08-08 18:25:09.871919+05:30,31,7
12,1514027,654,511,1754657709972,2025-08-08 18:25:09.972843+05:30,31,7
13,1514127,656,506,1754657710073,2025-08-08 18:25:10.073822+05:30,31,7
14,1514228,655,508,1754657710174,2025-08-08 18:25:10.174690+05:30,31,7
15,1514330,656,508,1754657710275,2025-08-08 18:25:10.275736+05:30,31,7
16,1514430,656,508,1754657710376,2025-08-08 18:25:10.376412+05:30,31,7
17,1514531,655,507,1754657710477,2025-08-08 18:25:10.477282+05:30,31,7
18,1514632,656,509,1754657710578,2025-08-08 18:25:10.578150+05:30,31,7
19,1514733,657,508,1754657710679,2025-08-08 18:25:10.678999+05:30,31,7
20,1514833,656,509,1754657710779,2025-08-08 18:25:10.779940+05:30,31,7
21,1514935,656,509,1754657710880,2025-08-08 18:25:10.880736+05:30,31,7
22,1515035,656,510,1754657710981,2025-08-08 18:25:10.981788+05:30,31,7
23,1515137,656,508,1754657711082,2025-08-08 18:25:11.082525+05:30,31,7
24,1515237,655,506,1754657711183,2025-08-08 18:25:11.183400+05:30,31,7
25,1515338,656,511,1754657711284,2025-08-08 18:25:11.284259+05:30,31,7
26,1515439,655,507,1754657711385,2025-08-08 18:25:11.385111+05:30,31,7
27,1515540,656,511,1754657711486,2025-08-08 18:25:11.486171+05:30,31,7
28,1515640,655,507,1754657711586,2025-08-08 18:25:11.586925+05:30,31,7
29,1515742,654,507,1754657711687,2025-08-08 18:25:11.687829+05:30,31,7
30,1515842,651,507,1754657711788,2025-08-08 18:25:11.788615+05:30,31,7
31,1515943,653,510,1754657711889,2025-08-08 18:25:11.889596+05:30,31,7
32,1516044,652,509,1754657711990,2025-08-08 18:25:11.990469+05:30,31,7
33,1516145,654,509,1754657712091,2025-08-08 18:25:12.091324+05:30,31,7
34,1516246,654,508,1754657712192,2025-08-08 18:25:12.192387+05:30,31,7
35,1516347,655,512,1754657712293,2025-08-08 18:25:12.293107+05:30,31,7
36,1516447,655,508,1754657712394,2025-08-08 18:25:12.394028+05:30,31,7
37,1516549,656,511,1754657712495,2025-08-08 18:25:12.495047+05:30,31,7
38,1516649,656,509,1754657712596,2025-08-08 18:25:12.596006+05:30,31,7
39,1516750,656,508,1754657712696,2025-08-08 18:25:12.696691+05:30,31,7
40,1516851,657,509,1754657712797,2025-08-08 18:25:12.797523+05:30,31,7
41,1516952,655,508,1754657712898,2025-08-08 18:25:12.898556+05:30,31,7
42,1517053,656,508,1754657712999,2025-08-08 18:25:12.999541+05:30,31,7
43,1517154,657,510,1754657713100,2025-08-08 18:25:13.100375+05:30,31,7
44,1517255,655,509,1754657713201,2025-08-08 18:25:13.201128+05:30,31,7
45,1517356,655,508,1754657713301,2025-08-08 18:25:13.301955+05:30,31,7
46,1517457,655,508,1754657713402,2025-08-08 18:25:13.402793+05:30,31,7
47,1517557,656,508,1754657713503,2025-08-08 18:25:13.503712+05:30,31,7
48,1517659,654,509,1754657713604,2025-08-08 18:25:13.604567+05:30,31,7
49,1517759,654,507,1754657713705,2025-08-08 18:25:13.705375+05:30,31,7
50,1517860,653,508,1754657713806,2025-08-08 18:25:13.806322+05:30,31,7
51,1517961,654,513,1754657713907,2025-08-08 18:25:13.907129+05:30,31,7
52,1518062,655,510,1754657714008,2025-08-08 18:25:14.008051+05:30,31,7
53,1518162,654,508,1754657714108,2025-08-08 18:25:14.108879+05:30,31,7
54,1518264,654,508,1754657714209,2025-08-08 18:25:14.209772+05:30,31,7
55,1518364,654,509,1754657714310,2025-08-08 18:25:14.310678+05:30,31,7
56,1518466,656,507,1754657714411,2025-08-08 18:25:14.411553+05:30,31,7
57,1518566,655,506,1754657714512,2025-08-08 18:25:14.512425+05:30,31,7
58,1518667,655,510,1754657714613,2025-08-08 18:25:14.613369+05:30,31,7
59,1518768,655,508,1754657714714,2025-08-08 18:25:14.714132+05:30,31,7
60,1518869,655,508,1754657714815,2025-08-08 18:25:14.815109+05:30,31,7
61,1518969,658,507,1754657714916,2025-08-08 18:25:14.916064+05:30,31,7
62,1519071,656,508,1754657715016,2025-08-08 18:25:15.016851+05:30,31,7
63,1519171,658,506,1754657715117,2025-08-08 18:25:15.117776+05:30,31,7
64,1519272,656,509,1754657715218,2025-08-08 18:25:15.218626+05:30,31,7
65,1519373,657,506,1754657715319,2025-08-08 18:25:15.319421+05:30,31,7
66,1519474,656,508,1754657715420,2025-08-08 18:25:15.420391+05:30,31,7
67,1519575,654,508,1754657715521,2025-08-08 18:25:15.521273+05:30,31,7
68,1519676,654,507,1754657715622,2025-08-08 18:25:15.622143+05:30,31,7
69,1519776,655,509,1754657715723,2025-08-08 18:25:15.723016+05:30,31,7
70,1519878,654,509,1754657715823,2025-08-08 18:25:15.823957+05:30,31,7
71,1519979,652,508,1754657715924,2025-08-08 18:25:15.924828+05:30,31,7
72,1520079,654,507,1754657716025,2025-08-08 18:25:16.025647+05:30,31,7
73,1520181,654,509,1754657716126,2025-08-08 18:25:16.126567+05:30,31,7
74,1520281,653,507,1754657716227,2025-08-08 18:25:16.227480+05:30,31,7
75,1520382,655,507,1754657716328,2025-08-08 18:25:16.328377+05:30,31,7
76,1520483,656,507,1754657716429,2025-08-08 18:25:16.429209+05:30,31,7
77,1520584,655,509,1754657716530,2025-08-08 18:25:16.530053+05:30,31,7
78,1520685,655,508,1754657716631,2025-08-08 18:25:16.631130+05:30,31,7
79,1520786,655,508,1754657716731,2025-08-08 18:25:16.731804+05:30,31,7
80,1520886,655,509,1754657716832,2025-08-08 18:25:16.832843+05:30,31,7
81,1520988,656,507,1754657716933,2025-08-08 18:25:16.933795+05:30,31,7
82,1521088,656,507,1754657717034,2025-08-08 18:25:17.034518+05:30,31,7
83,1521189,657,507,1754657717135,2025-08-08 18:25:17.135469+05:30,31,7
84,1521290,656,506,1754657717236,2025-08-08 18:25:17.236202+05:30,31,7
85,1521391,656,508,1754657717337,2025-08-08 18:25:17.337028+05:30,31,7
86,1521491,655,507,1754657717438,2025-08-08 18:25:17.438018+05:30,31,7
87,1521593,656,502,1754657717538,2025-08-08 18:25:17.538830+05:30,31,7
88,1521693,654,510,1754657717639,2025-08-08 18:25:17.639775+05:30,31,7
89,1521795,656,507,1754657717740,2025-08-08 18:25:17.740620+05:30,31,7
90,1521895,653,508,1754657717841,2025-08-08 18:25:17.841562+05:30,31,7
91,1521996,654,508,1754657717942,2025-08-08 18:25:17.942408+05:30,31,7
92,1522097,654,508,1754657718043,2025-08-08 18:25:18.043307+05:30,31,7
93,1522198,654,508,1754657718144,2025-08-08 18:25:18.144166+05:30,31,7
94,1522298,653,508,1754657718244,2025-08-08 18:25:18.244980+05:30,31,7
95,1522400,654,505,1754657718345,2025-08-08 18:25:18.345898+05:30,31,7
96,1522500,653,510,1754657718446,2025-08-08 18:25:18.446856+05:30,31,7
97,1522601,654,508,1754657718547,2025-08-08 18:25:18.547805+05:30,31,7
98,1522702,654,508,1754657718648,2025-08-08 18:25:18.648551+05:30,31,7
99,1522803,654,507,1754657718749,2025-08-08 18:25:18.749363+05:30,31,7
100,1522905,656,508,1754657718850,2025-08-08 18:25:18.850285+05:30,31,7
101,1523005,657,509,1754657718951,2025-08-08 18:25:18.951213+05:30,31,7
102,1523106,656,506,1754657719052,2025-08-08 18:25:19.052142+05:30,31,7
103,1523207,657,505,1754657719152,2025-08-08 18:25:19.152963+05:30,31,7
104,1523308,656,505,1754657719253,2025-08-08 18:25:19.253847+05:30,31,7
105,1523408,657,509,1754657719354,2025-08-08 18:25:19.354645+05:30,31,7
106,1523510,654,509,1754657719455,2025-08-08 18:25:19.455565+05:30,31,7
107,1523610,657,509,1754657719556,2025-08-08 18:25:19.556534+05:30,31,7
108,1523712,655,508,1754657719657,2025-08-08 18:25:19.657355+05:30,31,7
109,1523812,655,508,1754657719758,2025-08-08 18:25:19.758274+05:30,31,7
110,1523913,655,510,1754657719859,2025-08-08 18:25:19.859017+05:30,31,7
111,1524014,654,508,1754657719959,2025-08-08 18:25:19.959924+05:30,31,7
112,1524115,654,508,1754657720060,2025-08-08 18:25:20.060873+05:30,31,7
113,1524215,654,511,1754657720161,2025-08-08 18:25:20.161732+05:30,31,7
114,1524317,654,509,1754657720262,2025-08-08 18:25:20.262671+05:30,31,7
115,1524417,654,508,1754657720363,2025-08-08 18:25:20.363515+05:30,31,7
116,1524518,653,508,1754657720464,2025-08-08 18:25:20.464325+05:30,31,7
117,1524619,654,508,1754657720565,2025-08-08 18:25:20.565507+05:30,31,7
118,1524720,654,508,1754657720666,2025-08-08 18:25:20.666173+05:30,31,7
119,1524820,654,509,1754657720767,2025-08-08 18:25:20.767230+05:30,31,7
120,1524922,656,506,1754657720868,2025-08-08 18:25:20.868044+05:30,31,7
121,1525022,653,511,1754657720968,2025-08-08 18:25:20.968938+05:30,31,7
122,1525124,655,507,1754657721069,2025-08-08 18:25:21.069922+05:30,31,7
123,1525224,656,507,1754657721170,2025-08-08 18:25:21.170843+05:30,31,7
124,1525325,655,507,1754657721271,2025-08-08 18:25:21.271508+05:30,31,7
125,1525426,658,509,1754657721372,2025-08-08 18:25:21.372215+05:30,31,7
126,1525527,654,506,1754657721473,2025-08-08 18:25:21.473178+05:30,31,7
127,1525627,656,506,1754657721573,2025-08-08 18:25:21.573950+05:30,31,7
128,1525729,656,507,1754657721675,2025-08-08 18:25:21.675060+05:30,31,7
129,1525829,656,508,1754657721775,2025-08-08 18:25:21.775730+05:30,31,7
130,1525931,655,510,1754657721876,2025-08-08 18:25:21.876735+05:30,31,7
131,1526032,655,507,1754657721977,2025-08-08 18:25:21.977489+05:30,31,7
132,1526132,654,507,1754657722078,2025-08-08 18:25:22.078509+05:30,31,7
133,1526234,653,505,1754657722179,2025-08-08 18:25:22.179305+05:30,31,7
134,1526334,654,509,1754657722280,2025-08-08 18:25:22.280126+05:30,31,7
135,1526435,654,509,1754657722381,2025-08-08 18:25:22.381059+05:30,31,7
136,1526536,656,505,1754657722481,2025-08-08 18:25:22.481943+05:30,31,7
137,1526637,653,510,1754657722582,2025-08-08 18:25:22.582853+05:30,31,7
138,1526737,654,505,1754657722683,2025-08-08 18:25:22.683687+05:30,31,7
