,Time_series,GSR,HR,timestamp,time2,subject,video_id
0,1550343,517,518,1753961514123,2025-07-31 17:01:54.123732+05:30,9,8
1,1550443,517,512,1753961514224,2025-07-31 17:01:54.224643+05:30,9,8
2,1550544,518,506,1753961514325,2025-07-31 17:01:54.325514+05:30,9,8
3,1550645,518,513,1753961514426,2025-07-31 17:01:54.426346+05:30,9,8
4,1550746,518,527,1753961514527,2025-07-31 17:01:54.527473+05:30,9,8
5,1550846,520,515,1753961514628,2025-07-31 17:01:54.628122+05:30,9,8
6,1550948,519,505,1753961514729,2025-07-31 17:01:54.729056+05:30,9,8
7,1551048,519,514,1753961514830,2025-07-31 17:01:54.830140+05:30,9,8
8,1551150,518,513,1753961514930,2025-07-31 17:01:54.930919+05:30,9,8
9,1551250,520,511,1753961515031,2025-07-31 17:01:55.031773+05:30,9,8
10,1551351,519,515,1753961515132,2025-07-31 17:01:55.132608+05:30,9,8
11,1551452,519,526,1753961515233,2025-07-31 17:01:55.233491+05:30,9,8
12,1551553,518,515,1753961515334,2025-07-31 17:01:55.334450+05:30,9,8
13,1551653,517,510,1753961515435,2025-07-31 17:01:55.435281+05:30,9,8
14,1551755,518,515,1753961515536,2025-07-31 17:01:55.536117+05:30,9,8
15,1551855,517,514,1753961515636,2025-07-31 17:01:55.636929+05:30,9,8
16,1551956,517,514,1753961515737,2025-07-31 17:01:55.737908+05:30,9,8
17,1552057,517,516,1753961515838,2025-07-31 17:01:55.838826+05:30,9,8
18,1552158,519,531,1753961515939,2025-07-31 17:01:55.939835+05:30,9,8
19,1552259,518,514,1753961516040,2025-07-31 17:01:56.040523+05:30,9,8
20,1552360,517,512,1753961516141,2025-07-31 17:01:56.141451+05:30,9,8
21,1552460,518,516,1753961516242,2025-07-31 17:01:56.242345+05:30,9,8
22,1552562,519,506,1753961516343,2025-07-31 17:01:56.343213+05:30,9,8
23,1552662,520,511,1753961516444,2025-07-31 17:01:56.444157+05:30,9,8
24,1552763,519,513,1753961516545,2025-07-31 17:01:56.545014+05:30,9,8
25,1552864,520,526,1753961516645,2025-07-31 17:01:56.645882+05:30,9,8
26,1552965,519,519,1753961516746,2025-07-31 17:01:56.746650+05:30,9,8
27,1553067,519,508,1753961516847,2025-07-31 17:01:56.847527+05:30,9,8
28,1553167,518,511,1753961516948,2025-07-31 17:01:56.948495+05:30,9,8
29,1553268,520,512,1753961517049,2025-07-31 17:01:57.049391+05:30,9,8
30,1553369,519,513,1753961517150,2025-07-31 17:01:57.150190+05:30,9,8
31,1553470,519,513,1753961517251,2025-07-31 17:01:57.251163+05:30,9,8
32,1553570,518,515,1753961517351,2025-07-31 17:01:57.351942+05:30,9,8
33,1553672,518,525,1753961517452,2025-07-31 17:01:57.452757+05:30,9,8
34,1553772,517,508,1753961517553,2025-07-31 17:01:57.553680+05:30,9,8
35,1553873,516,513,1753961517654,2025-07-31 17:01:57.654575+05:30,9,8
36,1553974,516,515,1753961517755,2025-07-31 17:01:57.755498+05:30,9,8
37,1554075,517,513,1753961517856,2025-07-31 17:01:57.856341+05:30,9,8
38,1554176,517,512,1753961517957,2025-07-31 17:01:57.957102+05:30,9,8
39,1554277,515,514,1753961518058,2025-07-31 17:01:58.058168+05:30,9,8
40,1554377,517,527,1753961518158,2025-07-31 17:01:58.158923+05:30,9,8
41,1554479,516,514,1753961518259,2025-07-31 17:01:58.259891+05:30,9,8
42,1554579,517,509,1753961518360,2025-07-31 17:01:58.360633+05:30,9,8
43,1554680,517,515,1753961518461,2025-07-31 17:01:58.461508+05:30,9,8
44,1554781,517,514,1753961518562,2025-07-31 17:01:58.562357+05:30,9,8
45,1554882,517,506,1753961518663,2025-07-31 17:01:58.663343+05:30,9,8
46,1554982,519,515,1753961518764,2025-07-31 17:01:58.764156+05:30,9,8
47,1555084,518,526,1753961518865,2025-07-31 17:01:58.865141+05:30,9,8
48,1555184,518,514,1753961518966,2025-07-31 17:01:58.966039+05:30,9,8
49,1555286,518,510,1753961519067,2025-07-31 17:01:59.067009+05:30,9,8
50,1555386,521,513,1753961519167,2025-07-31 17:01:59.167835+05:30,9,8
51,1555487,521,510,1753961519268,2025-07-31 17:01:59.268876+05:30,9,8
52,1555588,520,513,1753961519369,2025-07-31 17:01:59.369554+05:30,9,8
53,1555689,519,510,1753961519470,2025-07-31 17:01:59.470462+05:30,9,8
54,1555790,521,531,1753961519571,2025-07-31 17:01:59.571247+05:30,9,8
55,1555891,520,508,1753961519672,2025-07-31 17:01:59.672171+05:30,9,8
56,1555992,518,513,1753961519773,2025-07-31 17:01:59.773177+05:30,9,8
57,1556092,518,513,1753961519873,2025-07-31 17:01:59.873961+05:30,9,8
58,1556194,518,510,1753961519974,2025-07-31 17:01:59.974912+05:30,9,8
59,1556294,518,512,1753961520075,2025-07-31 17:02:00.075747+05:30,9,8
60,1556396,519,516,1753961520176,2025-07-31 17:02:00.176569+05:30,9,8
61,1556496,520,528,1753961520277,2025-07-31 17:02:00.277447+05:30,9,8
62,1556597,518,515,1753961520378,2025-07-31 17:02:00.378345+05:30,9,8
63,1556698,518,508,1753961520479,2025-07-31 17:02:00.479189+05:30,9,8
64,1556799,520,512,1753961520580,2025-07-31 17:02:00.580080+05:30,9,8
