,Time_series,GSR,HR,timestamp,time2,subject,video_id
0,1044626,508,516,1753961008416,2025-07-31 16:53:28.416223+05:30,9,6
1,1044727,507,526,1753961008517,2025-07-31 16:53:28.517205+05:30,9,6
2,1044828,508,511,1753961008618,2025-07-31 16:53:28.618084+05:30,9,6
3,1044929,506,508,1753961008718,2025-07-31 16:53:28.718873+05:30,9,6
4,1045029,506,513,1753961008819,2025-07-31 16:53:28.819710+05:30,9,6
5,1045131,507,512,1753961008920,2025-07-31 16:53:28.920594+05:30,9,6
6,1045231,505,512,1753961009021,2025-07-31 16:53:29.021508+05:30,9,6
7,1045332,508,511,1753961009122,2025-07-31 16:53:29.122357+05:30,9,6
8,1045433,510,521,1753961009223,2025-07-31 16:53:29.223278+05:30,9,6
9,1045534,507,518,1753961009324,2025-07-31 16:53:29.324155+05:30,9,6
10,1045636,507,514,1753961009425,2025-07-31 16:53:29.425086+05:30,9,6
11,1045736,509,512,1753961009525,2025-07-31 16:53:29.525922+05:30,9,6
12,1045837,509,503,1753961009626,2025-07-31 16:53:29.626758+05:30,9,6
13,1045938,510,509,1753961009727,2025-07-31 16:53:29.727784+05:30,9,6
14,1046039,509,510,1753961009828,2025-07-31 16:53:29.828656+05:30,9,6
15,1046139,509,528,1753961009929,2025-07-31 16:53:29.929444+05:30,9,6
16,1046241,509,514,1753961010030,2025-07-31 16:53:30.030389+05:30,9,6
17,1046341,510,504,1753961010131,2025-07-31 16:53:30.131107+05:30,9,6
18,1046443,509,506,1753961010232,2025-07-31 16:53:30.232095+05:30,9,6
19,1046543,510,520,1753961010332,2025-07-31 16:53:30.332890+05:30,9,6
20,1046644,509,517,1753961010433,2025-07-31 16:53:30.433834+05:30,9,6
21,1046745,509,510,1753961010534,2025-07-31 16:53:30.534649+05:30,9,6
22,1046846,509,517,1753961010635,2025-07-31 16:53:30.635478+05:30,9,6
23,1046946,506,524,1753961010736,2025-07-31 16:53:30.736492+05:30,9,6
24,1047048,506,512,1753961010837,2025-07-31 16:53:30.837298+05:30,9,6
25,1047148,506,509,1753961010938,2025-07-31 16:53:30.938194+05:30,9,6
26,1047249,506,510,1753961011039,2025-07-31 16:53:31.039081+05:30,9,6
27,1047350,506,508,1753961011140,2025-07-31 16:53:31.140054+05:30,9,6
28,1047451,506,512,1753961011240,2025-07-31 16:53:31.240825+05:30,9,6
29,1047552,507,519,1753961011341,2025-07-31 16:53:31.341723+05:30,9,6
30,1047653,507,520,1753961011442,2025-07-31 16:53:31.442575+05:30,9,6
31,1047753,507,510,1753961011543,2025-07-31 16:53:31.543434+05:30,9,6
32,1047855,508,509,1753961011644,2025-07-31 16:53:31.644337+05:30,9,6
33,1047955,507,509,1753961011745,2025-07-31 16:53:31.745291+05:30,9,6
34,1048056,509,510,1753961011846,2025-07-31 16:53:31.846078+05:30,9,6
35,1048157,509,503,1753961011947,2025-07-31 16:53:31.947062+05:30,9,6
36,1048258,508,516,1753961012047,2025-07-31 16:53:32.047850+05:30,9,6
37,1048358,509,521,1753961012148,2025-07-31 16:53:32.148771+05:30,9,6
38,1048460,509,505,1753961012249,2025-07-31 16:53:32.249605+05:30,9,6
39,1048560,507,503,1753961012350,2025-07-31 16:53:32.350447+05:30,9,6
40,1048662,507,511,1753961012451,2025-07-31 16:53:32.451383+05:30,9,6
41,1048763,509,505,1753961012552,2025-07-31 16:53:32.552298+05:30,9,6
42,1048863,507,506,1753961012653,2025-07-31 16:53:32.653216+05:30,9,6
43,1048965,508,517,1753961012754,2025-07-31 16:53:32.754063+05:30,9,6
44,1049065,505,516,1753961012854,2025-07-31 16:53:32.854950+05:30,9,6
45,1049166,506,507,1753961012956,2025-07-31 16:53:32.956031+05:30,9,6
46,1049267,504,513,1753961013056,2025-07-31 16:53:33.056695+05:30,9,6
47,1049368,505,512,1753961013157,2025-07-31 16:53:33.157507+05:30,9,6
48,1049468,505,511,1753961013258,2025-07-31 16:53:33.258370+05:30,9,6
49,1049570,504,508,1753961013359,2025-07-31 16:53:33.359290+05:30,9,6
50,1049670,504,518,1753961013460,2025-07-31 16:53:33.460223+05:30,9,6
51,1049772,505,508,1753961013561,2025-07-31 16:53:33.561009+05:30,9,6
52,1049872,507,505,1753961013661,2025-07-31 16:53:33.661934+05:30,9,6
53,1049973,507,514,1753961013762,2025-07-31 16:53:33.762787+05:30,9,6
54,1050074,506,513,1753961013863,2025-07-31 16:53:33.863861+05:30,9,6
55,1050175,507,509,1753961013964,2025-07-31 16:53:33.964517+05:30,9,6
56,1050275,507,508,1753961014065,2025-07-31 16:53:34.065384+05:30,9,6
57,1050377,509,522,1753961014166,2025-07-31 16:53:34.166280+05:30,9,6
58,1050477,508,519,1753961014267,2025-07-31 16:53:34.267154+05:30,9,6
59,1050578,509,508,1753961014368,2025-07-31 16:53:34.368183+05:30,9,6
60,1050679,510,508,1753961014469,2025-07-31 16:53:34.468998+05:30,9,6
61,1050780,508,511,1753961014569,2025-07-31 16:53:34.569897+05:30,9,6
62,1050881,507,508,1753961014670,2025-07-31 16:53:34.670836+05:30,9,6
63,1050982,508,514,1753961014771,2025-07-31 16:53:34.771667+05:30,9,6
64,1051082,507,518,1753961014872,2025-07-31 16:53:34.872512+05:30,9,6
65,1051184,507,510,1753961014973,2025-07-31 16:53:34.973377+05:30,9,6
66,1051284,506,504,1753961015074,2025-07-31 16:53:35.074261+05:30,9,6
67,1051385,506,511,1753961015175,2025-07-31 16:53:35.175209+05:30,9,6
68,1051486,505,507,1753961015276,2025-07-31 16:53:35.276012+05:30,9,6
69,1051587,504,509,1753961015377,2025-07-31 16:53:35.377009+05:30,9,6
70,1051687,504,513,1753961015477,2025-07-31 16:53:35.477861+05:30,9,6
71,1051789,505,513,1753961015578,2025-07-31 16:53:35.578757+05:30,9,6
72,1051890,506,505,1753961015679,2025-07-31 16:53:35.679629+05:30,9,6
73,1051991,506,507,1753961015780,2025-07-31 16:53:35.780466+05:30,9,6
74,1052092,506,512,1753961015881,2025-07-31 16:53:35.881401+05:30,9,6
75,1052192,506,510,1753961015982,2025-07-31 16:53:35.982185+05:30,9,6
76,1052294,506,514,1753961016083,2025-07-31 16:53:36.083106+05:30,9,6
77,1052394,507,513,1753961016183,2025-07-31 16:53:36.183965+05:30,9,6
78,1052495,506,518,1753961016284,2025-07-31 16:53:36.284800+05:30,9,6
79,1052596,507,520,1753961016385,2025-07-31 16:53:36.385682+05:30,9,6
80,1052697,509,503,1753961016486,2025-07-31 16:53:36.486540+05:30,9,6
81,1052797,507,515,1753961016587,2025-07-31 16:53:36.587464+05:30,9,6
82,1052899,508,510,1753961016688,2025-07-31 16:53:36.688351+05:30,9,6
83,1052999,507,514,1753961016789,2025-07-31 16:53:36.789186+05:30,9,6
84,1053101,507,510,1753961016890,2025-07-31 16:53:36.890214+05:30,9,6
85,1053201,508,513,1753961016991,2025-07-31 16:53:36.991027+05:30,9,6
86,1053302,507,518,1753961017091,2025-07-31 16:53:37.091909+05:30,9,6
