User,Threshold_0.1,Threshold_0.2,Threshold_0.30000000000000004,Threshold_0.4,Threshold_0.5,Threshold_0.6000000000000001,Threshold_0.7000000000000001,Threshold_0.8,Threshold_0.9
1,0.2095453566041801,0.23669149405613574,0.23669149405613574,0.42507875281260044,0.9002765397231661,0.9851696616402499,0.9851696616402499,0.9060378959276018,0.7221216304913655
2,0.16847466259230964,0.7501942712568899,0.8469837695843887,0.9613689839572191,0.9860532139364933,0.9705882352941176,0.9843006970229953,0.9843006970229953,0.9431522227211495
3,0.0,0.32098765432098764,0.7407407407407407,0.8666666666666667,0.9538461538461538,0.9774436090225563,1.0,1.0,1.0
4,0.11080711354309165,0.11080711354309165,0.4540441176470588,0.9851568350112323,0.9851568350112323,0.9851568350112323,0.6231306081754735,0.6231306081754735,0.6231306081754735
5,0.1387525734484857,0.3935828877005348,0.9310913537184129,1.0,1.0,1.0,1.0,0.9363083164300203,0.7770297612478387
6,0.5533044420368365,0.5911475409836066,0.8555555555555555,0.8870200475705063,0.8491891891891893,0.8491891891891893,0.7604554865424431,0.6428571428571429,0.6428571428571429
7,0.13065015479876163,0.8688489819004525,1.0,1.0,0.9850079162099623,0.9172021749876422,0.8266747599602694,0.7975964579380139,0.7644705882352941
8,0.24019607843137258,0.24019607843137258,0.24019607843137258,0.27141886279543903,0.4632352941176471,0.5175923392612859,0.5602795573675015,0.43572984749455335,0.43572984749455335
9,0.45722904546433957,0.772686773710451,0.9181007940366229,1.0,1.0,0.9843006970229953,0.9431522227211495,0.912655971479501,0.912655971479501
10,0.11080711354309165,0.11080711354309165,0.11080711354309165,0.370485036119711,0.817189591515526,0.938631221719457,0.8313451254627725,0.7657922730461942,0.6563202878992351
11,0.3498001142204455,0.41218903402945334,0.4411764705882353,0.7489466484268126,0.9852845580268943,0.8503611971104231,0.6020460358056267,0.48779732688967764,0.31712288875946415
12,0.003728251864125932,0.25924140147862423,0.667534736666944,0.7714138286893705,0.9343210968597965,0.9343210968597965,0.9343210968597965,0.9343210968597965,0.9343210968597965
13,0.4050033806626099,0.7647058823529411,0.8550051599587204,0.9560327882005268,0.9705882352941176,0.9100935828877005,0.6064762443438914,0.5043073294557374,0.47165775401069526
