GSR_mean,GSR_variance,HR_mean,HR_variance,75_percentile_GSR,75_percentile_HR,GSRmean_persen_diff,HRmean_persent_diff,GSRmean_diff,HRmean_diff,valence_acc_video,arousal_acc_video,P_id,video_id
0.09528239202657801,0.0004849571196785906,0.37793103448275867,0.013458263971462542,0.1162790697674418,0.3793103448275862,0.53113850957429,0.0989203663867485,0.53113850957429,0.0989203663867485,1,1,7,2
0.08956810631229234,0.0032984006799041954,0.383448275862069,0.017485850178359092,0.1395348837209302,0.3793103448275862,0.5368527952885758,0.09340312500743819,0.5368527952885758,0.09340312500743819,1,1,7,2
0.0627242524916943,0.0010779748567896607,0.383448275862069,0.014013793103448273,0.08554817275747505,0.3793103448275862,0.5636966491091737,0.09340312500743819,0.5636966491091737,0.09340312500743819,1,1,7,2
0.13588039867109633,0.0003012108034127655,0.3862068965517241,0.01407847800237812,0.15199335548172754,0.4137931034482758,0.4905405029297717,0.09064450431778309,0.4905405029297717,0.09064450431778309,1,1,7,2
0.2629235880398671,0.003827776735356122,0.3310344827586207,0.00846611177170036,0.3122923588039867,0.3793103448275862,0.36349731356100096,0.14581691811088648,0.36349731356100096,0.14581691811088648,1,1,7,2
0.313953488372093,1.777022328671853e-05,0.3710344827586207,0.005068252080856125,0.3156146179401993,0.3793103448275862,0.312467413228775,0.10581691811088645,0.312467413228775,0.10581691811088645,1,1,7,2
0.33521594684385375,6.236134259003762e-05,0.3717241379310344,0.007766468489892986,0.3421926910299003,0.3793103448275862,0.2912049547570143,0.10512726293847274,0.2912049547570143,0.10512726293847274,1,1,7,2
0.36485049833887045,0.00027977174644871474,0.34758620689655173,0.013214744351961951,0.37624584717607973,0.3793103448275862,0.2615704032619976,0.12926519397295544,0.2615704032619976,0.12926519397295544,1,1,7,2
0.378671096345515,6.732376022339704e-05,0.36689655172413793,0.006266825208085611,0.3853820598006645,0.3793103448275862,0.24774980525535306,0.10995484914536924,0.24774980525535306,0.10995484914536924,1,1,7,2
0.3933554817275747,4.635710422622267e-05,0.3813793103448275,0.014478478002378123,0.3953488372093023,0.3793103448275862,0.23306541987329338,0.09547209052467964,0.23306541987329338,0.09547209052467964,1,1,7,2
