start_time_sec,end_time_sec,num_samples,pupil_diameter_mean,pupil_diameter_std,diameter_3d_mean,diameter_3d_std,sphere_radius_mean,circle_3d_radius_mean,ellipse_axis_a_mean,ellipse_axis_b_mean,ellipse_angle_mean,ellipse_angle_std,confidence_x_mean,confidence_y_mean,confidence_x_std,confidence_y_std,blink_count,gaze_movement_mean,gaze_movement_std,gaze_dir_variability,eye_center_movement_mean,eye_center_movement_std,missing_value_ratio
4075473.148068,4075478.148068,1173,22.145407655378857,2.6047866879693102,2.2799062735776157,0.21449484496241067,10.392304845413264,1.1399531367888078,18.41333748860661,22.145407655378857,95.4141980818563,44.91540995359398,0.9336340232242788,0.9336922903930575,0.0768361569116997,0.06637581211733395,5,36.659267064169285,477.279160861183,0.08001118831309068,1.3073569525778115,18.193804606202672,0.01906941266209001
4075478.148068,4075483.148068,1160,20.20452231036115,1.8958043914354634,2.124162863446768,0.13338189288995422,10.392304845413264,1.062081431723384,16.439631617471882,20.20452231036115,95.87934780748363,40.6628134845939,0.9445958021933349,0.9445437184055577,0.09290734946236469,0.08387888014926852,24,67.55167789609996,597.4666616875284,0.0788097903529256,3.5640298915945228,29.926448165558607,0.021264367816091954
4075483.148068,4075488.148068,1232,20.578043296285372,2.0842284183094506,2.2083702577859743,0.17864902163343668,10.392304845413264,1.1041851288929871,17.057489788071386,20.578043296285372,94.99488368540523,45.218105083171835,0.9581517693956169,0.9581350907508527,0.0703415777333238,0.04780964016354556,3,6.576163423056665,55.780142581112685,0.12162664970137371,0.8313332769447195,14.526510897319104,0.017971064023695603
4075488.148068,4075493.148068,1194,20.534436957104603,2.0571878212441863,2.188012318071873,0.16735252678815293,10.392304845413264,1.0940061590359365,16.707566665854937,20.534436957104603,90.81936872003749,42.72630875308274,0.9831752110462258,0.9830823286994979,0.050398229376853114,0.043164521196486325,4,35.46045160821871,489.5310094525049,0.06065677699332004,1.2885376531692367,18.07001105232161,0.018425460636515914
4075493.148068,4075498.148068,1067,19.53339835044954,2.214409909340274,2.0543791412475993,0.154556219161815,10.392304845413264,1.0271895706237997,16.437541193411267,19.53339835044954,93.03632953149916,46.77975135077359,0.9078487970235939,0.9075518027855162,0.11831059817259751,0.10301177705702715,26,104.2652039652083,959.5768270543814,0.10667887932258385,8.227017335140465,45.03365564091222,0.022772488860389024
4075498.148068,4075503.148068,1013,30777440.152820416,979573330.3679266,2.006872604429845,0.14190609244985086,10.392304845413264,1.0034363022149224,15.589905989002327,30777440.152820416,100.20213495515704,42.87727760511767,0.9150598595559263,0.9152797698664705,0.10002624757516179,0.08115555772373688,18,278.4618387608562,5102.1213008037785,0.11743381323254422,7.376599087938101,42.73941606822722,0.02367468523233058
4075503.148068,4075508.148068,1168,33222265.68538189,1135403944.583386,2.29168843584293,0.33724150342841314,10.392304845413264,1.1458442179214652,16.849965426652474,33222265.68538189,49.009142355059666,46.84343245805194,0.9290711149513765,0.9283926669075888,0.09091233275622997,0.060760127853195574,3,517.3605511357382,9237.637059102519,0.16288212453149858,2.8429015708213172,26.7639277857505,0.019346310982936793
4075508.148068,4075513.148068,1191,21.00391928093939,2.856939583016202,2.4151067616041266,0.2643164493178039,10.392304845413262,1.2075533808020633,17.800452163465852,21.00391928093939,52.7825136313261,42.33054513591046,0.9334741725597834,0.9332596992086861,0.09160024967046711,0.05536791087514396,6,12.1041484652907,167.34365339062512,0.0870585523252873,1.2944971732927846,18.165595112089477,0.01878120995183172
4075513.148068,4075518.148068,1187,21.594755176309405,2.937902089000648,2.4538510438711767,0.24132741111451397,10.392304845413264,1.2269255219355881,17.886768232387833,21.594755176309405,56.034322085582616,39.12551254780041,0.9452586560287334,0.9453652709889399,0.09862193237527216,0.06145041315175474,3,2.6429842451490995,17.284610188021205,0.05405329329157221,0.6534998928634528,12.898383869132909,0.018785379624292407
4075518.148068,4075523.148068,1123,21.848062643602127,3.3358624046647662,2.50033478355162,0.30801265440447445,10.392304845413264,1.25016739177581,17.8117382420884,21.848062643602127,54.58785150854982,33.493860903866846,0.9442147496593665,0.9442147496593665,0.11356122722442492,0.08710438917985491,23,24.547667488611143,117.61663994405342,0.06165847814464851,7.1849477840853515,42.287962051640044,0.021761884676071302
4075523.148068,4075528.148068,1239,21.664009734531124,2.998040399189457,2.490044434772841,0.2971865832550873,10.392304845413262,1.2450222173864205,18.226304075506732,21.664009734531124,53.291169275683046,39.61025114399342,0.9660448511395862,0.9659889450259592,0.05460469601329682,0.03036688787231028,0,1.1258149248443572,1.6773215914940034,0.06531496756192541,0.0012251673737136387,0.029280176323238476,0.017543859649122806
4075528.148068,4075533.148068,1129,20.26997074114918,2.953449657078723,2.31834916871973,0.32276805460957775,10.392304845413266,1.159174584359865,16.972893923234526,20.26997074114918,85.73465261323372,52.68900336281378,0.9324945599520129,0.933113084008365,0.10307749035880967,0.08900902790866087,5,54.410720763339015,745.7408020561768,0.16816349176538578,5.470321305862421,37.03669096262436,0.021459761005702918
4075533.148068,4075538.148068,789,21.31316831338983,2.3004427272052763,2.4223598669122186,0.23283620843595842,10.392304845413264,1.2111799334561093,18.09169741720129,21.31316831338983,75.02413252606247,53.44475714008587,0.8529073430102767,0.8526927263024294,0.1264958542207698,0.09607287747302501,27,48.33454628589984,138.55217320460724,0.1709650833671088,17.56004148794616,64.75350721206503,0.03902341404842906
4075538.148068,4075543.148068,1209,22.315040274660145,3.0491789258861983,2.55676903054471,0.3034099467844842,10.392304845413266,1.278384515272355,18.87813351999848,22.315040274660145,48.74619770566613,37.564606670123986,0.9246050063488477,0.924710511739284,0.09095473755615292,0.03621691318112072,0,1.194249956464785,2.299158711057254,0.0478121105886097,0.00026793661620159873,0.008271169637530228,0.017543859649122806
4075543.148068,4075548.148068,1210,21.88319331327548,2.8997611708833912,2.4878728208883256,0.30403942840733633,10.392304845413264,1.2439364104441626,19.177937605757528,21.88319331327548,72.24361184854412,54.93308520332571,0.9267359932916756,0.9270682532456561,0.09338887412660449,0.07410716159727145,8,4.868318114316161,27.585770282218387,0.0831039176706342,2.9726443770602833,27.443215070317958,0.01858779179353342
4075548.148068,4075553.148068,1239,22.598368945966893,2.6645674343924166,2.5499540032142938,0.24213064287932937,10.392304845413262,1.2749770016071469,19.64922800585546,22.598368945966893,57.32076083925895,44.86386809811464,0.9272225774910812,0.9271565342786445,0.08345565511751833,0.031253599745480115,0,0.6854584507608635,1.0827387558198287,0.03051185188078547,0.00028815133497370475,0.005246636157401293,0.017543859649122806
4075553.148068,4075558.148068,1141,20.557555297170136,2.7294208608547113,2.316878127924458,0.2754954158350229,10.392304845413264,1.158439063962229,17.48331630545964,20.557555297170136,79.43892369018987,49.04631506762254,0.9366987497878727,0.9369802346623876,0.09099639122738128,0.07033414253384343,12,23.203362563512616,250.6236438160611,0.11392118835598379,2.7066115583261046,26.181585588294702,0.019850239094669188
4075558.148068,4075563.148068,1044,20.627328204040705,2.518408511133852,2.3131445394015984,0.26042438702461423,10.392304845413264,1.156572269700799,17.81848062275117,20.627328204040705,100.48478089960174,48.126037118177884,0.9024501840424686,0.9024605777662973,0.12027754660305652,0.10668779238700657,20,35.123806699651446,306.2941219654458,0.11462517344182477,9.104718831561936,47.41916163184113,0.02601330913490623
4075563.148068,4075568.148068,1174,18.988995834918956,1.913500223700047,2.196049311603494,0.26143598322952205,10.392304845413264,1.098024655801747,15.749081799314768,18.988995834918956,91.68375762505214,44.42367034836424,0.950884116218066,0.9509460409306217,0.08750615060396996,0.07503058979481485,23,8.384788657591947,38.26684033265947,0.06499361007260124,1.7894216255971194,21.37303079415799,0.020233718879823066
4075568.148068,4075573.148068,1060,19.2909579407934,2.299416116345925,2.2688706876950104,0.3409455275752577,10.392304845413264,1.1344353438475052,16.073430607109927,19.2909579407934,87.13181421562155,45.97992533342946,0.9428499712252744,0.9426472776650349,0.0952863064559593,0.07436558229341692,13,14.208211160421135,86.91345153547647,0.11807917947551834,4.43493342680104,33.48728503443604,0.023402846739490234
4075573.148068,4075578.148068,1212,18.062006491912758,1.9577233991975944,2.0732650792824945,0.25145051547409236,10.392304845413264,1.0366325396412472,15.065490646406808,18.062006491912758,81.12977849095196,43.206662715326246,0.9751368728399465,0.9752897409354995,0.0518294639861274,0.03896528353436141,3,30.487092765223576,511.9945129554441,0.0753594205139873,0.4248400618524885,10.422420936579678,0.01797811360083377
4075578.148068,4075583.148068,1195,18.52692804304475,2.0944902939267043,2.1141353084291237,0.2642339573686251,10.392304845413264,1.0570676542145618,15.323743771892076,18.52692804304475,80.67868690723304,43.35001673611293,0.9692301775597424,0.9692301775597424,0.07169222490560452,0.05616773802871977,9,19.109284993437452,173.08678156574507,0.10311567228966523,2.593752922119811,25.66324928329243,0.018953240842692506
4075583.148068,4075588.148068,1083,18.959744220557866,2.592749344451926,2.1500010140473296,0.3010832649006328,10.392304845413264,1.0750005070236648,16.38944761794738,18.959744220557866,74.8869876487224,48.778982541292066,0.8836017845214086,0.8838201886674552,0.1274367710536154,0.08446381967317058,40,60.938707291442654,806.6141503968827,0.08672718028790094,16.632468875918146,63.1711693085082,0.02473635612577149
4075588.148068,4075593.148068,1197,18.016673850042764,2.0435210060070594,2.0515271129162302,0.2541539210563113,10.392304845413264,1.0257635564581151,14.810446102353586,18.016673850042764,87.90913113408328,43.99271232152145,0.9764424233838377,0.9764454720495493,0.05987455359720754,0.0423065037548401,1,2.5868537516412333,15.46297682108043,0.10975948257747781,0.43268195494942907,10.485667629728328,0.01789561623356637
4075593.148068,4075598.148068,1040,18.06014312750019,2.4744338522655065,2.0268639072870864,0.2467878325926013,10.392304845413264,1.0134319536435432,15.179597206811279,18.06014312750019,64.08049874773802,41.30360559935479,0.8784838261655028,0.8786910695907647,0.14204997551894805,0.09341144347862587,51,214.16509777808963,4009.6747081223243,0.09991812610261337,18.24211849744268,65.87760594441276,0.028677462887989204
4075598.148068,4075603.148068,1200,18.949167151557802,2.4005502032560213,2.1167498604313693,0.24765333945903306,10.392304845413264,1.0583749302156846,16.064005669560764,18.949167151557802,81.9830300283797,47.10652786677404,0.9307831591765104,0.9308524570261009,0.0926558797283486,0.07284290665593704,10,4.184597337028828,20.6175857073144,0.0763655807288172,1.719249407031182,20.907290098984102,0.018859649122807017
4075603.148068,4075608.148068,1148,21.500954988944688,2.416536790631135,2.3876981120960865,0.273298390321218,10.392304845413264,1.1938490560480433,18.481436901041718,21.500954988944688,90.1367981682377,52.80115973054028,0.8913061198610025,0.8910831852754464,0.10345803522423365,0.08409488186024806,16,21.484978612519424,222.90846982724076,0.08800340386114036,2.252291261746491,23.91447515247117,0.019652790512867533
4075608.148068,4075613.148068,1149,19.970381392736126,2.3907884820660867,2.2217696534392726,0.2686803194447832,10.392304845413264,1.1108848267196363,16.746205648822485,19.970381392736126,76.51674457299535,44.132283561496465,0.9466354960448867,0.9462890940755454,0.08502002989207053,0.06660609474725027,9,110.78438311178016,1649.8827115328206,0.07404438051537245,3.1584000629064013,28.26855424868779,0.01983418075214145
4075613.148068,4075618.148068,1239,19.78660324664334,2.2472790144001435,2.1961682366758533,0.2528721524599536,10.392304845413262,1.0980841183379266,16.67086125154084,19.78660324664334,80.233265356822,46.41085498777396,0.9448531811267177,0.9450799378824157,0.07709602734269386,0.049307515227833186,1,1.732745494359448,12.592523956840527,0.06955053384440484,0.0005315940833980309,0.011054753745106432,0.01762881780722994
4075618.148068,4075623.148068,1214,20.286659538888806,2.184734230928074,2.2511675540148004,0.25632307476061633,10.392304845413264,1.1255837770074002,17.380983920152524,20.286659538888806,85.4389853413458,49.28857470021677,0.8755318020670408,0.8754427902769252,0.10398181821318873,0.06678803817933388,6,5.213292811935341,25.201222926577984,0.059380447370473294,2.1125636913330585,23.16996710840731,0.018064105899014422
4075623.148068,4075628.148068,1174,19.410216543624,2.3086039286967655,2.129667271025538,0.2407842158738204,10.392304845413264,1.064833635512769,16.399671443760706,19.410216543624,83.60320800905679,46.8865279312419,0.9403049368072032,0.940496569504617,0.08375938391897621,0.06165009950144594,7,322.4187887820988,5712.3497627885445,0.057807175039162384,2.625073993563249,25.788250328828347,0.019337099136256315
4075628.148068,4075633.148068,1188,20.14324274235543,2.0668088760133894,2.212078074688918,0.195247165202865,10.392304845413264,1.106039037344459,16.68221295477328,20.14324274235543,82.58866276529314,44.65351932119679,0.9625063396494448,0.9625888974330398,0.08885968650968652,0.07823315725013066,20,7.843206165930512,35.985833153248194,0.08971835737948348,3.0656908184527727,27.827074805695105,0.021442495126705652
4075633.148068,4075638.148068,1207,20.008793920751888,2.34530328542639,2.200427728046962,0.21051450251539863,10.392304845413262,1.100213864023481,16.987627700489806,20.008793920751888,73.36901451483193,44.97483550472525,0.9387997694143588,0.9387075216932282,0.08813554933328109,0.053333139045122185,6,6.078889604834462,54.354533342175436,0.06351735491140294,1.698239673318376,20.771800031716204,0.018241544208491403
4075638.148068,4075643.148068,1165,19.305117349921694,2.31870749181667,2.12463724696824,0.21589482725790962,10.392304845413264,1.0623186234841198,16.511873017559893,19.305117349921694,73.00909369069886,44.6337047413089,0.9147767883031204,0.9146392929929441,0.10318222354467095,0.06347301077238454,19,137.873392429954,2316.399801808017,0.06651577513812014,1.776678816367209,21.24471696935982,0.02007378962427528
4075643.148068,4075648.148068,1198,19.588728051449966,2.3575604668535832,2.1552724983071037,0.21561096113727232,10.392304845413264,1.0776362491535518,16.775783100037174,19.588728051449966,71.35051439114575,44.713777741679536,0.9235825100570799,0.9236749316792859,0.09878723049782696,0.059298831294114604,11,9.96680464054822,83.9360601482436,0.058195672946003564,3.4306862274498844,29.42317408730087,0.01921330873092581
4075648.148068,4075653.148068,1122,19.225601063654537,2.298089201236913,2.1126384576193415,0.2088684630810751,10.392304845413264,1.0563192288096708,16.408549681607468,19.225601063654537,73.08232557550214,45.98983393349878,0.8941609847726951,0.8945585698291092,0.11510092112053373,0.051383825243843904,8,100.79418824201727,1960.0408896335423,0.07455290978295225,2.745961762822158,26.359648231000563,0.01885730368702505
4075653.148068,4075658.148068,1054,18.991135172469434,2.080741046969046,2.0729808589156127,0.19618257003199757,10.392304845413264,1.0364904294578063,15.904789179760423,18.991135172469434,82.55020835197271,45.897866072607336,0.9162494668455026,0.9161737436864997,0.11076443869180393,0.07150471261595369,16,71.11241134122112,720.3192284149734,0.11380272625340992,3.500516246553296,29.714545666004163,0.022237757581810312
4075658.148068,4075663.148068,1103,19.60782862864175,2.1267358694319025,2.147200801693339,0.20928137423868817,10.392304845413264,1.0736004008466695,16.32751633242109,19.60782862864175,88.87770288446842,45.32828425859631,0.9156476827882274,0.9153206144902434,0.0961347286265045,0.07481994526980586,18,54.33854119756297,641.3629865169795,0.07033214576184899,4.697881123435451,34.34152536898418,0.02059773186365733
