start_time_sec,end_time_sec,num_samples,pupil_diameter_mean,pupil_diameter_std,diameter_3d_mean,diameter_3d_std,sphere_radius_mean,circle_3d_radius_mean,ellipse_axis_a_mean,ellipse_axis_b_mean,ellipse_angle_mean,ellipse_angle_std,confidence_x_mean,confidence_y_mean,confidence_x_std,confidence_y_std,blink_count,gaze_movement_mean,gaze_movement_std,gaze_dir_variability,eye_center_movement_mean,eye_center_movement_std,missing_value_ratio
1738271.018668,1738276.018668,992,27.800161110855512,4.615700220016869,2.586640134962126,0.5983851143960826,10.392304845413264,1.293320067481063,24.566326543977617,27.800161110855512,63.1065853865696,25.298107661562987,0.8193567261164297,0.8158699125080302,0.12160644454723872,0.10593447374653667,50,26.16004847241516,76.40300125661621,0.1784303551118759,18.178371973135683,77.38934775939695,0.03208121109224674
1738276.018668,1738281.018668,1008,35.17534754779175,5.314842814976234,3.302785573132371,0.7176647649859248,10.392304845413264,1.6513927865661855,33.472790152749575,35.17534754779175,62.890488151208515,15.101699900310406,0.7393730183113012,0.7363710861672569,0.1287624757372602,0.10429130262049581,47,23.751622624556166,73.67066678645939,0.20334225964750563,20.342916613590997,81.59578415915131,0.045843776106934
1738281.018668,1738286.018668,1155,25.701348304292647,3.122915143190891,2.3746846702370252,0.4760796634488716,10.392304845413264,1.1873423351185126,23.036850923989928,25.701348304292647,74.24002269242318,20.326240044921278,0.8686062767605964,0.8669387046063586,0.1184981706751429,0.10945878414371814,49,37.08614082955939,424.75325172295766,0.1256911531960945,11.986140436267904,63.423691013454864,0.026566416040100252
1738286.018668,1738291.018668,1067,24.74090975070159,2.4931207371110005,2.3586531595006983,0.40630696599888394,10.392304845413264,1.1793265797503492,20.954473461365925,24.74090975070159,52.47042039016213,19.664075914944416,0.8008147749580374,0.7977969356235547,0.1219447944205446,0.11128679976242715,97,31.481079506916753,88.36863877252527,0.18040141236324567,19.23622975528486,79.47719274856912,0.03470954800309114
1738291.018668,1738296.018668,1141,26.310957000366503,3.1325011687882274,2.47959827990568,0.46625885605148265,10.392304845413264,1.23979913995284,22.638553077174556,26.310957000366503,62.444111139885905,24.709241730846948,0.828863050216479,0.8249258961137749,0.1541030558354723,0.1403493190273639,114,27.05401660558857,68.86824435920691,0.1695046403867758,14.966147412097591,70.55759145546526,0.03645617110260314
1738296.018668,1738301.018668,1033,25.710219269872063,2.5006886672676667,2.4135716009685693,0.4190268589152083,10.392304845413266,1.2067858004842846,21.99828190766257,25.710219269872063,58.49212566311397,27.85909849334307,0.8118018636607341,0.8114468088002835,0.1262831778567131,0.10595817959402888,83,22.556888979791776,66.6764563893309,0.20412667698778966,12.621903090987145,65.02650536091079,0.03445933323143289
1738301.018668,1738306.018668,1117,25.982084431042434,2.5598002523084085,2.4204113092220303,0.4396206611280546,10.392304845413264,1.2102056546110151,22.891098413772635,25.982084431042434,65.98709068826804,21.88961449748172,0.8216087565426682,0.8154808931789564,0.12898448300325757,0.11987503988205736,107,64.55164149858903,683.4245984801432,0.16579981907569788,26.088550135185724,91.58423126727767,0.03497777568361369
1738306.018668,1738311.018668,1052,25.700453005022656,2.317239415738512,2.381894249263743,0.42519421553853737,10.392304845413264,1.1909471246318715,23.14364683070176,25.700453005022656,73.86007950438501,13.4070506231664,0.8211350394595801,0.8186754463484383,0.1232779908860762,0.11548918041151753,112,31.437393862884132,77.95468040028472,0.15079735935042607,16.261934605260237,73.4073873874469,0.03805616703355347
1738311.018668,1738316.018668,1155,25.49809539188247,1.969059558572222,2.3394596451020435,0.4338588323600736,10.392304845413264,1.1697298225510218,23.111108339380554,25.49809539188247,64.69445518167555,11.124928898323985,0.8522941933065222,0.8517919498323562,0.10024825012520275,0.08295520335762394,26,7.617068783787724,41.691325504073816,0.09052205021974276,6.713724300418119,47.83823616905898,0.022374117110959216
1738316.018668,1738321.018668,1030,25.105769950384545,2.2525166828785013,2.3172251820399232,0.4372565105275627,10.392304845413264,1.1586125910199616,22.435645732332688,25.105769950384545,70.3708193445737,10.699512474693494,0.7659694590884503,0.7574064290164464,0.14973302980276382,0.1450634015838862,234,63.36505356542158,98.88922275122675,0.19013999400153694,46.79086356177459,118.6493632807398,0.06496337932209163
1738321.018668,1738326.018668,1098,26.5205724707619,2.024563921264164,2.4423143845993294,0.4279836743112559,10.392304845413264,1.2211571922996647,23.9243194104911,26.5205724707619,69.11429775555993,7.526183089888889,0.7919151755913734,0.7890205455524042,0.14250573238302963,0.12561043926226795,146,39.09151217994856,91.93975336101238,0.13992619651312943,21.32749117114307,83.42019227481214,0.04256542996836353
1738326.018668,1738331.018668,1000,25.35947106377615,2.2904884071577785,2.3836914092373425,0.4302483026383102,10.392304845413264,1.1918457046186712,21.1142568041934,25.35947106377615,56.85913552244682,23.602937144390786,0.8433788019331138,0.8376272118962197,0.14117204462125335,0.12541865482803524,76,88.740339630502,945.8866701164355,0.2050465364750779,37.966591732209565,108.42636640620093,0.03996491228070175
1738331.018668,1738336.018668,1072,25.9340570927761,2.4359899062102097,2.4070643556783375,0.45888741586534226,10.392304845413264,1.2035321778391688,23.063223123371564,25.9340570927761,70.57372222506775,17.531509720149586,0.8484119073812212,0.8460373291519415,0.1187728675601708,0.10206860070214055,64,25.62785250580117,211.5566948564405,0.163029922421319,13.048191973250873,66.0708778135078,0.03099633411887929
1738336.018668,1738341.018668,969,27.40379325464017,2.9107603244611857,2.5451566892066277,0.4906279163566029,10.392304845413266,1.2725783446033136,24.535196577750135,27.40379325464017,64.54292763172396,13.81238281737799,0.7435002127008693,0.7399273023103502,0.15460754309670566,0.14824319538447867,228,71.33381029300504,427.0784661084537,0.18035490997923517,27.782611832275705,94.27436051959005,0.0599098365107816
1738341.018668,1738346.018668,1109,26.018942702209802,2.3153803820554235,2.408388176803588,0.4361344769783349,10.392304845413264,1.204194088401794,23.20849515553771,26.018942702209802,74.92673772434038,13.010548006659652,0.840001850820027,0.8384249729432869,0.117047491609289,0.10222813094324738,66,29.29861443599447,300.64887805024205,0.13193356702542225,8.82091391664445,54.66583086560557,0.028933921819878822
