start_time_sec,end_time_sec,num_samples,pupil_diameter_mean,pupil_diameter_std,diameter_3d_mean,diameter_3d_std,sphere_radius_mean,circle_3d_radius_mean,ellipse_axis_a_mean,ellipse_axis_b_mean,ellipse_angle_mean,ellipse_angle_std,confidence_x_mean,confidence_y_mean,confidence_x_std,confidence_y_std,blink_count,gaze_movement_mean,gaze_movement_std,gaze_dir_variability,eye_center_movement_mean,eye_center_movement_std,missing_value_ratio
1730628.70977,1730633.70977,1055,24.675592895989812,2.0713068327629585,2.4730390896474774,0.1855560086261697,10.392304845413264,1.2365195448237387,19.710275820929045,24.675592895989812,83.65870420222247,51.400064541834944,0.9218316371419836,0.9213639916911169,0.1479069726030986,0.14606536139851994,82,25.859129894612003,74.91415448040858,0.20995455499927065,8.327865155946819,43.52319806429994,0.033907042487735926
1730633.70977,1730638.70977,702,27.367792684216592,4.143855844572469,2.6994573065451726,0.4611267715687449,10.392304845413264,1.3497286532725863,23.790065569396017,27.367792684216592,66.7757610838579,68.91594809597237,0.7607902772973874,0.7613818729587555,0.16435634395746226,0.15932095049255418,142,292.68699657394546,2061.693592151868,0.2079345631088322,30.433037432302303,79.07665016889545,0.0781226570700255
1730638.70977,1730643.70977,607,24.675077170555866,6.281328200945669,2.3689919842082805,0.7684462819661031,10.392304845413264,1.1844959921041402,22.640529193605822,24.675077170555866,103.16285003741584,71.62749051914011,0.6798002460768173,0.6808805978882307,0.13414060788938167,0.12943968373157494,215,157.19092019658856,208.1288882989377,0.17541775954551309,44.097652934773244,91.9949879838893,0.10026301338188966
1730643.70977,1730648.70977,1195,24.494057903914058,2.9546669295322894,2.3759974461177094,0.26603272521680016,10.392304845413264,1.1879987230588547,18.263329834863953,24.494057903914058,80.76003352329958,40.26027922302611,0.9767967384748776,0.97683449320817,0.08725345650399603,0.0856645098617736,31,10.994827155133596,56.8316699277446,0.08933593156810106,3.2547096982530865,27.50888063536742,0.023269470747999708
1730648.70977,1730653.70977,1204,22.745510112164183,1.5519584970564115,2.2500598208971225,0.12632234384377417,10.392304845413264,1.1250299104485613,15.366127991376697,22.745510112164183,68.4126816199342,31.718286035431802,0.9841809327386907,0.9841809327386907,0.07519092583215542,0.05541740050917742,4,41.088630145886455,830.4186697067165,0.10331375811452274,1.1807499469226423,16.642542537226685,0.01841813836917876
1730653.70977,1730658.70977,1197,24.51182262534815,1.591072106253122,2.430123604561137,0.13510911451662921,10.392304845413264,1.2150618022805686,16.259042347779637,24.51182262534815,68.1346739516861,28.442267603442843,0.9855652606233636,0.9848273843894566,0.0735609834948134,0.061086667598102856,10,3.8725467349033775,31.706704196416556,0.10103405813862242,0.7911322062504355,13.63411109526805,0.019038825133007958
1730658.70977,1730663.70977,1215,23.403076325979583,1.5878536370616467,2.2792750004243514,0.14358262423487705,10.392304845413264,1.1396375002121757,16.233870929979243,23.403076325979583,67.11224733620145,29.925071199644133,0.9978002402228584,0.9978043554491958,0.02524847223905268,0.024625484435027375,3,3.3590058332047814,29.294579908523747,0.07978766847316318,0.7787094691274947,13.526911502129769,0.01823695040069309
1730663.70977,1730668.70977,1238,24.47829212881108,1.5303710156058807,2.3509600913206197,0.11152496002644936,10.392304845413264,1.1754800456603098,17.56059219788406,24.47829212881108,70.24430420792939,30.96034518016628,0.9920275308508025,0.9920275308508025,0.05476672915266222,0.03836099810622397,0,0.5953815858470661,1.7288673600367073,0.03519091502687866,0.0,0.0,0.017543859649122806
1730668.70977,1730673.70977,1177,24.605974284420828,1.746658261815173,2.377447622997085,0.1533127339215324,10.392304845413266,1.1887238114985426,16.642887730793216,24.605974284420828,67.00859844724862,29.17358009137521,0.9852218333714581,0.9850977817925667,0.07129837461567427,0.051427138477583074,0,5.362746546268053,47.86734247450423,0.08905169276632546,0.40095253516777385,9.714307728577548,0.018438194040751837
1730673.70977,1730678.70977,1239,23.577979709117262,1.2565998169289727,2.2754833632905513,0.08872588579341249,10.392304845413262,1.1377416816452757,15.984423648186965,23.577979709117262,71.7253129096749,27.638720599637562,0.9906112991801248,0.9906112991801248,0.05773977519244099,0.04033047281747448,0,0.7320323740897678,1.6637848215869018,0.05015636975902064,0.0,0.0,0.017543859649122806
1730678.70977,1730683.70977,1176,23.877482165598366,1.818607341360207,2.2531930893940824,0.16417208175730869,10.392304845413264,1.126596544697041,16.559561149080213,23.877482165598366,71.15415044438119,32.84951257437338,0.9931052575038666,0.9930114381061835,0.03366412700645836,0.029295872644591686,2,3.0924257314049424,27.651519705429294,0.10818478777256402,0.4016361712038655,9.722578721530738,0.018259935553168637
1730683.70977,1730688.70977,1186,23.9837957414268,1.5409652422344244,2.2734631305009407,0.12665009324652443,10.392304845413264,1.1367315652504704,16.783364192352767,23.9837957414268,70.00687877879233,29.41703304281882,0.9976328919665104,0.9978211680242534,0.02601261095275706,0.024130921352089017,2,5.77117888311279,72.57173721345006,0.07200282577529939,0.39824110635852433,9.681433591110174,0.01843140735481199
1730688.70977,1730693.70977,1239,23.939251694738118,1.5438400054981092,2.2419835450259806,0.11442949031684653,10.392304845413262,1.1209917725129903,18.145867786149374,23.939251694738118,68.58395815587103,39.11393843322673,0.9940516283235649,0.9940562320669356,0.022156318766149524,0.015199645035058515,0,0.8119344205340002,2.0738290489138236,0.08834617744082852,0.0,0.0,0.017543859649122806
1730693.70977,1730698.70977,1167,23.675440401117537,1.5865966529705855,2.2446558285808136,0.1882326318509888,10.392304845413264,1.1223279142904068,15.934008171383178,23.675440401117537,54.43571488518795,28.379761095329084,0.9943871147637157,0.9944450697938698,0.04446001863564232,0.04364188772554366,9,9.881886351540839,68.46659106181096,0.10731791987162287,0.40860297382665595,9.806467677150698,0.01970865467009426
1730698.70977,1730703.70977,1238,24.31877312336981,0.6856039056855351,2.3672023583084036,0.21074266176265818,10.392304845413264,1.1836011791542018,16.291943365930134,24.31877312336981,53.64424124389386,35.50249665819514,0.9927348842751169,0.9927348842751169,0.03769078034486084,0.031579198337448815,0,0.696390630008836,1.7168017041994337,0.0764839533421937,0.0,0.0,0.017543859649122806
1730703.70977,1730708.70977,1239,24.529373525238075,1.0604124774621349,2.5350075469616007,0.11740035427818853,10.392304845413262,1.2675037734808003,16.229701564417923,24.529373525238075,49.970876030072645,24.599840813266535,0.9989419537403502,0.9989419537403502,0.01462421689096675,0.010473059755539239,0,0.6540834274063827,1.6760521509414477,0.055498265573254706,0.0,0.0,0.017543859649122806
1730708.70977,1730713.70977,1239,24.90282596951931,1.236128884548012,2.5729751630915785,0.13576358008453976,10.392304845413262,1.2864875815457892,17.677193011073896,24.90282596951931,56.01324799764115,35.25427766174455,0.9866805215689168,0.9866805215689168,0.048923803946580545,0.03335949639371108,0,0.7030000329263122,1.5669836905805756,0.09358906196885246,0.0,0.0,0.017543859649122806
1730713.70977,1730718.70977,1149,24.937404386682083,2.015111433838049,2.604982831429098,0.23842014815491405,10.392304845413264,1.302491415714549,16.881509340714324,24.937404386682083,59.58855705873586,30.378397672199615,0.992168477812067,0.9922275008808422,0.049358776099472465,0.04732376926769219,9,28.741686773851058,394.31723946091324,0.12102901999596416,1.669155815135994,19.767289091408042,0.020383857816865924
1730718.70977,1730723.70977,1172,25.81744741331738,1.1617647399150168,2.665886850099697,0.14350322078578837,10.392304845413264,1.3329434250498484,17.819082822371897,25.81744741331738,55.58038807878386,37.174336004877276,0.9825043962290958,0.9830140946652294,0.06866831437732396,0.06478974171075927,8,8.29907365269264,43.73229252729031,0.10845934609679529,3.2631634896771207,27.544113012356434,0.022483683611759776
1730723.70977,1730728.70977,1212,25.266074065995575,1.32902819131523,2.5914380544864932,0.15665755748319665,10.392304845413264,1.2957190272432466,18.537262601441547,25.266074065995575,67.22902930315173,33.43523322222764,0.9984518612255574,0.9984518612255574,0.02122971639143599,0.019575888882067714,2,2.677499567409143,28.15195405131791,0.06276591473251181,0.7793535629811982,13.532490668672132,0.019888830988361993
1730728.70977,1730733.70977,1239,24.79643638829974,1.0502255211427987,2.545200909448002,0.13117523809343684,10.392304845413262,1.272600454724001,18.278419029483672,24.79643638829974,64.04214442996076,32.16935012649405,0.9999757869249395,0.9999757869249395,0.0004916702006694327,0.00034724115514855793,0,0.3553305684463192,0.7018251986508011,0.027280004048944553,0.0,0.0,0.017543859649122806
1730733.70977,1730738.70977,1240,25.10014243206325,1.105898344366983,2.5753567667024044,0.1404889879009643,10.392304845413264,1.2876783833512022,18.646043565541,25.10014243206325,66.43929287510558,32.71884665872346,0.9999435483870969,0.9999435483870969,0.000749521443823478,0.0006638652118077641,0,0.2975535356079379,0.8045007559028658,0.01351020460652552,0.0,0.0,0.017543859649122806
1730738.70977,1730743.70977,1239,25.1717518224776,1.099515702010295,2.5843061817501574,0.13778952734440983,10.392304845413262,1.2921530908750787,18.76635067533806,25.1717518224776,67.73761961122328,32.606994592713434,1.0,1.0,0.0,0.0,0,0.25195237060822,0.4294133635432771,0.014134037093598742,0.0,0.0,0.017543859649122806
1730743.70977,1730748.70977,1239,23.942214800912826,1.6364745067905442,2.456894433860386,0.18224349259376918,10.392304845413262,1.228447216930193,17.962129043884666,23.942214800912826,72.55138351628838,34.23100585939948,0.9993295299119379,0.9993295299119379,0.01075438139075902,0.007709248031898494,0,0.43230757985184365,0.9396423546574506,0.02826805903431277,0.0,0.0,0.017543859649122806
1730748.70977,1730753.70977,1239,23.46973973105833,1.5117771102737543,2.4093452066696197,0.17300415946104578,10.392304845413262,1.2046726033348099,17.48266990324375,23.46973973105833,68.64660277735926,33.14874086942291,0.994266807750502,0.994266807750502,0.045643272318476126,0.032025146514358185,0,0.5108489688940605,1.5354604520872353,0.02767732484428211,0.0,0.0,0.017543859649122806
1730753.70977,1730758.70977,1239,24.136879764984304,1.7117175927947774,2.465025764618063,0.1775539477137765,10.392304845413262,1.2325128823090314,18.490711287541014,24.136879764984304,73.15895772435582,39.382332951035224,0.9837467698918906,0.9837467698918906,0.044933884163449726,0.02968414965863738,0,0.7065374229868364,1.7535364890190928,0.07819345130750842,0.0,0.0,0.017543859649122806
1730758.70977,1730763.70977,1206,25.64235534128129,1.4975493831564297,2.618255828035793,0.16805830734849597,10.392304845413264,1.3091279140178964,19.45475018122364,25.64235534128129,66.93837574687336,35.87997311387562,0.9978509143315489,0.9978509143315489,0.024791977900472304,0.02478360810007637,3,2.2557277586679025,23.230489621405507,0.06485780984472876,0.19597305691436534,6.794360729436289,0.018329405603561142
1730763.70977,1730768.70977,1237,24.277245252413415,1.7242284234267287,2.469926061959482,0.17353538767350987,10.392304845413264,1.234963030979741,18.293663391081175,24.277245252413415,65.47827690540637,38.98606429087446,0.99530737341535,0.995555550801324,0.023008603191910126,0.017143595413451593,1,1.2581286350230247,11.76932916642683,0.09509217347351277,0.0,0.0,0.017628955168843694
1730768.70977,1730773.70977,1239,27.56026043024259,1.6037267336782497,2.8077845367996423,0.16748782083185096,10.392304845413262,1.4038922683998212,20.22665317180719,27.56026043024259,70.52322375517684,33.81822640625176,0.9985804192013287,0.9985804192013287,0.010850877879368814,0.007730781449201346,0,0.546559954517904,1.7328001770728048,0.04198442142129508,0.0,0.0,0.017543859649122806
