GSR_mean,GSR_variance,HR_mean,HR_variance,75_percentile_GSR,75_percentile_HR,GSRmean_persen_diff,HRmean_persent_diff,GSRmean_diff,HRmean_diff,valence_acc_video,arousal_acc_video,P_id,video_id,Score
0.2724615384615385,0.0005777278106508,0.4399999999999999,0.004430163127116,0.2846153846153846,0.469298245614035,0.3310720185921692,0.0051023286183098,0.3310720185921692,0.0051023286183098,1,1,33,2,0.6359654527352978
0.322,0.0003432189349112,0.443859649122807,0.0054693751923668,0.3307692307692307,0.4561403508771929,0.2815335570537077,0.0089619777411169,0.2815335570537077,0.0089619777411169,1,1,33,2,0.5178382890851128
0.3539999999999999,0.0004461301775147,0.4403508771929825,0.0102339181286549,0.3692307692307692,0.4649122807017543,0.2495335570537077,0.0054532058112923,0.2495335570537077,0.0054532058112923,1,1,33,2,0.31524881220146483
0.378153846153846,0.0005428639053254,0.4350877192982455,0.0123853493382579,0.3903846153846154,0.4561403508771929,0.2253797108998617,0.0001900479165554,0.2253797108998617,0.0001900479165554,1,1,33,2,0.2944517576428648
0.3999999999999999,0.0006011834319526,0.4459649122807017,0.0151196060326254,0.4,0.4473684210526315,0.2035335570537078,0.0110672408990116,0.2035335570537078,0.0110672408990116,1,1,33,2,0.4514547322574474
0.4173846153846153,0.0007261775147928,0.4484210526315789,0.0172503539550631,0.4307692307692308,0.4736842105263157,0.1861489416690924,0.0135233812498887,0.1861489416690924,0.0135233812498887,1,1,33,2,0.23572382351344373
0.431076923076923,0.0007857041420118,0.44,0.019117759310557,0.4307692307692308,0.4473684210526315,0.1724566339767846,0.0051023286183098,0.1724566339767846,0.0051023286183098,1,1,33,2,0.12799941794231046
0.4418461538461538,0.0008974201183431,0.4291228070175439,0.0233328408741151,0.4461538461538462,0.4210526315789473,0.1616874032075538,0.0057748643641462,0.1616874032075538,0.0057748643641462,1,1,33,2,0.20665995045756377
0.4604615384615383,0.0007148165680473,0.4452631578947368,0.0210882117574638,0.4673076923076922,0.4780701754385964,0.1430720185921693,0.0103654865130466,0.1430720185921693,0.0103654865130466,1,1,33,2,0.11010723591159235
0.4707692307692307,0.0008568047337278,0.4357894736842105,0.0228668513388735,0.475,0.4385964912280701,0.1327643262844769,0.0008918023025203,0.1327643262844769,0.0008918023025203,1,1,33,2,0.03213173209378172
0.4843076923076922,0.0008898461538461,0.4378947368421051,0.0235636811326562,0.4846153846153846,0.4517543859649122,0.1192258647460154,0.002997065460415,0.1192258647460154,0.002997065460415,1,1,33,2,0.12264343192169835
0.4986153846153845,0.0007874319526627,0.4392982456140351,0.0214707294552169,0.5134615384615384,0.5219298245614035,0.1049181724383231,0.004400574232345,0.1049181724383231,0.004400574232345,1,1,33,2,0.04403274847244802
0.5056923076923077,0.0006315029585798,0.4294736842105263,0.0185686672822406,0.5076923076923077,0.4517543859649122,0.0978412493614,0.0054239871711638,0.0978412493614,0.0054239871711638,1,1,33,2,0.03525729802233016
0.5106153846153846,0.0005819881656804,0.435438596491228,0.0148192059095106,0.5153846153846153,0.4517543859649122,0.0929181724383231,0.0005409251095379,0.0929181724383231,0.0005409251095379,1,1,33,2,0.24784705079996705
0.4529230769230769,0.0033979644970414,0.4512280701754385,0.0166948599569098,0.5076923076923077,0.5043859649122806,0.1506104801306307,0.0163303987937484,0.1506104801306307,0.0163303987937484,1,1,33,2,0.28290022762818634
0.43,0.0008029585798816,0.4301754385964912,0.0174483225607879,0.4384615384615384,0.4210526315789473,0.1735335570537077,0.0047222327851988,0.1735335570537077,0.0047222327851988,1,1,33,2,0.31343453387808384
0.4558461538461539,0.000683573964497,0.4470175438596491,0.0211048322560787,0.4615384615384615,0.4561403508771929,0.1476874032075538,0.0121198724779589,0.1476874032075538,0.0121198724779589,1,1,33,2,0.10540639041260334
0.47,0.0009378698224852,0.4389473684210526,0.0230900584795321,0.4769230769230769,0.4385964912280701,0.1335335570537077,0.0040496970393624,0.1335335570537077,0.0040496970393624,1,1,33,2,0.24207227739828252
0.4866153846153845,0.0007214437869822,0.4361403508771929,0.0227148045552477,0.4923076923076923,0.4210526315789473,0.1169181724383231,0.0012426794955027,0.1169181724383231,0.0012426794955027,1,1,33,2,0.0001404773492569719
0.496,0.0009354792899408,0.4498245614035088,0.0264297937827023,0.5057692307692307,0.5175438596491228,0.1075335570537077,0.0149268900218186,0.1075335570537077,0.0149268900218186,1,1,33,2,0.293205344685931
0.4835384615384616,0.0007952899408284,0.4396491228070175,0.0213039088950446,0.4846153846153846,0.4166666666666666,0.1199950955152461,0.0047514514253274,0.1199950955152461,0.0047514514253274,1,1,33,2,0.18723206537241577
0.4949230769230769,0.0009576568047337,0.4403508771929824,0.0262388427208371,0.4980769230769231,0.4385964912280701,0.1086104801306307,0.0054532058112922,0.1086104801306307,0.0054532058112922,1,1,33,2,0.0793699370643087
0.5029230769230769,0.0009796213017751,0.4375438596491228,0.0276443213296398,0.5076923076923077,0.4342105263157894,0.1006104801306307,0.0026461882674326,0.1006104801306307,0.0026461882674326,1,1,33,2,0.002378774897758075
0.4989230769230769,0.001010674556213,0.4347368421052631,0.0267810403200984,0.5057692307692307,0.4210526315789473,0.1046104801306307,0.0001608292764269,0.1046104801306307,0.0001608292764269,1,1,33,2,0.00014257521240097234
0.4913846153846153,0.0007825798816568,0.4371929824561402,0.0195486611265004,0.5,0.4517543859649122,0.1121489416690923,0.0022953110744501,0.1121489416690923,0.0022953110744501,1,1,33,2,7.99740068006407e-05
0.5010769230769231,0.0008402603550295,0.4435087719298245,0.0229983379501385,0.5134615384615384,0.4385964912280701,0.1024566339767846,0.0086111005481344,0.1024566339767846,0.0086111005481344,1,1,33,2,0.05405389220476129
0.5081538461538462,0.0008412071005917,0.4421052631578946,0.0243274853801169,0.5134615384615384,0.4210526315789473,0.0953797108998615,0.0072075917762045,0.0953797108998615,0.0072075917762045,1,1,33,2,0.003154250927211049
0.494,0.0010776094674556,0.4407017543859649,0.0254064635272391,0.5,0.4385964912280701,0.1095335570537077,0.0058040830042748,0.1095335570537077,0.0058040830042748,1,1,33,2,0.15250748852974547
0.4827692307692307,0.0009054674556213,0.4368421052631578,0.0242320714065866,0.4846153846153846,0.4385964912280701,0.120764326284477,0.0019444338814677,0.120764326284477,0.0019444338814677,1,1,33,2,0.05780638977298107
0.4950769230769229,0.0008846390532544,0.4438596491228069,0.0251061865189289,0.5057692307692307,0.4561403508771929,0.1084566339767847,0.0089619777411167,0.1084566339767847,0.0089619777411167,1,1,33,2,0.2287077103968029
0.5084615384615384,0.0009639053254437,0.4424561403508772,0.0276797783933518,0.5153846153846153,0.4385964912280701,0.0950720185921693,0.0075584689691871,0.0950720185921693,0.0075584689691871,1,1,33,2,0.10050223979120641
0.5153846153846154,0.0008047337278106,0.44,0.022306432748538,0.5153846153846153,0.4385964912280701,0.0881489416690922,0.0051023286183098,0.0881489416690922,0.0051023286183098,1,1,33,2,0.08930456902100056
0.5259999999999999,0.0009109822485207,0.4392982456140351,0.0258536164973838,0.5307692307692308,0.4385964912280701,0.0775335570537077,0.0044005742323449,0.0775335570537077,0.0044005742323449,1,1,33,2,0.00011843886706414855
0.5349230769230768,0.0008312662721893,0.4515789473684211,0.0243251461988304,0.5442307692307692,0.5175438596491228,0.0686104801306308,0.0166812759867309,0.0686104801306308,0.0166812759867309,1,1,33,2,
