,Time_series,GSR,HR,timestamp,time2,subject,video_id
0,2118411,462,521,1755171473854,2025-08-14 17:07:53.854666+05:30,36,2
1,2118511,466,521,1755171473955,2025-08-14 17:07:53.955803+05:30,36,2
2,2118612,464,520,1755171474056,2025-08-14 17:07:54.056563+05:30,36,2
3,2118713,466,528,1755171474157,2025-08-14 17:07:54.157337+05:30,36,2
4,2118814,469,524,1755171474258,2025-08-14 17:07:54.258303+05:30,36,2
5,2118915,463,522,1755171474359,2025-08-14 17:07:54.359149+05:30,36,2
6,2119016,467,522,1755171474460,2025-08-14 17:07:54.460030+05:30,36,2
7,2119116,464,522,1755171474560,2025-08-14 17:07:54.560946+05:30,36,2
8,2119218,462,523,1755171474661,2025-08-14 17:07:54.661822+05:30,36,2
9,2119318,463,519,1755171474762,2025-08-14 17:07:54.762667+05:30,36,2
10,2119419,467,523,1755171474863,2025-08-14 17:07:54.863613+05:30,36,2
11,2119520,464,522,1755171474964,2025-08-14 17:07:54.964606+05:30,36,2
12,2119621,470,529,1755171475065,2025-08-14 17:07:55.065363+05:30,36,2
13,2119721,465,524,1755171475166,2025-08-14 17:07:55.166313+05:30,36,2
14,2119823,463,522,1755171475267,2025-08-14 17:07:55.267286+05:30,36,2
15,2119923,463,524,1755171475368,2025-08-14 17:07:55.368173+05:30,36,2
16,2120025,463,519,1755171475469,2025-08-14 17:07:55.469071+05:30,36,2
17,2120125,466,521,1755171475569,2025-08-14 17:07:55.569960+05:30,36,2
18,2120226,464,521,1755171475670,2025-08-14 17:07:55.670813+05:30,36,2
19,2120327,468,522,1755171475771,2025-08-14 17:07:55.771530+05:30,36,2
20,2120428,464,521,1755171475872,2025-08-14 17:07:55.872317+05:30,36,2
21,2120528,467,529,1755171475973,2025-08-14 17:07:55.973148+05:30,36,2
22,2120630,466,522,1755171476074,2025-08-14 17:07:56.074207+05:30,36,2
23,2120730,468,520,1755171476174,2025-08-14 17:07:56.174985+05:30,36,2
24,2120832,468,525,1755171476275,2025-08-14 17:07:56.275857+05:30,36,2
25,2120933,465,518,1755171476376,2025-08-14 17:07:56.376743+05:30,36,2
26,2121033,464,520,1755171476477,2025-08-14 17:07:56.477586+05:30,36,2
27,2121135,469,524,1755171476578,2025-08-14 17:07:56.578481+05:30,36,2
28,2121235,465,523,1755171476679,2025-08-14 17:07:56.679399+05:30,36,2
29,2121336,469,524,1755171476780,2025-08-14 17:07:56.780228+05:30,36,2
30,2121437,467,528,1755171476881,2025-08-14 17:07:56.881140+05:30,36,2
31,2121538,469,526,1755171476982,2025-08-14 17:07:56.982028+05:30,36,2
32,2121638,464,525,1755171477082,2025-08-14 17:07:57.082888+05:30,36,2
33,2121740,464,525,1755171477183,2025-08-14 17:07:57.183779+05:30,36,2
34,2121840,462,520,1755171477284,2025-08-14 17:07:57.284689+05:30,36,2
35,2121942,466,520,1755171477385,2025-08-14 17:07:57.385526+05:30,36,2
36,2122042,465,520,1755171477486,2025-08-14 17:07:57.486437+05:30,36,2
37,2122143,465,522,1755171477587,2025-08-14 17:07:57.587415+05:30,36,2
38,2122244,464,529,1755171477688,2025-08-14 17:07:57.688174+05:30,36,2
39,2122345,463,526,1755171477789,2025-08-14 17:07:57.789018+05:30,36,2
40,2122445,462,523,1755171477889,2025-08-14 17:07:57.889921+05:30,36,2
41,2122547,463,526,1755171477990,2025-08-14 17:07:57.990841+05:30,36,2
42,2122647,463,524,1755171478091,2025-08-14 17:07:58.091666+05:30,36,2
43,2122748,465,527,1755171478192,2025-08-14 17:07:58.192589+05:30,36,2
44,2122849,465,528,1755171478293,2025-08-14 17:07:58.293496+05:30,36,2
45,2122950,466,524,1755171478394,2025-08-14 17:07:58.394459+05:30,36,2
46,2123051,462,522,1755171478495,2025-08-14 17:07:58.495266+05:30,36,2
47,2123152,467,527,1755171478596,2025-08-14 17:07:58.596163+05:30,36,2
48,2123252,463,525,1755171478696,2025-08-14 17:07:58.696983+05:30,36,2
