,Time_series,GSR,HR,timestamp,time2,subject,video_id
0,949118,462,522,1755170304576,2025-08-14 16:48:24.576396+05:30,36,6
1,949219,462,523,1755170304677,2025-08-14 16:48:24.677263+05:30,36,6
2,949319,464,524,1755170304778,2025-08-14 16:48:24.778044+05:30,36,6
3,949421,461,524,1755170304878,2025-08-14 16:48:24.878893+05:30,36,6
4,949521,461,527,1755170304979,2025-08-14 16:48:24.979783+05:30,36,6
5,949622,465,530,1755170305080,2025-08-14 16:48:25.080657+05:30,36,6
6,949723,465,531,1755170305181,2025-08-14 16:48:25.181436+05:30,36,6
7,949824,468,537,1755170305282,2025-08-14 16:48:25.282245+05:30,36,6
8,949924,461,526,1755170305383,2025-08-14 16:48:25.383403+05:30,36,6
9,950026,461,527,1755170305484,2025-08-14 16:48:25.484106+05:30,36,6
10,950126,461,528,1755170305584,2025-08-14 16:48:25.584909+05:30,36,6
11,950227,457,524,1755170305685,2025-08-14 16:48:25.685776+05:30,36,6
12,950328,458,527,1755170305786,2025-08-14 16:48:25.786423+05:30,36,6
13,950429,457,525,1755170305887,2025-08-14 16:48:25.887251+05:30,36,6
14,950530,456,519,1755170305988,2025-08-14 16:48:25.988066+05:30,36,6
15,950631,462,534,1755170306088,2025-08-14 16:48:26.088901+05:30,36,6
16,950731,457,529,1755170306189,2025-08-14 16:48:26.189747+05:30,36,6
17,950833,455,523,1755170306290,2025-08-14 16:48:26.290568+05:30,36,6
18,950933,455,530,1755170306391,2025-08-14 16:48:26.391424+05:30,36,6
19,951034,453,527,1755170306492,2025-08-14 16:48:26.492309+05:30,36,6
20,951135,452,526,1755170306593,2025-08-14 16:48:26.593071+05:30,36,6
21,951235,452,528,1755170306693,2025-08-14 16:48:26.693915+05:30,36,6
22,951336,456,534,1755170306794,2025-08-14 16:48:26.794783+05:30,36,6
23,951437,459,544,1755170306895,2025-08-14 16:48:26.895680+05:30,36,6
24,951538,454,539,1755170306996,2025-08-14 16:48:26.996459+05:30,36,6
25,951639,451,524,1755170307097,2025-08-14 16:48:27.097266+05:30,36,6
26,951740,448,529,1755170307198,2025-08-14 16:48:27.198127+05:30,36,6
27,951840,449,531,1755170307298,2025-08-14 16:48:27.298928+05:30,36,6
28,951942,446,523,1755170307399,2025-08-14 16:48:27.399823+05:30,36,6
29,952042,446,525,1755170307500,2025-08-14 16:48:27.500621+05:30,36,6
30,952143,443,526,1755170307601,2025-08-14 16:48:27.601457+05:30,36,6
31,952244,449,538,1755170307702,2025-08-14 16:48:27.702308+05:30,36,6
32,952345,450,540,1755170307803,2025-08-14 16:48:27.803110+05:30,36,6
33,952445,446,528,1755170307903,2025-08-14 16:48:27.903976+05:30,36,6
34,952547,448,529,1755170308004,2025-08-14 16:48:28.004845+05:30,36,6
35,952647,444,528,1755170308105,2025-08-14 16:48:28.105687+05:30,36,6
36,952749,445,523,1755170308206,2025-08-14 16:48:28.206461+05:30,36,6
37,952849,444,524,1755170308307,2025-08-14 16:48:28.307404+05:30,36,6
38,952950,447,529,1755170308408,2025-08-14 16:48:28.408184+05:30,36,6
39,953051,444,526,1755170308509,2025-08-14 16:48:28.509044+05:30,36,6
40,953151,448,539,1755170308609,2025-08-14 16:48:28.609916+05:30,36,6
41,953252,446,536,1755170308710,2025-08-14 16:48:28.710840+05:30,36,6
42,953353,441,526,1755170308811,2025-08-14 16:48:28.811576+05:30,36,6
43,953454,443,528,1755170308912,2025-08-14 16:48:28.912406+05:30,36,6
44,953554,440,521,1755170309013,2025-08-14 16:48:29.013195+05:30,36,6
45,953656,441,524,1755170309114,2025-08-14 16:48:29.114068+05:30,36,6
46,953756,441,523,1755170309214,2025-08-14 16:48:29.214818+05:30,36,6
47,953858,446,532,1755170309315,2025-08-14 16:48:29.315674+05:30,36,6
48,953958,443,525,1755170309416,2025-08-14 16:48:29.416689+05:30,36,6
49,954059,442,529,1755170309517,2025-08-14 16:48:29.517369+05:30,36,6
50,954160,445,532,1755170309618,2025-08-14 16:48:29.618145+05:30,36,6
51,954261,445,525,1755170309719,2025-08-14 16:48:29.719018+05:30,36,6
52,954361,444,527,1755170309819,2025-08-14 16:48:29.819907+05:30,36,6
53,954463,445,526,1755170309920,2025-08-14 16:48:29.920733+05:30,36,6
54,954563,446,530,1755170310021,2025-08-14 16:48:30.021498+05:30,36,6
55,954664,445,526,1755170310122,2025-08-14 16:48:30.122348+05:30,36,6
56,954765,447,530,1755170310223,2025-08-14 16:48:30.223174+05:30,36,6
57,954866,447,532,1755170310324,2025-08-14 16:48:30.324042+05:30,36,6
58,954967,451,534,1755170310424,2025-08-14 16:48:30.424905+05:30,36,6
59,955067,447,524,1755170310525,2025-08-14 16:48:30.525724+05:30,36,6
60,955168,449,528,1755170310626,2025-08-14 16:48:30.626505+05:30,36,6
61,955269,447,527,1755170310727,2025-08-14 16:48:30.727331+05:30,36,6
62,955370,448,528,1755170310828,2025-08-14 16:48:30.828275+05:30,36,6
63,955470,448,528,1755170310929,2025-08-14 16:48:30.929153+05:30,36,6
64,955572,447,530,1755170311030,2025-08-14 16:48:31.030141+05:30,36,6
65,955672,450,536,1755170311130,2025-08-14 16:48:31.130870+05:30,36,6
66,955773,451,537,1755170311231,2025-08-14 16:48:31.231710+05:30,36,6
67,955874,457,546,1755170311332,2025-08-14 16:48:31.332442+05:30,36,6
68,955975,451,535,1755170311433,2025-08-14 16:48:31.433252+05:30,36,6
69,956076,447,535,1755170311534,2025-08-14 16:48:31.534235+05:30,36,6
70,956177,447,533,1755170311635,2025-08-14 16:48:31.635098+05:30,36,6
71,956277,446,530,1755170311735,2025-08-14 16:48:31.735953+05:30,36,6
72,956379,446,529,1755170311836,2025-08-14 16:48:31.836739+05:30,36,6
73,956479,445,526,1755170311937,2025-08-14 16:48:31.937449+05:30,36,6
74,956580,448,531,1755170312038,2025-08-14 16:48:32.038309+05:30,36,6
75,956681,449,540,1755170312139,2025-08-14 16:48:32.139102+05:30,36,6
76,956782,446,530,1755170312239,2025-08-14 16:48:32.239953+05:30,36,6
77,956882,446,532,1755170312340,2025-08-14 16:48:32.340839+05:30,36,6
78,956983,449,538,1755170312441,2025-08-14 16:48:32.441621+05:30,36,6
79,957084,450,530,1755170312542,2025-08-14 16:48:32.542483+05:30,36,6
80,957185,448,535,1755170312643,2025-08-14 16:48:32.643346+05:30,36,6
81,957286,448,536,1755170312744,2025-08-14 16:48:32.744154+05:30,36,6
82,957386,447,530,1755170312845,2025-08-14 16:48:32.845000+05:30,36,6
83,957488,450,538,1755170312945,2025-08-14 16:48:32.945887+05:30,36,6
84,957588,450,537,1755170313046,2025-08-14 16:48:33.046585+05:30,36,6
85,957689,450,532,1755170313147,2025-08-14 16:48:33.147411+05:30,36,6
86,957790,452,533,1755170313248,2025-08-14 16:48:33.248331+05:30,36,6
87,957891,450,530,1755170313349,2025-08-14 16:48:33.349154+05:30,36,6
88,957991,449,529,1755170313450,2025-08-14 16:48:33.450113+05:30,36,6
89,958093,449,528,1755170313551,2025-08-14 16:48:33.551044+05:30,36,6
90,958193,450,530,1755170313651,2025-08-14 16:48:33.651896+05:30,36,6
91,958295,453,541,1755170313752,2025-08-14 16:48:33.752556+05:30,36,6
92,958395,452,530,1755170313853,2025-08-14 16:48:33.853443+05:30,36,6
93,958496,451,528,1755170313954,2025-08-14 16:48:33.954340+05:30,36,6
94,958597,451,532,1755170314055,2025-08-14 16:48:34.055206+05:30,36,6
95,958698,450,526,1755170314156,2025-08-14 16:48:34.155986+05:30,36,6
96,958798,448,527,1755170314256,2025-08-14 16:48:34.256787+05:30,36,6
97,958899,452,528,1755170314357,2025-08-14 16:48:34.357585+05:30,36,6
98,959000,451,523,1755170314458,2025-08-14 16:48:34.458367+05:30,36,6
99,959100,450,529,1755170314559,2025-08-14 16:48:34.559327+05:30,36,6
100,959202,455,535,1755170314660,2025-08-14 16:48:34.660110+05:30,36,6
101,959302,452,528,1755170314760,2025-08-14 16:48:34.760926+05:30,36,6
102,959404,453,529,1755170314861,2025-08-14 16:48:34.861859+05:30,36,6
103,959504,454,532,1755170314962,2025-08-14 16:48:34.962534+05:30,36,6
104,959605,453,532,1755170315063,2025-08-14 16:48:35.063369+05:30,36,6
105,959706,452,528,1755170315164,2025-08-14 16:48:35.164261+05:30,36,6
106,959807,453,528,1755170315265,2025-08-14 16:48:35.265148+05:30,36,6
107,959907,454,530,1755170315365,2025-08-14 16:48:35.365901+05:30,36,6
108,960009,457,541,1755170315466,2025-08-14 16:48:35.466924+05:30,36,6
109,960109,456,533,1755170315567,2025-08-14 16:48:35.567626+05:30,36,6
110,960210,450,525,1755170315668,2025-08-14 16:48:35.668405+05:30,36,6
111,960311,456,530,1755170315769,2025-08-14 16:48:35.769374+05:30,36,6
112,960412,454,523,1755170315870,2025-08-14 16:48:35.870083+05:30,36,6
113,960513,454,528,1755170315970,2025-08-14 16:48:35.970806+05:30,36,6
114,960614,454,528,1755170316071,2025-08-14 16:48:36.071640+05:30,36,6
115,960714,453,526,1755170316172,2025-08-14 16:48:36.172696+05:30,36,6
116,960815,456,525,1755170316273,2025-08-14 16:48:36.273337+05:30,36,6
117,960916,455,538,1755170316374,2025-08-14 16:48:36.374414+05:30,36,6
118,961016,455,527,1755170316475,2025-08-14 16:48:36.475005+05:30,36,6
119,961118,454,527,1755170316575,2025-08-14 16:48:36.575985+05:30,36,6
120,961218,453,524,1755170316676,2025-08-14 16:48:36.676701+05:30,36,6
121,961319,457,529,1755170316777,2025-08-14 16:48:36.777595+05:30,36,6
122,961420,454,528,1755170316878,2025-08-14 16:48:36.878413+05:30,36,6
123,961521,455,527,1755170316979,2025-08-14 16:48:36.979185+05:30,36,6
124,961622,453,525,1755170317079,2025-08-14 16:48:37.079988+05:30,36,6
125,961723,458,537,1755170317180,2025-08-14 16:48:37.180898+05:30,36,6
126,961823,458,538,1755170317282,2025-08-14 16:48:37.282037+05:30,36,6
127,961925,453,524,1755170317382,2025-08-14 16:48:37.382529+05:30,36,6
128,962025,457,526,1755170317483,2025-08-14 16:48:37.483435+05:30,36,6
129,962126,456,527,1755170317584,2025-08-14 16:48:37.584261+05:30,36,6
130,962227,454,523,1755170317685,2025-08-14 16:48:37.685151+05:30,36,6
131,962328,456,524,1755170317785,2025-08-14 16:48:37.785930+05:30,36,6
132,962428,454,526,1755170317886,2025-08-14 16:48:37.886876+05:30,36,6
133,962530,459,533,1755170317987,2025-08-14 16:48:37.987882+05:30,36,6
134,962630,459,534,1755170318088,2025-08-14 16:48:38.088584+05:30,36,6
135,962731,456,524,1755170318189,2025-08-14 16:48:38.189434+05:30,36,6
136,962832,459,528,1755170318290,2025-08-14 16:48:38.290219+05:30,36,6
137,962932,456,524,1755170318391,2025-08-14 16:48:38.391053+05:30,36,6
138,963034,457,525,1755170318491,2025-08-14 16:48:38.491946+05:30,36,6
139,963134,455,524,1755170318592,2025-08-14 16:48:38.592754+05:30,36,6
140,963235,456,523,1755170318693,2025-08-14 16:48:38.693566+05:30,36,6
141,963336,457,529,1755170318794,2025-08-14 16:48:38.794418+05:30,36,6
142,963437,462,540,1755170318895,2025-08-14 16:48:38.895297+05:30,36,6
143,963537,457,528,1755170318996,2025-08-14 16:48:38.996172+05:30,36,6
144,963639,454,526,1755170319096,2025-08-14 16:48:39.096901+05:30,36,6
145,963739,458,521,1755170319197,2025-08-14 16:48:39.197854+05:30,36,6
146,963841,456,522,1755170319298,2025-08-14 16:48:39.298513+05:30,36,6
147,963941,457,528,1755170319399,2025-08-14 16:48:39.399266+05:30,36,6
148,964042,458,526,1755170319500,2025-08-14 16:48:39.500061+05:30,36,6
149,964143,455,525,1755170319600,2025-08-14 16:48:39.600981+05:30,36,6
150,964244,461,535,1755170319701,2025-08-14 16:48:39.701704+05:30,36,6
151,964344,460,531,1755170319802,2025-08-14 16:48:39.802541+05:30,36,6
152,964446,455,524,1755170319903,2025-08-14 16:48:39.903506+05:30,36,6
153,964546,459,531,1755170320004,2025-08-14 16:48:40.004375+05:30,36,6
154,964646,458,524,1755170320105,2025-08-14 16:48:40.105119+05:30,36,6
155,964748,456,520,1755170320206,2025-08-14 16:48:40.206084+05:30,36,6
156,964848,457,523,1755170320307,2025-08-14 16:48:40.307007+05:30,36,6
157,964950,456,523,1755170320407,2025-08-14 16:48:40.407664+05:30,36,6
158,965050,460,531,1755170320508,2025-08-14 16:48:40.508745+05:30,36,6
159,965151,460,530,1755170320609,2025-08-14 16:48:40.609348+05:30,36,6
160,965252,456,520,1755170320710,2025-08-14 16:48:40.710323+05:30,36,6
161,965353,457,527,1755170320811,2025-08-14 16:48:40.811067+05:30,36,6
162,965453,458,524,1755170320911,2025-08-14 16:48:40.911922+05:30,36,6
163,965555,454,524,1755170321012,2025-08-14 16:48:41.012948+05:30,36,6
164,965655,459,527,1755170321113,2025-08-14 16:48:41.113490+05:30,36,6
165,965756,457,526,1755170321214,2025-08-14 16:48:41.214289+05:30,36,6
166,965857,459,528,1755170321315,2025-08-14 16:48:41.315115+05:30,36,6
167,965958,461,532,1755170321415,2025-08-14 16:48:41.415917+05:30,36,6
168,966059,457,521,1755170321516,2025-08-14 16:48:41.516893+05:30,36,6
169,966160,458,522,1755170321617,2025-08-14 16:48:41.617704+05:30,36,6
170,966260,457,519,1755170321718,2025-08-14 16:48:41.718518+05:30,36,6
171,966362,456,520,1755170321819,2025-08-14 16:48:41.819261+05:30,36,6
172,966462,460,526,1755170321920,2025-08-14 16:48:41.920180+05:30,36,6
173,966562,459,522,1755170322020,2025-08-14 16:48:42.020973+05:30,36,6
174,966664,458,521,1755170322121,2025-08-14 16:48:42.121810+05:30,36,6
175,966764,457,524,1755170322222,2025-08-14 16:48:42.222696+05:30,36,6
176,966865,456,520,1755170322323,2025-08-14 16:48:42.323485+05:30,36,6
177,966966,458,525,1755170322424,2025-08-14 16:48:42.424362+05:30,36,6
178,967067,462,537,1755170322525,2025-08-14 16:48:42.525253+05:30,36,6
179,967168,462,537,1755170322626,2025-08-14 16:48:42.626021+05:30,36,6
180,967269,460,528,1755170322726,2025-08-14 16:48:42.726862+05:30,36,6
181,967369,458,527,1755170322827,2025-08-14 16:48:42.827753+05:30,36,6
182,967471,455,525,1755170322928,2025-08-14 16:48:42.928642+05:30,36,6
183,967571,463,539,1755170323029,2025-08-14 16:48:43.029463+05:30,36,6
184,967672,457,525,1755170323130,2025-08-14 16:48:43.130213+05:30,36,6
185,967773,458,526,1755170323231,2025-08-14 16:48:43.231041+05:30,36,6
186,967874,459,527,1755170323331,2025-08-14 16:48:43.331874+05:30,36,6
187,967974,457,526,1755170323432,2025-08-14 16:48:43.432797+05:30,36,6
188,968076,457,523,1755170323533,2025-08-14 16:48:43.533558+05:30,36,6
189,968176,459,525,1755170323634,2025-08-14 16:48:43.634548+05:30,36,6
190,968278,462,535,1755170323735,2025-08-14 16:48:43.735236+05:30,36,6
191,968378,460,532,1755170323836,2025-08-14 16:48:43.836176+05:30,36,6
192,968478,458,521,1755170323936,2025-08-14 16:48:43.936834+05:30,36,6
193,968580,460,529,1755170324037,2025-08-14 16:48:44.037651+05:30,36,6
194,968680,459,523,1755170324138,2025-08-14 16:48:44.138582+05:30,36,6
195,968781,458,523,1755170324239,2025-08-14 16:48:44.239384+05:30,36,6
196,968882,457,520,1755170324340,2025-08-14 16:48:44.340266+05:30,36,6
197,968983,460,530,1755170324441,2025-08-14 16:48:44.441101+05:30,36,6
198,969083,463,537,1755170324542,2025-08-14 16:48:44.542081+05:30,36,6
199,969185,460,524,1755170324642,2025-08-14 16:48:44.642725+05:30,36,6
200,969285,459,524,1755170324743,2025-08-14 16:48:44.743494+05:30,36,6
201,969387,456,524,1755170324844,2025-08-14 16:48:44.844343+05:30,36,6
202,969487,461,530,1755170324945,2025-08-14 16:48:44.945223+05:30,36,6
203,969588,460,529,1755170325046,2025-08-14 16:48:45.046003+05:30,36,6
