,Time_series,GSR,HR,timestamp,time2,subject,video_id
0,166928,583,511,1754479247835,2025-08-06 16:50:47.835350+05:30,22,6
1,167029,585,522,1754479247936,2025-08-06 16:50:47.936245+05:30,22,6
2,167130,585,531,1754479248037,2025-08-06 16:50:48.037089+05:30,22,6
3,167230,585,510,1754479248137,2025-08-06 16:50:48.137893+05:30,22,6
4,167331,584,509,1754479248238,2025-08-06 16:50:48.238750+05:30,22,6
5,167432,585,511,1754479248339,2025-08-06 16:50:48.339551+05:30,22,6
6,167533,586,511,1754479248440,2025-08-06 16:50:48.440503+05:30,22,6
7,167633,586,519,1754479248541,2025-08-06 16:50:48.541247+05:30,22,6
8,167735,584,524,1754479248642,2025-08-06 16:50:48.642091+05:30,22,6
9,167835,585,509,1754479248742,2025-08-06 16:50:48.742983+05:30,22,6
10,167937,584,513,1754479248843,2025-08-06 16:50:48.843816+05:30,22,6
11,168037,583,512,1754479248944,2025-08-06 16:50:48.944703+05:30,22,6
12,168138,583,512,1754479249045,2025-08-06 16:50:49.045406+05:30,22,6
13,168239,582,521,1754479249146,2025-08-06 16:50:49.146354+05:30,22,6
14,168340,583,525,1754479249247,2025-08-06 16:50:49.247466+05:30,22,6
15,168440,583,508,1754479249348,2025-08-06 16:50:49.348255+05:30,22,6
16,168542,585,515,1754479249448,2025-08-06 16:50:49.448884+05:30,22,6
17,168642,584,512,1754479249549,2025-08-06 16:50:49.549615+05:30,22,6
18,168743,585,516,1754479249650,2025-08-06 16:50:49.650483+05:30,22,6
19,168844,585,526,1754479249751,2025-08-06 16:50:49.751320+05:30,22,6
20,168945,585,519,1754479249852,2025-08-06 16:50:49.852215+05:30,22,6
21,169046,587,510,1754479249952,2025-08-06 16:50:49.952929+05:30,22,6
22,169146,586,514,1754479250053,2025-08-06 16:50:50.053828+05:30,22,6
23,169247,586,513,1754479250154,2025-08-06 16:50:50.154662+05:30,22,6
24,169348,586,513,1754479250255,2025-08-06 16:50:50.255593+05:30,22,6
25,169449,585,527,1754479250356,2025-08-06 16:50:50.356343+05:30,22,6
26,169549,585,520,1754479250457,2025-08-06 16:50:50.457149+05:30,22,6
27,169651,586,507,1754479250557,2025-08-06 16:50:50.557957+05:30,22,6
28,169751,585,514,1754479250658,2025-08-06 16:50:50.658821+05:30,22,6
29,169852,584,512,1754479250759,2025-08-06 16:50:50.759614+05:30,22,6
30,169953,582,512,1754479250860,2025-08-06 16:50:50.860524+05:30,22,6
31,170054,582,530,1754479250961,2025-08-06 16:50:50.961361+05:30,22,6
32,170155,582,518,1754479251062,2025-08-06 16:50:51.062134+05:30,22,6
33,170256,582,511,1754479251162,2025-08-06 16:50:51.162953+05:30,22,6
34,170356,583,514,1754479251263,2025-08-06 16:50:51.263835+05:30,22,6
35,170458,582,512,1754479251364,2025-08-06 16:50:51.364966+05:30,22,6
36,170558,585,512,1754479251465,2025-08-06 16:50:51.465636+05:30,22,6
37,170659,585,530,1754479251566,2025-08-06 16:50:51.566532+05:30,22,6
38,170760,584,516,1754479251667,2025-08-06 16:50:51.667316+05:30,22,6
39,170861,584,512,1754479251768,2025-08-06 16:50:51.768029+05:30,22,6
40,170961,583,514,1754479251869,2025-08-06 16:50:51.868987+05:30,22,6
41,171062,584,508,1754479251969,2025-08-06 16:50:51.969702+05:30,22,6
42,171163,582,512,1754479252070,2025-08-06 16:50:52.070762+05:30,22,6
43,171264,582,525,1754479252171,2025-08-06 16:50:52.171356+05:30,22,6
44,171365,582,520,1754479252272,2025-08-06 16:50:52.272238+05:30,22,6
45,171465,582,510,1754479252373,2025-08-06 16:50:52.373025+05:30,22,6
46,171567,580,514,1754479252473,2025-08-06 16:50:52.473929+05:30,22,6
47,171667,579,512,1754479252574,2025-08-06 16:50:52.574689+05:30,22,6
48,171768,578,511,1754479252675,2025-08-06 16:50:52.675462+05:30,22,6
49,171869,578,524,1754479252776,2025-08-06 16:50:52.776335+05:30,22,6
50,171970,578,524,1754479252877,2025-08-06 16:50:52.877157+05:30,22,6
51,172070,579,510,1754479252978,2025-08-06 16:50:52.978053+05:30,22,6
52,172172,579,513,1754479253078,2025-08-06 16:50:53.078938+05:30,22,6
53,172272,580,514,1754479253179,2025-08-06 16:50:53.179670+05:30,22,6
54,172374,580,512,1754479253280,2025-08-06 16:50:53.280495+05:30,22,6
55,172474,581,523,1754479253381,2025-08-06 16:50:53.381274+05:30,22,6
56,172575,581,518,1754479253482,2025-08-06 16:50:53.482293+05:30,22,6
57,172676,581,512,1754479253583,2025-08-06 16:50:53.583005+05:30,22,6
58,172776,580,515,1754479253683,2025-08-06 16:50:53.683781+05:30,22,6
59,172877,581,513,1754479253784,2025-08-06 16:50:53.784747+05:30,22,6
60,172978,579,512,1754479253885,2025-08-06 16:50:53.885523+05:30,22,6
61,173079,578,525,1754479253986,2025-08-06 16:50:53.986353+05:30,22,6
62,173179,576,519,1754479254087,2025-08-06 16:50:54.087184+05:30,22,6
63,173281,574,510,1754479254188,2025-08-06 16:50:54.188080+05:30,22,6
64,173381,576,517,1754479254289,2025-08-06 16:50:54.289033+05:30,22,6
65,173483,575,511,1754479254389,2025-08-06 16:50:54.389869+05:30,22,6
66,173583,574,512,1754479254490,2025-08-06 16:50:54.490776+05:30,22,6
67,173684,574,517,1754479254591,2025-08-06 16:50:54.591363+05:30,22,6
68,173785,574,515,1754479254692,2025-08-06 16:50:54.692149+05:30,22,6
69,173886,574,509,1754479254792,2025-08-06 16:50:54.792967+05:30,22,6
70,173986,575,512,1754479254893,2025-08-06 16:50:54.893839+05:30,22,6
71,174088,577,514,1754479254994,2025-08-06 16:50:54.994777+05:30,22,6
72,174188,576,512,1754479255095,2025-08-06 16:50:55.095434+05:30,22,6
73,174289,577,515,1754479255196,2025-08-06 16:50:55.196354+05:30,22,6
74,174390,577,521,1754479255297,2025-08-06 16:50:55.297225+05:30,22,6
75,174491,577,513,1754479255398,2025-08-06 16:50:55.398070+05:30,22,6
76,174592,578,511,1754479255498,2025-08-06 16:50:55.498959+05:30,22,6
77,174692,577,516,1754479255599,2025-08-06 16:50:55.599825+05:30,22,6
78,174793,576,514,1754479255700,2025-08-06 16:50:55.700543+05:30,22,6
79,174894,576,514,1754479255801,2025-08-06 16:50:55.801363+05:30,22,6
80,174995,576,523,1754479255902,2025-08-06 16:50:55.902196+05:30,22,6
81,175095,576,517,1754479256003,2025-08-06 16:50:56.003038+05:30,22,6
82,175197,577,511,1754479256103,2025-08-06 16:50:56.103823+05:30,22,6
83,175297,576,518,1754479256204,2025-08-06 16:50:56.204788+05:30,22,6
84,175398,574,514,1754479256305,2025-08-06 16:50:56.305564+05:30,22,6
85,175499,575,514,1754479256406,2025-08-06 16:50:56.406408+05:30,22,6
86,175600,576,523,1754479256507,2025-08-06 16:50:56.507182+05:30,22,6
87,175700,577,517,1754479256608,2025-08-06 16:50:56.608082+05:30,22,6
88,175802,577,514,1754479256709,2025-08-06 16:50:56.709015+05:30,22,6
89,175902,578,515,1754479256809,2025-08-06 16:50:56.809854+05:30,22,6
90,176004,578,516,1754479256910,2025-08-06 16:50:56.910857+05:30,22,6
91,176104,578,514,1754479257011,2025-08-06 16:50:57.011386+05:30,22,6
92,176205,580,525,1754479257112,2025-08-06 16:50:57.112372+05:30,22,6
93,176306,579,516,1754479257213,2025-08-06 16:50:57.213255+05:30,22,6
94,176407,578,514,1754479257314,2025-08-06 16:50:57.314118+05:30,22,6
95,176507,577,515,1754479257414,2025-08-06 16:50:57.414760+05:30,22,6
96,176608,577,514,1754479257515,2025-08-06 16:50:57.515633+05:30,22,6
97,176709,577,515,1754479257616,2025-08-06 16:50:57.616418+05:30,22,6
98,176809,577,528,1754479257717,2025-08-06 16:50:57.717235+05:30,22,6
99,176911,576,516,1754479257818,2025-08-06 16:50:57.818176+05:30,22,6
100,177011,577,513,1754479257919,2025-08-06 16:50:57.919079+05:30,22,6
101,177113,577,517,1754479258019,2025-08-06 16:50:58.019919+05:30,22,6
102,177213,577,514,1754479258120,2025-08-06 16:50:58.120750+05:30,22,6
103,177314,576,516,1754479258221,2025-08-06 16:50:58.221610+05:30,22,6
104,177415,577,528,1754479258322,2025-08-06 16:50:58.322534+05:30,22,6
105,177516,578,514,1754479258423,2025-08-06 16:50:58.423392+05:30,22,6
106,177616,578,513,1754479258524,2025-08-06 16:50:58.524192+05:30,22,6
107,177718,579,516,1754479258624,2025-08-06 16:50:58.624904+05:30,22,6
108,177818,579,516,1754479258725,2025-08-06 16:50:58.725753+05:30,22,6
