GSR_mean,GSR_variance,HR_mean,HR_variance,75_percentile_GSR,75_percentile_HR,GSRmean_persen_diff,HRmean_persent_diff,GSRmean_diff,HRmean_diff,valence_acc_video,arousal_acc_video,P_id,video_id,Score,time,valence,arousal,videoID,start_time,end_time,probe
0.0931343283582088,0.0004594341724214,0.3839999999999999,0.0443662222222222,0.1044776119402985,0.4,0.7434395083361487,0.0279022725763699,0.7434395083361487,0.0279022725763699,1.0,0.0,4.0,5.0,0.6110362092206227,1752839120627.0,5.0,5.0,5.0,1752839120627.0,1752839125627.0,1
0.1182089552238805,0.0003460904433058,0.3813333333333332,0.0405404444444444,0.1343283582089552,0.4,0.7183648814704771,0.0252356059097032,0.7183648814704771,0.0252356059097032,1.0,0.0,4.0,5.0,0.5574627992449073,1752839130120.0,5.0,4.466666666666666,5.0,1752839125628.0,1752839130628.0,1
0.1459701492537312,0.0003857429271552,0.3799999999999999,0.0404,0.1641791044776119,0.45,0.6906036874406263,0.0239022725763699,0.6906036874406263,0.0239022725763699,1.0,0.0,4.0,5.0,0.5216432812869027,1752839132559.0,5.952857142857143,3.150714285714286,5.0,1752839130629.0,1752839135629.0,0
0.1701492537313432,0.0004811762085096,0.3706666666666666,0.0375395555555555,0.1791044776119403,0.4,0.6664245829630144,0.0145689392430366,0.6664245829630144,0.0145689392430366,1.0,0.0,4.0,5.0,0.2065050215925477,1752839136522.5,7.265000000000001,2.33,5.0,1752839135630.0,1752839140630.0,0
0.1925373134328357,0.0006972599688126,0.3626666666666666,0.0389617777777777,0.208955223880597,0.4,0.6440365232615218,0.0065689392430365,0.6440365232615218,0.0065689392430365,1.0,0.0,4.0,5.0,0.2295165027876265,1752839144106.0,7.400000000000001,2.866666666666667,5.0,1752839140631.0,1752839145631.0,0
0.2131343283582089,0.0004637112942748,0.3493333333333333,0.0434773333333333,0.2238805970149253,0.4,0.6234395083361487,0.0067643940902967,0.6234395083361487,0.0067643940902967,1.0,0.0,4.0,5.0,0.6684540226515996,1752839147327.5,7.67,3.0,5.0,1752839145632.0,1752839150632.0,0
0.2429850746268656,0.0004191579416351,0.3906666666666667,0.0520906666666666,0.2537313432835821,0.45,0.5935887620674919,0.0345689392430367,0.5935887620674919,0.0345689392430367,1.0,0.0,4.0,5.0,0.5423229332615451,1752839152993.0,7.4,3.0,5.0,1752839150633.0,1752839155633.0,0
0.2677611940298507,0.0005561149476498,0.3546666666666666,0.0388337777777777,0.2835820895522388,0.4,0.5688126426645068,0.0014310607569633,0.5688126426645068,0.0014310607569633,1.0,0.0,4.0,5.0,0.3123054670692503,1752839158523.0,7.13,3.13,5.0,1752839155634.0,1752839160634.0,0
0.2889552238805969,0.0004968589886388,0.3639999999999999,0.0377262222222222,0.3134328358208955,0.45,0.5476186128137606,0.0079022725763699,0.5476186128137606,0.0079022725763699,1.0,0.0,4.0,5.0,0.1676778719379328,1752839164951.0,6.734999999999999,3.13,5.0,1752839160635.0,1752839165635.0,0
0.3080597014925373,0.0003631989307195,0.3706666666666666,0.0503395555555555,0.3283582089552239,0.4,0.5285141352018203,0.0145689392430366,0.5285141352018203,0.0145689392430366,1.0,0.0,4.0,5.0,0.8522370676566756,1752839168130.0,6.6,3.0,5.0,1752839165636.0,1752839170636.0,0
0.3331343283582089,0.0003068834929828,0.3773333333333333,0.0335306666666666,0.3432835820895522,0.4,0.5034395083361487,0.0212356059097033,0.5034395083361487,0.0212356059097033,1.0,0.0,4.0,5.0,0.3048353447482581,1752839172963.8,6.868,2.6,5.0,1752839170637.0,1752839175637.0,0
0.3534328358208956,0.0004940075740699,0.3666666666666666,0.0443111111111111,0.373134328358209,0.4,0.483141000873462,0.0105689392430365,0.483141000873462,0.0105689392430365,1.0,0.0,4.0,5.0,0.6965719058568745,1752839172963.8,6.868,2.6,5.0,1752839170637.0,1752839175637.0,0
0.3746268656716418,0.0005457785698373,0.3666666666666666,0.0427111111111111,0.3880597014925373,0.4,0.4619469710227158,0.0105689392430365,0.4619469710227158,0.0105689392430365,1.0,0.0,4.0,5.0,0.1241597802725158,1752839182599.0,7.400000000000001,3.1333333333333333,5.0,1752839180639.0,1752839185639.0,0
0.3886567164179104,0.0005075517932724,0.3653333333333332,0.0322204444444444,0.4029850746268656,0.4,0.4479171202764471,0.0092356059097032,0.4479171202764471,0.0092356059097032,1.0,0.0,4.0,5.0,0.0903870908384956,1752839188230.0,7.265,2.8675,5.0,1752839185640.0,1752839190640.0,0
0.4050746268656716,0.0006060147026063,0.3586666666666666,0.0238026666666666,0.417910447761194,0.4,0.431499209828686,0.0025689392430365,0.431499209828686,0.0025689392430365,1.0,0.0,4.0,5.0,0.7412867784625294,1752839193258.2,7.184,2.812,5.0,1752839190641.0,1752839195641.0,0
0.4247761194029851,0.0004384940966807,0.3613333333333334,0.0282826666666666,0.4328358208955223,0.45,0.4117977172913725,0.0052356059097034,0.4117977172913725,0.0052356059097034,1.0,0.0,4.0,5.0,0.2486303280510822,1752839193258.2,7.184,2.812,5.0,1752839190641.0,1752839195641.0,0
0.4441791044776119,0.0003079527734462,0.3399999999999999,0.0242222222222222,0.4626865671641791,0.3333333333333333,0.3923947322167456,0.01609772742363,0.3923947322167456,0.01609772742363,1.0,0.0,4.0,5.0,0.150719931782434,1752839204125.0,7.4,3.265,5.0,1752839200643.0,1752839205643.0,0
0.4552238805970149,0.0006794386277567,0.384,0.0351217777777777,0.4776119402985074,0.4666666666666667,0.3813499560973426,0.02790227257637,0.3813499560973426,0.02790227257637,1.0,0.0,4.0,5.0,0.6136259331723779,1752839206582.0,7.4,2.87,5.0,1752839205644.0,1752839210644.0,0
0.4734328358208955,0.0004637112942748,0.3119999999999999,0.0409671111111111,0.4925373134328358,0.3333333333333333,0.363141000873462,0.04409772742363,0.363141000873462,0.04409772742363,1.0,0.0,4.0,5.0,0.3322728414100688,1752839206582.0,7.4,2.87,5.0,1752839205644.0,1752839210644.0,0
0.4859701492537314,0.0005538872800178,0.3653333333333332,0.0188871111111111,0.5074626865671642,0.4,0.3506036874406261,0.0092356059097032,0.3506036874406261,0.0092356059097032,1.0,0.0,4.0,5.0,0.2986119396902737,1752839218699.6667,7.22,2.69,5.0,1752839215646.0,1752839220646.0,0
0.5011940298507462,0.0003483181109378,0.3653333333333332,0.0336426666666666,0.5223880597014925,0.4,0.3353798068436113,0.0092356059097032,0.3353798068436113,0.0092356059097032,1.0,0.0,4.0,5.0,0.1936637143910649,1752839223565.0,7.4,2.87,5.0,1752839220647.0,1752839225647.0,0
0.5176119402985074,0.0004494542214301,0.3706666666666666,0.0254506666666666,0.5373134328358209,0.4,0.3189618963958501,0.0145689392430366,0.3189618963958501,0.0145689392430366,1.0,0.0,4.0,5.0,0.3385108920859417,1752839223565.0,7.4,2.87,5.0,1752839220647.0,1752839225647.0,0
0.5367164179104478,0.0007035865448875,0.3413333333333332,0.0248248888888888,0.5522388059701493,0.3833333333333333,0.2998574187839098,0.0147643940902967,0.2998574187839098,0.0147643940902967,1.0,0.0,4.0,5.0,0.0030491967206734,1752839232782.0,7.67,2.87,5.0,1752839230649.0,1752839235649.0,0
0.542686567164179,0.0003899309423034,0.368,0.0265315555555555,0.5522388059701493,0.45,0.2938872695301786,0.0119022725763699,0.2938872695301786,0.0119022725763699,1.0,0.0,4.0,5.0,0.1491286044640231,1752839232782.0,7.67,2.87,5.0,1752839230649.0,1752839235649.0,0
0.5522388059701493,0.0005702829137892,0.3399999999999999,0.0261777777777777,0.5671641791044776,0.3333333333333333,0.2843350307242083,0.01609772742363,0.2843350307242083,0.01609772742363,1.0,0.0,4.0,5.0,0.1242293794370981,1752839232782.0,7.67,2.87,5.0,1752839230649.0,1752839235649.0,0
0.5641791044776119,0.000400980173758,0.3679999999999999,0.0281315555555555,0.582089552238806,0.4,0.2723947322167457,0.0119022725763698,0.2723947322167457,0.0119022725763698,1.0,0.0,4.0,5.0,0.1907032059605971,1752839232782.0,7.67,2.87,5.0,1752839230649.0,1752839235649.0,0
0.5767164179104478,0.0005057696591668,0.348,0.0235182222222222,0.5970149253731343,0.4,0.2598574187839098,0.00809772742363,0.2598574187839098,0.00809772742363,1.0,0.0,4.0,5.0,0.1257370888630983,1752839252252.6667,7.31,3.043333333333333,5.0,1752839250653.0,1752839255653.0,0
0.5877611940298507,0.0003999999999999,0.3666666666666666,0.0265333333333333,0.5970149253731343,0.4,0.2488126426645068,0.0105689392430365,0.2488126426645068,0.0105689392430365,1.0,0.0,4.0,5.0,,1752839257812.0,7.13,2.87,5.0,1752839255654.0,1752839260654.0,0
,,,,,,,,,,,,,,,1752839257812.0,7.13,2.87,5.0,1752839255654.0,1752839260654.0,0
