1,3.0,22,42.68643593788147
1,4.0,14,42.68643593788147
1,5.0,5,42.68643593788147
1,6.0,29,42.68643593788147
2,3.0,0,42.28314661979675
2,4.0,1,42.28314661979675
2,5.0,0,42.28314661979675
2,6.0,30,42.28314661979675
3,3.0,0,42.99040389060974
3,4.0,10,42.99040389060974
3,5.0,18,42.99040389060974
3,6.0,27,42.99040389060974
4,3.0,17,43.01440787315369
4,4.0,20,43.01440787315369
4,5.0,26,43.01440787315369
4,6.0,17,43.01440787315369
5,3.0,21,42.59415292739868
5,4.0,25,42.59415292739868
5,5.0,22,42.59415292739868
5,6.0,23,42.59415292739868
6,3.0,5,43.116127729415894
6,4.0,21,43.116127729415894
6,5.0,30,43.116127729415894
6,6.0,15,43.116127729415894
7,3.0,20,43.83309841156006
7,4.0,19,43.83309841156006
7,5.0,15,43.83309841156006
7,6.0,26,43.83309841156006
8,3.0,18,43.953388929367065
8,4.0,31,43.953388929367065
8,5.0,23,43.953388929367065
8,6.0,19,43.953388929367065
9,3.0,13,44.15062689781189
9,4.0,30,44.15062689781189
9,5.0,14,44.15062689781189
9,6.0,16,44.15062689781189
10,3.0,15,44.465744972229004
10,4.0,19,44.465744972229004
10,5.0,23,44.465744972229004
10,6.0,29,44.465744972229004
11,3.0,17,44.828282594680786
11,4.0,17,44.828282594680786
11,5.0,10,44.828282594680786
11,6.0,25,44.828282594680786
12,3.0,0,44.741196155548096
12,4.0,6,44.741196155548096
12,5.0,27,44.741196155548096
12,6.0,11,44.741196155548096
13,3.0,3,45.03326344490051
13,4.0,31,45.03326344490051
13,5.0,23,45.03326344490051
13,6.0,27,45.03326344490051
14,3.0,0,44.79338479042053
14,4.0,31,44.79338479042053
14,5.0,25,44.79338479042053
14,6.0,28,44.79338479042053
15,3.0,22,45.40741753578186
15,4.0,23,45.40741753578186
15,5.0,21,45.40741753578186
15,6.0,23,45.40741753578186
16,3.0,2,45.108640909194946
16,4.0,3,45.108640909194946
16,5.0,28,45.108640909194946
16,6.0,10,45.108640909194946
17,3.0,7,45.18316841125488
17,4.0,28,45.18316841125488
17,5.0,27,45.18316841125488
17,6.0,26,45.18316841125488
18,3.0,0,45.11665892601013
18,4.0,0,45.11665892601013
18,5.0,27,45.11665892601013
18,6.0,24,45.11665892601013
19,3.0,5,45.673545598983765
19,4.0,19,45.673545598983765
19,5.0,17,45.673545598983765
19,6.0,27,45.673545598983765
20,3.0,0,45.138458490371704
20,4.0,26,45.138458490371704
20,5.0,20,45.138458490371704
20,6.0,25,45.138458490371704
21,3.0,0,45.05068325996399
21,4.0,8,45.05068325996399
21,5.0,27,45.05068325996399
21,6.0,25,45.05068325996399
22,3.0,17,45.16116452217102
22,4.0,30,45.16116452217102
22,5.0,27,45.16116452217102
22,6.0,21,45.16116452217102
23,3.0,22,45.45443367958069
23,4.0,31,45.45443367958069
23,5.0,28,45.45443367958069
23,6.0,29,45.45443367958069
24,3.0,19,45.39541506767273
24,4.0,17,45.39541506767273
24,5.0,11,45.39541506767273
24,6.0,28,45.39541506767273
25,3.0,0,45.36945724487305
25,4.0,0,45.36945724487305
25,5.0,27,45.36945724487305
25,6.0,27,45.36945724487305
26,3.0,14,45.52572011947632
26,4.0,19,45.52572011947632
26,5.0,10,45.52572011947632
26,6.0,25,45.52572011947632
27,3.0,9,46.07350134849548
27,4.0,33,46.07350134849548
27,5.0,27,46.07350134849548
27,6.0,28,46.07350134849548
28,3.0,16,45.948652029037476
28,4.0,9,45.948652029037476
28,5.0,14,45.948652029037476
28,6.0,3,45.948652029037476
29,3.0,21,45.621427059173584
29,4.0,5,45.621427059173584
29,5.0,27,45.621427059173584
29,6.0,28,45.621427059173584
30,3.0,0,45.97146725654602
30,4.0,1,45.97146725654602
30,5.0,28,45.97146725654602
30,6.0,27,45.97146725654602
31,3.0,13,45.50037717819214
31,4.0,22,45.50037717819214
31,5.0,26,45.50037717819214
31,6.0,28,45.50037717819214
32,3.0,19,45.63539218902588
32,4.0,20,45.63539218902588
32,5.0,0,45.63539218902588
32,6.0,27,45.63539218902588
33,3.0,16,45.51540398597717
33,4.0,31,45.51540398597717
33,5.0,28,45.51540398597717
33,6.0,10,45.51540398597717
34,3.0,22,45.88272023200989
34,4.0,12,45.88272023200989
34,5.0,27,45.88272023200989
34,6.0,27,45.88272023200989
35,3.0,0,45.67124629020691
35,4.0,29,45.67124629020691
35,5.0,12,45.67124629020691
35,6.0,28,45.67124629020691
36,3.0,21,45.364489793777466
36,4.0,30,45.364489793777466
36,5.0,27,45.364489793777466
36,6.0,27,45.364489793777466
37,3.0,22,46.261390686035156
37,4.0,31,46.261390686035156
37,5.0,24,46.261390686035156
37,6.0,27,46.261390686035156
38,3.0,11,46.17843413352966
38,4.0,31,46.17843413352966
38,5.0,27,46.17843413352966
38,6.0,27,46.17843413352966
39,3.0,0,46.54910612106323
39,4.0,14,46.54910612106323
39,5.0,27,46.54910612106323
39,6.0,27,46.54910612106323
40,3.0,2,46.17247915267944
40,4.0,16,46.17247915267944
40,5.0,21,46.17247915267944
40,6.0,25,46.17247915267944
1,3.0,23
1,4.0,20
1,5.0,23
1,6.0,29
2,3.0,18
2,4.0,24
2,5.0,11
2,6.0,26
3,3.0,1
3,4.0,23
3,5.0,8
3,6.0,23
4,3.0,23
4,4.0,32
4,5.0,16
4,6.0,30
5,3.0,23
5,4.0,28
5,5.0,25
5,6.0,30
6,3.0,23
6,4.0,19
6,5.0,13
6,6.0,16
7,3.0,16
7,4.0,23
7,5.0,6
7,6.0,20
8,3.0,20
8,4.0,13
8,5.0,15
8,6.0,6
9,3.0,10
9,4.0,30
9,5.0,12
9,6.0,10
10,3.0,16
10,4.0,25
10,5.0,22
10,6.0,29
11,3.0,18
11,4.0,31
11,5.0,11
11,6.0,29
12,3.0,7
12,4.0,20
12,5.0,25
12,6.0,23
13,3.0,9
13,4.0,16
13,5.0,28
13,6.0,24
14,3.0,0
14,4.0,31
14,5.0,25
14,6.0,28
15,3.0,20
15,4.0,9
15,5.0,4
15,6.0,15
16,3.0,12
16,4.0,17
16,5.0,13
16,6.0,18
17,3.0,8
17,4.0,18
17,5.0,27
17,6.0,3
18,3.0,23
18,4.0,27
18,5.0,22
18,6.0,29
19,3.0,7
19,4.0,27
19,5.0,18
19,6.0,29
20,3.0,18
20,4.0,24
20,5.0,24
20,6.0,25
21,3.0,9
21,4.0,4
21,5.0,25
21,6.0,29
22,3.0,3
22,4.0,29
22,5.0,0
22,6.0,0
23,3.0,19
23,4.0,31
23,5.0,27
23,6.0,29
24,3.0,19
24,4.0,22
24,5.0,20
24,6.0,25
25,3.0,20
25,4.0,12
25,5.0,28
25,6.0,29
26,3.0,16
26,4.0,20
26,5.0,12
26,6.0,27
27,3.0,23
27,4.0,28
27,5.0,28
27,6.0,29
28,3.0,4
28,4.0,15
28,5.0,12
28,6.0,10
29,3.0,23
29,4.0,14
29,5.0,14
29,6.0,24
30,3.0,3
30,4.0,0
30,5.0,5
30,6.0,27
31,3.0,15
31,4.0,28
31,5.0,26
31,6.0,29
32,3.0,23
32,4.0,20
32,5.0,7
32,6.0,29
33,3.0,19
33,4.0,29
33,5.0,27
33,6.0,13
34,3.0,23
34,4.0,32
34,5.0,28
34,6.0,28
35,3.0,2
35,4.0,32
35,5.0,13
35,6.0,29
36,3.0,20
36,4.0,30
36,5.0,28
36,6.0,28
37,3.0,23
37,4.0,29
37,5.0,26
37,6.0,28
38,3.0,10
38,4.0,25
38,5.0,26
38,6.0,27
39,3.0,2
39,4.0,21
39,5.0,28
39,6.0,26
40,3.0,9
40,4.0,18
40,5.0,22
40,6.0,25
