User,Threshold_0.1,Threshold_0.2,Threshold_0.30000000000000004,Threshold_0.4,Threshold_0.5,Threshold_0.6000000000000001,Threshold_0.7000000000000001,Threshold_0.8,Threshold_0.9
1,0.39999999999999997,0.5,0.4758237056054771,0.6287878787878788,0.5462962962962963,0.6933667083854819,0.6666666666666666,0.33783783783783783,0.7030303030303031
2,0.6060606060606061,0.48575712143928035,0.6666666666666666,0.6666666666666666,0.7244979919678715,0.6409060626249168,0.7772727272727273,0.8463949843260188,0.4787234042553192
3,0.234375,0.26865671641791045,0.25757575757575757,0.09259259259259259,0.4235294117647059,0.4673913043478261,0.4431818181818182,0.4842105263157895,0.4731182795698925
4,0.6165884194053208,0.7215909090909092,0.7240990990990992,0.5,0.5122171945701357,0.4235294117647059,0.4771341463414634,0.8,0.4431818181818182
5,0.6487455197132617,0.687536231884058,0.7030303030303031,0.5739130434782609,0.6487455197132617,0.5103264490339774,0.8579710144927537,0.842948717948718,0.5670682730923695
6,0.4662309368191721,0.39824561403508774,0.4771341463414634,0.6307246376811594,0.40963855421686746,0.40963855421686746,0.40963855421686746,0.40963855421686746,0.40963855421686746
7,0.6085693536673928,0.571785268414482,0.6,0.7277777777777779,0.449438202247191,0.6415882967607105,0.4673913043478261,0.46153846153846156,0.4673913043478261
8,0.4444444444444444,0.3,0.6892177589852009,0.36363636363636365,0.5435616438356164,0.6335470085470085,0.2898550724637681,0.35526315789473684,0.3717948717948718
9,0.41452205882352944,0.6797385620915033,0.8164794007490637,0.7782805429864253,0.6797385620915033,0.8638888888888889,0.8638888888888889,0.8638888888888889,0.8463949843260188
10,0.625,0.5707133917396746,0.5649048625792812,0.6524822695035462,0.5050505050505051,0.717766947275144,0.6325000000000001,0.4888888888888889,0.4034782608695652
11,0.8977889027951607,0.5823863636363636,0.4632237871674491,0.8333333333333333,0.3287671232876712,0.33783783783783783,0.3630235917188252,0.33783783783783783,0.33783783783783783
12,0.40963855421686746,0.8280701754385964,0.4895833333333333,0.4235294117647059,0.4895833333333333,0.4895833333333333,0.4895833333333333,0.4895833333333333,0.4842105263157895
13,0.55,0.6379834854411126,0.5,0.5143453312467396,0.3466666666666667,0.5033783783783784,0.33783783783783783,0.4138755980861244,0.5103264490339774
14,0.9731506849315068,0.8820414058738566,0.9265367316341829,0.49743589743589745,0.9233176838810642,0.8115384615384615,0.9731506849315068,0.40963855421686746,0.8999999999999999
15,0.48575712143928035,0.6797385620915033,0.4715686274509804,0.6230769230769231,0.4602898550724638,0.5,0.810077519379845,0.7782805429864253,0.6060606060606061
16,0.379746835443038,0.3287671232876712,0.33783783783783783,0.3717948717948718,0.40963855421686746,0.40963855421686746,0.3287671232876712,0.35526315789473684,0.46153846153846156
17,0.5210084033613445,0.525,0.7913725490196079,0.5722943722943723,0.5928571428571429,0.5117157974300831,0.5742296918767507,0.7076923076923077,0.768009768009768
18,0.525101763907734,0.6,0.37775993576876754,0.4672754946727549,0.3333333333333333,0.29577464788732394,0.43464495703301675,0.5225694444444444,0.29577464788732394
19,0.39215686274509803,0.44565217391304346,0.7516233766233766,0.5203761755485893,0.9420454545454545,0.9700176366843033,0.9420454545454545,0.9029803424223208,0.9325396825396826
20,0.611764705882353,0.398046398046398,0.3419354838709677,0.19047619047619047,0.6293604651162791,0.32894736842105265,0.5943181818181817,0.611764705882353,0.8891304347826088
21,0.35664335664335667,0.30303030303030304,0.43209876543209874,0.4025974025974026,0.2923076923076923,0.4945054945054945,0.48314606741573035,0.4888888888888889,0.4588235294117647
22,0.33783783783783783,1.0,0.25757575757575757,0.3466666666666667,0.36363636363636365,0.27941176470588236,0.3,0.4787234042553192,0.25757575757575757
23,0.6060606060606061,0.65,0.5897129186602871,0.810077519379845,0.4235294117647059,0.449438202247191,0.45555555555555555,0.5374001452432825,0.449438202247191
24,0.3717948717948718,0.3466666666666667,0.35526315789473684,0.35,0.43023255813953487,0.35526315789473684,0.4235294117647059,0.40963855421686746,0.43023255813953487
25,0.5756162558294471,0.6230769230769231,0.36363636363636365,0.6409060626249168,0.4166666666666667,0.75,0.5602564102564103,0.4024390243902439,0.7958333333333334
26,0.5103264490339774,0.8032128514056225,0.47459207459207464,0.5739130434782609,0.2625418060200669,0.5916666666666667,0.6797385620915033,0.6659090909090909,0.46153846153846156
27,0.46153846153846156,0.3630235917188252,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156
28,0.3466666666666667,0.20967741935483872,0.234375,0.449438202247191,0.35526315789473684,0.4235294117647059,0.46153846153846156,0.4367816091954023,0.4024390243902439
29,0.30808729139922975,0.4715686274509804,0.4431818181818182,0.4771341463414634,0.4715686274509804,0.45555555555555555,0.5,0.4166666666666667,0.5602564102564103
30,0.33783783783783783,0.27941176470588236,0.3333333333333333,0.4895833333333333,0.3875,0.19672131147540983,0.33783783783783783,0.3466666666666667,0.35526315789473684
31,0.3254067584480601,0.5045739046701974,0.22157190635451504,0.5288461538461539,0.35526315789473684,0.5585585585585585,0.4715686274509804,0.4508620689655172,0.3500213949507916
32,0.2625418060200669,0.24615384615384617,0.24615384615384617,0.23340380549682876,0.12098456403838131,0.3398522381573229,0.24615384615384617,0.3111111111111111,0.14035087719298245
33,0.26865671641791045,0.30985915492957744,0.379746835443038,0.40963855421686746,0.36363636363636365,0.20967741935483872,0.2898550724637681,0.3875,0.43023255813953487
34,0.08163265306122448,0.47248803827751196,0.21632996632996632,0.2242190842961061,0.27941176470588236,0.19672131147540983,0.3111111111111111,0.125,0.2692982456140351
35,0.5,0.5103264490339774,0.5670682730923695,0.38530465949820786,0.6415882967607105,0.6230769230769231,0.5670682730923695,0.5143453312467396,0.4673913043478261
36,0.3,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.3287671232876712
37,0.26615318784766795,0.253584229390681,0.41452205882352944,0.375,0.4595588235294118,0.3832167832167832,0.4731182795698925,0.3555555555555555,0.36363636363636365
38,0.5234672304439746,0.4508620689655172,0.6115978306216103,0.38131313131313127,0.650733752620545,0.6115978306216103,0.4489795918367347,0.31228070175438594,0.3875
39,0.39999999999999997,0.22416666666666668,0.265,0.3254067584480601,0.3500213949507916,0.39678030303030304,0.34448160535117056,0.19874213836477989,0.2222222222222222
40,0.7509077705156136,0.8367754830113258,0.7958333333333334,0.7244979919678715,0.6666666666666666,0.822076978939724,0.822076978939724,0.8669683257918552,0.7012195121951219
