1,3.0,22,42.55838394165039
1,4.0,13,42.55838394165039
1,5.0,4,42.55838394165039
1,6.0,29,42.55838394165039
2,3.0,0,42.0604088306427
2,4.0,0,42.0604088306427
2,5.0,0,42.0604088306427
2,6.0,29,42.0604088306427
3,3.0,0,42.253228187561035
3,4.0,10,42.253228187561035
3,5.0,18,42.253228187561035
3,6.0,27,42.253228187561035
4,3.0,17,42.59040188789368
4,4.0,20,42.59040188789368
4,5.0,26,42.59040188789368
4,6.0,17,42.59040188789368
5,3.0,21,43.056336641311646
5,4.0,24,43.056336641311646
5,5.0,17,43.056336641311646
5,6.0,20,43.056336641311646
6,3.0,3,42.6924364566803
6,4.0,17,42.6924364566803
6,5.0,28,42.6924364566803
6,6.0,13,42.6924364566803
7,3.0,8,43.32716774940491
7,4.0,19,43.32716774940491
7,5.0,14,43.32716774940491
7,6.0,25,43.32716774940491
8,3.0,18,43.86746168136597
8,4.0,29,43.86746168136597
8,5.0,22,43.86746168136597
8,6.0,19,43.86746168136597
9,3.0,13,43.90197157859802
9,4.0,28,43.90197157859802
9,5.0,14,43.90197157859802
9,6.0,16,43.90197157859802
10,3.0,15,43.898268699645996
10,4.0,19,43.898268699645996
10,5.0,23,43.898268699645996
10,6.0,29,43.898268699645996
11,3.0,17,44.42002058029175
11,4.0,17,44.42002058029175
11,5.0,10,44.42002058029175
11,6.0,24,44.42002058029175
12,3.0,0,44.212392807006836
12,4.0,6,44.212392807006836
12,5.0,27,44.212392807006836
12,6.0,11,44.212392807006836
13,3.0,2,44.41919755935669
13,4.0,31,44.41919755935669
13,5.0,23,44.41919755935669
13,6.0,27,44.41919755935669
14,3.0,0,44.46324563026428
14,4.0,31,44.46324563026428
14,5.0,25,44.46324563026428
14,6.0,28,44.46324563026428
15,3.0,22,45.17839741706848
15,4.0,15,45.17839741706848
15,5.0,21,45.17839741706848
15,6.0,22,45.17839741706848
16,3.0,1,44.68239951133728
16,4.0,0,44.68239951133728
16,5.0,28,44.68239951133728
16,6.0,7,44.68239951133728
17,3.0,7,44.91442394256592
17,4.0,28,44.91442394256592
17,5.0,27,44.91442394256592
17,6.0,26,44.91442394256592
18,3.0,0,44.35211658477783
18,4.0,0,44.35211658477783
18,5.0,27,44.35211658477783
18,6.0,24,44.35211658477783
19,3.0,5,45.043416261672974
19,4.0,19,45.043416261672974
19,5.0,17,45.043416261672974
19,6.0,26,45.043416261672974
