1,3.0,22,42.36113882064819
1,4.0,15,42.36113882064819
1,5.0,7,42.36113882064819
1,6.0,29,42.36113882064819
2,3.0,13,42.47536635398865
2,4.0,2,42.47536635398865
2,5.0,0,42.47536635398865
2,6.0,30,42.47536635398865
3,3.0,21,43.634692430496216
3,4.0,19,43.634692430496216
3,5.0,24,43.634692430496216
3,6.0,29,43.634692430496216
4,3.0,23,44.00796151161194
4,4.0,32,44.00796151161194
4,5.0,28,44.00796151161194
4,6.0,30,44.00796151161194
5,3.0,22,43.83840346336365
5,4.0,28,43.83840346336365
5,5.0,24,43.83840346336365
5,6.0,27,43.83840346336365
6,3.0,6,43.94716668128967
6,4.0,22,43.94716668128967
6,5.0,30,43.94716668128967
6,6.0,15,43.94716668128967
7,3.0,21,44.70636200904846
7,4.0,23,44.70636200904846
7,5.0,16,44.70636200904846
7,6.0,27,44.70636200904846
8,3.0,19,44.37421941757202
8,4.0,31,44.37421941757202
8,5.0,24,44.37421941757202
8,6.0,19,44.37421941757202
9,3.0,14,44.77922773361206
9,4.0,31,44.77922773361206
9,5.0,15,44.77922773361206
9,6.0,18,44.77922773361206
10,3.0,22,44.57741641998291
10,4.0,25,44.57741641998291
10,5.0,24,44.57741641998291
10,6.0,29,44.57741641998291
11,3.0,17,45.33643174171448
11,4.0,16,45.33643174171448
11,5.0,10,45.33643174171448
11,6.0,25,45.33643174171448
12,3.0,1,45.41048336029053
12,4.0,6,45.41048336029053
12,5.0,27,45.41048336029053
12,6.0,16,45.41048336029053
13,3.0,9,45.202523946762085
13,4.0,31,45.202523946762085
13,5.0,23,45.202523946762085
13,6.0,29,45.202523946762085
14,3.0,0,45.449143409729004
14,4.0,32,45.449143409729004
14,5.0,25,45.449143409729004
14,6.0,28,45.449143409729004
15,3.0,23,45.79536843299866
15,4.0,27,45.79536843299866
15,5.0,22,45.79536843299866
15,6.0,24,45.79536843299866
16,3.0,2,46.08125329017639
16,4.0,8,46.08125329017639
16,5.0,28,46.08125329017639
16,6.0,16,46.08125329017639
