User,Threshold_0.1,Threshold_0.2,Threshold_0.30000000000000004,Threshold_0.4,Threshold_0.5,Threshold_0.6000000000000001,Threshold_0.7000000000000001,Threshold_0.8,Threshold_0.9
1,0.9473683711911383,0.8421052188365674,0.4210526094182837,0.684210490304711,0.8421052188365674,0.9473683711911383,0.5263157617728547,0.0,0.5263157617728547
2,0.9999997500000625,0.9999997500000625,0.7499998125000469,0.7499998125000469,0.9999997500000625,0.9999997500000625,0.7499998125000469,0.9999997500000625,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.599999940000006,0.99999990000001,0.699999930000007,0.09999999000000101,0.09999999000000101,0.0,0.09999999000000101,0.99999990000001,0.0
5,0.8333332638888947,0.4999999583333368,0.8333332638888947,0.3333333055555579,0.8333332638888947,0.16666665277777895,0.7499999375000053,0.8333332638888947,0.16666665277777895
6,0.06666666222222252,0.3333333111111126,0.06666666222222252,0.3333333111111126,0.0,0.0,0.0,0.0,0.0
7,0.49999991666668053,0.16666663888889352,0.9999998333333611,0.33333327777778704,0.0,0.33333327777778704,0.0,0.0,0.0
8,0.2499999875000006,0.0,0.6999999650000017,0.0,0.1999999900000005,0.29999998500000075,0.0,0.0,0.0
9,0.9999997500000625,0.9999997500000625,0.7499998125000469,0.9999997500000625,0.9999997500000625,0.7499998125000469,0.7499998125000469,0.7499998125000469,0.9999997500000625
10,0.7999999466666703,0.9999999333333378,0.7333332844444478,0.9999999333333378,0.9999999333333378,0.7999999466666703,0.9999999333333378,0.39999997333333515,0.06666666222222252
11,0.9583332934027794,0.2916666545138894,0.12499999479166687,0.7083333038194456,0.0,0.0,0.08333332986111125,0.0,0.0
12,0.0,0.499999750000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.4545454132231443,0.9999999090909174,0.3636363305785154,0.3636363305785154,0.0,0.2727272479338866,0.0,0.09090908264462885,0.1818181652892577
14,0.9230768520710114,0.9999999230769291,0.9999999230769291,0.15384614201183525,0.9230768520710114,0.5384614970414233,0.9230768520710114,0.0,0.9230768520710114
15,0.9999997500000625,0.9999997500000625,0.9999997500000625,0.9999997500000625,0.49999987500003124,0.9999997500000625,0.9999997500000625,0.9999997500000625,0.9999997500000625
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.8888887901234679,0.9999998888889013,0.9999998888889013,0.44444439506173394,0.44444439506173394,0.5555554938271674,0.9999998888889013,0.8888887901234679,0.44444439506173394
18,0.7931034209274682,0.5172413614744358,0.37931033174791956,0.8965516932223554,0.034482757431629055,0.0,0.13793102972651622,0.24137930202140337,0.0
19,0.99999990000001,0.8999999100000091,0.39999996000000404,0.99999990000001,0.99999990000001,0.99999990000001,0.99999990000001,0.7999999200000081,0.7999999200000081
20,0.599999880000024,0.99999980000004,0.799999840000032,0.199999960000008,0.599999880000024,0.0,0.799999840000032,0.599999880000024,0.799999840000032
21,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.57142848979593,0.9999998571428775,0.57142848979593,0.57142848979593,0.0,0.0,0.0,0.285714244897965,0.0
24,0.9999990000010001,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0.0
25,0.299999970000003,0.39999996000000404,0.0,0.39999996000000404,0.0,0.39999996000000404,0.299999970000003,0.0,0.599999940000006
26,0.399999920000016,0.99999980000004,0.99999980000004,0.799999840000032,0.99999980000004,0.599999880000024,0.799999840000032,0.399999920000016,0.0
27,0.0,0.285714244897965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.9999997500000625,0.9999997500000625,0.0,0.24999993750001562,0.9999997500000625,0.0,0.9999997500000625,0.0,0.7499998125000469
30,0.0,0.0,0.99999980000004,0.99999980000004,0.0,0.0,0.0,0.0,0.0
31,0.9999998571428775,0.7142856122449125,0.9999998571428775,0.57142848979593,0.57142848979593,0.57142848979593,0.57142848979593,0.9999998571428775,0.7142856122449125
32,0.4999999687500019,0.9999999375000038,0.9999999375000038,0.5624999648437522,0.12499999218750048,0.8749999453125034,0.9999999375000038,0.9999999375000038,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.399999920000016,0.399999920000016,0.599999880000024,0.399999920000016,0.0,0.0,0.399999920000016,0.0,0.399999920000016
35,0.9999997500000625,0.49999987500003124,0.49999987500003124,0.9999997500000625,0.49999987500003124,0.9999997500000625,0.49999987500003124,0.9999997500000625,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.49999991666668053,0.16666663888889352,0.6666665555555741,0.9999998333333611,0.8333331944444675,0.49999991666668053,0.9999998333333611,0.49999991666668053,0.0
38,0.9999999375000038,0.9999999375000038,0.8749999453125034,0.7499999531250029,0.8749999453125034,0.8749999453125034,0.6874999570312527,0.8749999453125034,0.5624999648437522
39,0.57142848979593,0.7142856122449125,0.857142734693895,0.9999998571428775,0.7142856122449125,0.4285713673469475,0.9999998571428775,0.9999998571428775,0.0
40,0.6249999218750099,0.8749998906250137,0.7499999062500118,0.4999999375000079,0.3749999531250059,0.7499999062500118,0.7499999062500118,0.6249999218750099,0.4999999375000079
