User,Threshold_0.1,Threshold_0.2,Threshold_0.30000000000000004,Threshold_0.4,Threshold_0.5,Threshold_0.6000000000000001,Threshold_0.7000000000000001,Threshold_0.8,Threshold_0.9
1,0.3615160349854227,0.48396501457725943,0.4950354981530481,0.637291280148423,0.5359032501889645,0.6905570738933872,0.6880466472303206,0.4136789851075565,0.7247990105132962
2,0.7944164678858557,0.661383593917327,0.8658892128279884,0.8658892128279884,0.8844520940906483,0.8248650559490951,0.9256029684601113,0.9460687096155076,0.8792878853669127
3,0.46875,0.5373134328358209,0.5151515151515151,0.1851851851851852,0.8470588235294118,0.9347826086956522,0.8863636363636364,0.968421052631579,0.946236559139785
4,0.7184695474433904,0.7787569573283859,0.8074094502665933,0.7113702623906705,0.7243143411210639,0.6741896758703481,0.685540069686411,0.850728862973761,0.7054730983302412
5,0.6962914197937239,0.7721265897663414,0.752504638218924,0.6892635314995563,0.6962914197937239,0.6632857006893363,0.8964211771665187,0.880559916274202,0.7203343988197689
6,0.601396114001156,0.45062656641604004,0.6136759581881533,0.7067021591245194,0.5684779936070814,0.5684779936070814,0.5684779936070814,0.5684779936070814,0.5684779936070814
7,0.8015947119588576,0.8357410379882291,0.7294460641399416,0.8997732426303855,0.7888099059848658,0.851470368711748,0.8203194321206744,0.8100470957613815,0.8203194321206744
8,0.47359896339488167,0.3551020408163265,0.6962074470380117,0.4304267161410018,0.5846239865809337,0.6651404151404151,0.3430937592428276,0.420515574650913,0.4400837257980115
9,0.5644882953181273,0.8547418967587035,0.941832912940457,0.9145812171022254,0.8547418967587035,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9460687096155076
10,0.6457725947521866,0.5639191846951547,0.5855632739353669,0.6579823418729193,0.48546691403834263,0.7445679202119484,0.6354081632653061,0.5455134434726271,0.5262111801242236
11,0.8977037623560064,0.5853432282003711,0.4681421864520456,0.8338192419825073,0.335476656415991,0.34473248758963043,0.3677989250587091,0.34473248758963043,0.34473248758963043
12,0.7858372264568477,0.9762978875760832,0.9392006802721088,0.8124849939975991,0.9392006802721088,0.9392006802721088,0.9392006802721088,0.9392006802721088,0.9288936627282491
