1,3.0,22,42.12537145614624
1,4.0,14,42.12537145614624
1,5.0,4,42.12537145614624
1,6.0,29,42.12537145614624
2,3.0,0,42.31919479370117
2,4.0,1,42.31919479370117
2,5.0,0,42.31919479370117
2,6.0,29,42.31919479370117
3,3.0,0,42.736422538757324
3,4.0,10,42.736422538757324
3,5.0,18,42.736422538757324
3,6.0,27,42.736422538757324
4,3.0,17,43.11940670013428
4,4.0,20,43.11940670013428
4,5.0,26,43.11940670013428
4,6.0,17,43.11940670013428
5,3.0,21,43.56640386581421
5,4.0,25,43.56640386581421
5,5.0,22,43.56640386581421
5,6.0,22,43.56640386581421
6,3.0,4,42.8865225315094
6,4.0,20,42.8865225315094
6,5.0,30,42.8865225315094
6,6.0,12,42.8865225315094
7,3.0,8,43.451425313949585
7,4.0,19,43.451425313949585
7,5.0,15,43.451425313949585
7,6.0,25,43.451425313949585
8,3.0,18,43.95141816139221
8,4.0,31,43.95141816139221
8,5.0,23,43.95141816139221
8,6.0,19,43.95141816139221
9,3.0,13,43.64264726638794
9,4.0,30,43.64264726638794
9,5.0,15,43.64264726638794
9,6.0,17,43.64264726638794
10,3.0,15,44.08826518058777
10,4.0,21,44.08826518058777
10,5.0,23,44.08826518058777
10,6.0,29,44.08826518058777
11,3.0,17,44.245201110839844
11,4.0,16,44.245201110839844
11,5.0,10,44.245201110839844
11,6.0,25,44.245201110839844
12,3.0,0,44.91037631034851
12,4.0,6,44.91037631034851
12,5.0,27,44.91037631034851
12,6.0,11,44.91037631034851
13,3.0,3,44.27365064620972
13,4.0,31,44.27365064620972
13,5.0,23,44.27365064620972
13,6.0,27,44.27365064620972
14,3.0,0,44.657384157180786
14,4.0,31,44.657384157180786
14,5.0,25,44.657384157180786
14,6.0,28,44.657384157180786
15,3.0,22,44.70341682434082
15,4.0,20,44.70341682434082
15,5.0,20,44.70341682434082
15,6.0,23,44.70341682434082
16,3.0,2,44.67064809799194
16,4.0,2,44.67064809799194
16,5.0,28,44.67064809799194
16,6.0,11,44.67064809799194
17,3.0,7,44.933449029922485
17,4.0,28,44.933449029922485
17,5.0,27,44.933449029922485
17,6.0,26,44.933449029922485
18,3.0,0,45.31623673439026
18,4.0,0,45.31623673439026
18,5.0,27,45.31623673439026
18,6.0,24,45.31623673439026
19,3.0,5,44.58916926383972
19,4.0,19,44.58916926383972
19,5.0,18,44.58916926383972
19,6.0,27,44.58916926383972
20,3.0,0,45.07870078086853
20,4.0,26,45.07870078086853
20,5.0,21,45.07870078086853
20,6.0,25,45.07870078086853
21,3.0,0,45.38438034057617
21,4.0,8,45.38438034057617
21,5.0,27,45.38438034057617
21,6.0,25,45.38438034057617
22,3.0,17,44.936384201049805
22,4.0,30,44.936384201049805
22,5.0,26,44.936384201049805
22,6.0,21,44.936384201049805
23,3.0,22,45.38643217086792
23,4.0,32,45.38643217086792
23,5.0,28,45.38643217086792
23,6.0,29,45.38643217086792
24,3.0,19,45.135196924209595
24,4.0,17,45.135196924209595
24,5.0,11,45.135196924209595
24,6.0,27,45.135196924209595
25,3.0,0,44.767215728759766
25,4.0,0,44.767215728759766
25,5.0,27,44.767215728759766
25,6.0,27,44.767215728759766
26,3.0,14,45.351895332336426
26,4.0,18,45.351895332336426
26,5.0,10,45.351895332336426
26,6.0,25,45.351895332336426
27,3.0,9,45.521692991256714
27,4.0,32,45.521692991256714
27,5.0,27,45.521692991256714
27,6.0,28,45.521692991256714
28,3.0,16,45.28766417503357
28,4.0,9,45.28766417503357
28,5.0,14,45.28766417503357
28,6.0,2,45.28766417503357
29,3.0,21,45.297152042388916
29,4.0,5,45.297152042388916
29,5.0,27,45.297152042388916
29,6.0,28,45.297152042388916
30,3.0,0,45.0254180431366
30,4.0,0,45.0254180431366
30,5.0,26,45.0254180431366
30,6.0,27,45.0254180431366
31,3.0,13,46.046873569488525
31,4.0,22,46.046873569488525
31,5.0,26,46.046873569488525
31,6.0,28,46.046873569488525
32,3.0,23,45.33138680458069
32,4.0,20,45.33138680458069
32,5.0,0,45.33138680458069
32,6.0,27,45.33138680458069
33,3.0,11,45.51563119888306
33,4.0,31,45.51563119888306
33,5.0,28,45.51563119888306
33,6.0,7,45.51563119888306
34,3.0,22,45.16311597824097
34,4.0,12,45.16311597824097
34,5.0,27,45.16311597824097
34,6.0,27,45.16311597824097
35,3.0,0,45.95236539840698
35,4.0,29,45.95236539840698
35,5.0,12,45.95236539840698
35,6.0,28,45.95236539840698
36,3.0,21,46.01419639587402
36,4.0,30,46.01419639587402
36,5.0,27,46.01419639587402
36,6.0,27,46.01419639587402
37,3.0,21,45.9822473526001
37,4.0,31,45.9822473526001
37,5.0,24,45.9822473526001
37,6.0,27,45.9822473526001
38,3.0,12,46.09472680091858
38,4.0,31,46.09472680091858
38,5.0,27,46.09472680091858
38,6.0,27,46.09472680091858
39,3.0,0,46.34818625450134
39,4.0,14,46.34818625450134
39,5.0,27,46.34818625450134
39,6.0,27,46.34818625450134
40,3.0,3,46.491379737854004
40,4.0,16,46.491379737854004
40,5.0,21,46.491379737854004
40,6.0,25,46.491379737854004
1,3.0,21
1,4.0,13
1,5.0,8
1,6.0,20
2,3.0,1
2,4.0,9
2,5.0,6
2,6.0,24
3,3.0,2
3,4.0,19
3,5.0,4
3,6.0,6
4,3.0,23
4,4.0,32
4,5.0,15
4,6.0,20
5,3.0,23
5,4.0,22
5,5.0,19
5,6.0,27
6,3.0,23
6,4.0,24
6,5.0,23
6,6.0,22
7,3.0,9
7,4.0,28
7,5.0,17
7,6.0,22
8,3.0,11
8,4.0,24
8,5.0,13
8,6.0,12
9,3.0,8
9,4.0,30
9,5.0,10
9,6.0,20
10,3.0,15
10,4.0,15
10,5.0,17
10,6.0,12
11,3.0,23
11,4.0,8
11,5.0,7
11,6.0,27
12,3.0,10
12,4.0,12
