1,3.0,22,42.886415243148804
1,4.0,14,42.886415243148804
1,5.0,7,42.886415243148804
1,6.0,29,42.886415243148804
2,3.0,1,42.8952260017395
2,4.0,1,42.8952260017395
2,5.0,0,42.8952260017395
2,6.0,30,42.8952260017395
3,3.0,1,43.179397106170654
3,4.0,12,43.179397106170654
3,5.0,18,43.179397106170654
3,6.0,29,43.179397106170654
4,3.0,19,42.96472382545471
4,4.0,20,42.96472382545471
4,5.0,28,42.96472382545471
4,6.0,29,42.96472382545471
5,3.0,22,43.84743547439575
5,4.0,26,43.84743547439575
5,5.0,22,43.84743547439575
5,6.0,23,43.84743547439575
6,3.0,6,43.348228216171265
6,4.0,21,43.348228216171265
6,5.0,30,43.348228216171265
6,6.0,15,43.348228216171265
7,3.0,19,44.44069576263428
7,4.0,23,44.44069576263428
7,5.0,16,44.44069576263428
7,6.0,26,44.44069576263428
8,3.0,18,44.049370765686035
8,4.0,31,44.049370765686035
8,5.0,23,44.049370765686035
8,6.0,19,44.049370765686035
9,3.0,13,44.757408618927
9,4.0,30,44.757408618927
9,5.0,15,44.757408618927
9,6.0,17,44.757408618927
10,3.0,20,45.305219888687134
10,4.0,25,45.305219888687134
10,5.0,23,45.305219888687134
10,6.0,29,45.305219888687134
11,3.0,17,45.849409341812134
11,4.0,17,45.849409341812134
11,5.0,10,45.849409341812134
11,6.0,25,45.849409341812134
12,3.0,0,45.48242783546448
12,4.0,6,45.48242783546448
12,5.0,27,45.48242783546448
12,6.0,13,45.48242783546448
13,3.0,6,44.87438774108887
13,4.0,31,44.87438774108887
13,5.0,23,44.87438774108887
13,6.0,27,44.87438774108887
14,3.0,0,45.255162715911865
14,4.0,31,45.255162715911865
14,5.0,25,45.255162715911865
14,6.0,28,45.255162715911865
15,3.0,23,45.67098593711853
15,4.0,25,45.67098593711853
15,5.0,21,45.67098593711853
15,6.0,24,45.67098593711853
16,3.0,2,46.244624853134155
16,4.0,5,46.244624853134155
16,5.0,28,46.244624853134155
16,6.0,12,46.244624853134155
17,3.0,7,46.608176946640015
17,4.0,28,46.608176946640015
17,5.0,27,46.608176946640015
17,6.0,26,46.608176946640015
18,3.0,0,46.71547222137451
18,4.0,0,46.71547222137451
18,5.0,27,46.71547222137451
18,6.0,24,46.71547222137451
19,3.0,5,46.40940737724304
19,4.0,19,46.40940737724304
19,5.0,19,46.40940737724304
19,6.0,27,46.40940737724304
20,3.0,9,46.93242168426514
20,4.0,26,46.93242168426514
