time,valence,arousal,videoID,start_time,end_time,P_id,probe
1754047488122.0,5.0,5.0,8.0,1754047488122.0,1754047493122.0,12,1
1754047488122.0,5.0,5.0,8.0,1754047488122.0,1754047493122.0,12,1
1754047500767.5,4.955,5.888333333333333,8.0,1754047498124.0,1754047503124.0,12,0
1754047505349.25,4.03125,6.49875,8.0,1754047503125.0,1754047508125.0,12,0
1754047509567.0,3.7566666666666664,7.890000000000001,8.0,1754047508126.0,1754047513126.0,12,0
1754047516174.2727,4.223636363636364,8.782727272727273,8.0,1754047513127.0,1754047518127.0,12,0
1754047519772.0,2.394615384615385,9.0,8.0,1754047518128.0,1754047523128.0,12,0
1754047524025.1428,4.2,9.0,8.0,1754047523129.0,1754047528129.0,12,0
1754047524025.1428,4.2,9.0,8.0,1754047523129.0,1754047528129.0,12,0
1754047533851.0,5.0,8.600000000000001,8.0,1754047533131.0,1754047538131.0,12,0
1754047542797.0,5.0,8.2,8.0,1754047538132.0,1754047543132.0,12,0
1754047544115.0,4.556666666666666,8.29,8.0,1754047543133.0,1754047548133.0,12,0
1754047544115.0,4.556666666666666,8.29,8.0,1754047543133.0,1754047548133.0,12,0
1754047554321.0,4.47,8.865,8.0,1754047553135.0,1754047558135.0,12,0
1754047559459.5,4.865,9.0,8.0,1754047558136.0,1754047563136.0,12,0
1754047559459.5,4.865,9.0,8.0,1754047558136.0,1754047563136.0,12,0
1754047570988.8,4.84,8.36,8.0,1754047568138.0,1754047573138.0,12,0
1754047576743.0,4.47,8.47,8.0,1754047573139.0,1754047578139.0,12,0
1754047581235.25,4.8,8.7975,8.0,1754047578140.0,1754047583140.0,12,0
1754047581235.25,4.8,8.7975,8.0,1754047578140.0,1754047583140.0,12,0
1754047581235.25,4.8,8.7975,8.0,1754047578140.0,1754047583140.0,12,0
1754047581235.25,4.8,8.7975,8.0,1754047578140.0,1754047583140.0,12,0
1754047581235.25,4.8,8.7975,8.0,1754047578140.0,1754047583140.0,12,0
1754047581235.25,4.8,8.7975,8.0,1754047578140.0,1754047583140.0,12,0
1754047581235.25,4.8,8.7975,8.0,1754047578140.0,1754047583140.0,12,0
1754047581235.25,4.8,8.7975,8.0,1754047578140.0,1754047583140.0,12,0
1754047581235.25,4.8,8.7975,8.0,1754047578140.0,1754047583140.0,12,0
1754047581235.25,4.8,8.7975,8.0,1754047578140.0,1754047583140.0,12,0
1754047581235.25,4.8,8.7975,8.0,1754047578140.0,1754047583140.0,12,0
