time,valence,arousal,videoID,start_time,end_time,P_id,probe
1753442313339.0,5.0,5.0,5.0,1753442313339.0,1753442318339.0,5,1
1753442320737.25,5.4,4.73,5.0,1753442318340.0,1753442323340.0,5,1
1753442325902.3333,6.333333333333333,4.73,5.0,1753442323341.0,1753442328341.0,5,0
1753442330510.0,6.599999999999999,4.2,5.0,1753442328342.0,1753442333342.0,5,0
1753442335850.5,6.6,3.535,5.0,1753442333343.0,1753442338343.0,5,0
1753442340885.0,6.6,3.13,5.0,1753442338344.0,1753442343344.0,5,0
1753442345457.3333,6.599999999999999,2.78,5.0,1753442343345.0,1753442348345.0,5,0
1753442351611.0,6.6,3.2649999999999997,5.0,1753442348346.0,1753442353346.0,5,0
1753442357062.6667,6.599999999999999,3.9333333333333336,5.0,1753442353347.0,1753442358347.0,5,0
1753442360894.3333,6.599999999999999,4.733333333333333,5.0,1753442358348.0,1753442363348.0,5,0
1753442365154.0527,6.599999999999999,7.38578947368421,5.0,1753442363349.0,1753442368349.0,5,0
1753442371295.0,6.735,7.3999999999999995,5.0,1753442368350.0,1753442373350.0,5,0
1753442376979.5,7.0,6.87,5.0,1753442373351.0,1753442378351.0,5,0
1753442380414.0,7.13,6.333333333333333,5.0,1753442378352.0,1753442383352.0,5,0
1753442386443.6667,7.13,4.733333333333333,5.0,1753442383353.0,1753442388353.0,5,0
1753442391342.0,7.13,3.4,5.0,1753442388354.0,1753442393354.0,5,0
1753442396247.3333,7.13,2.8666666666666667,5.0,1753442393355.0,1753442398355.0,5,0
1753442401564.3333,6.599999999999999,2.6,5.0,1753442398356.0,1753442403356.0,5,0
1753442405647.0,5.800000000000001,2.6,5.0,1753442403357.0,1753442408357.0,5,1
1753442411156.6667,5.18,2.42,5.0,1753442408358.0,1753442413358.0,5,1
1753442415492.3333,4.556666666666666,2.2433333333333336,5.0,1753442413359.0,1753442418359.0,5,1
1753442421675.0,4.47,1.665,5.0,1753442418360.0,1753442423360.0,5,1
1753442425967.0,5.0,1.53,5.0,1753442423361.0,1753442428361.0,5,1
1753442431290.0,5.71,1.62,5.0,1753442428362.0,1753442433362.0,5,1
1753442435865.5,5.8,2.2,5.0,1753442433363.0,1753442438363.0,5,1
1753442440560.5,5.8,2.7350000000000003,5.0,1753442438364.0,1753442443364.0,5,1
1753442446349.5,5.8,3.2649999999999997,5.0,1753442443365.0,1753442448365.0,5,1
1753442451180.5,5.8,3.8,5.0,1753442448366.0,1753442453366.0,5,1
1753442454317.0,6.07,3.93,5.0,1753442453367.0,1753442458367.0,5,1
