time,valence,arousal,videoID,start_time,end_time,P_id,probe
1755183723475.0,5.0,5.0,4.0,1755183723475.0,1755183728475.0,38,1
1755183732895.0,5.4,5.0,4.0,1755183728476.0,1755183733476.0,38,1
1755183733657.0,5.8,5.0,4.0,1755183733477.0,1755183738477.0,38,0
1755183742055.0,5.8,4.6433333333333335,4.0,1755183738478.0,1755183743478.0,38,0
1755183744800.8333,5.845,5.623333333333334,4.0,1755183743479.0,1755183748479.0,38,0
1755183744800.8333,5.845,5.623333333333334,4.0,1755183743479.0,1755183748479.0,38,0
1755183744800.8333,5.845,5.623333333333334,4.0,1755183743479.0,1755183748479.0,38,0
1755183744800.8333,5.845,5.623333333333334,4.0,1755183743479.0,1755183748479.0,38,0
1755183744800.8333,5.845,5.623333333333334,4.0,1755183743479.0,1755183748479.0,38,0
1755183744800.8333,5.845,5.623333333333334,4.0,1755183743479.0,1755183748479.0,38,0
1755183775028.0,5.8,6.07,4.0,1755183773485.0,1755183778485.0,38,0
1755183775028.0,5.8,6.07,4.0,1755183773485.0,1755183778485.0,38,0
1755183775028.0,5.8,6.07,4.0,1755183773485.0,1755183778485.0,38,0
1755183775028.0,5.8,6.07,4.0,1755183773485.0,1755183778485.0,38,0
1755183795122.0,5.53,6.07,4.0,1755183793489.0,1755183798489.0,38,1
1755183795122.0,5.53,6.07,4.0,1755183793489.0,1755183798489.0,38,1
1755183808108.0,5.53,5.8,4.0,1755183803491.0,1755183808491.0,38,1
1755183808108.0,5.53,5.8,4.0,1755183803491.0,1755183808491.0,38,1
1755183808108.0,5.53,5.8,4.0,1755183803491.0,1755183808491.0,38,1
1755183808108.0,5.53,5.8,4.0,1755183803491.0,1755183808491.0,38,1
1755183808108.0,5.53,5.8,4.0,1755183803491.0,1755183808491.0,38,1
1755183808108.0,5.53,5.8,4.0,1755183803491.0,1755183808491.0,38,1
1755183808108.0,5.53,5.8,4.0,1755183803491.0,1755183808491.0,38,1
1755183808108.0,5.53,5.8,4.0,1755183803491.0,1755183808491.0,38,1
1755183808108.0,5.53,5.8,4.0,1755183803491.0,1755183808491.0,38,1
1755183853260.0,5.27,5.8,4.0,1755183848500.0,1755183853500.0,38,1
1755183853260.0,5.27,5.8,4.0,1755183848500.0,1755183853500.0,38,1
1755183853260.0,5.27,5.8,4.0,1755183848500.0,1755183853500.0,38,1
1755183853260.0,5.27,5.8,4.0,1755183848500.0,1755183853500.0,38,1
1755183853260.0,5.27,5.8,4.0,1755183848500.0,1755183853500.0,38,1
1755183853260.0,5.27,5.8,4.0,1755183848500.0,1755183853500.0,38,1
1755183853260.0,5.27,5.8,4.0,1755183848500.0,1755183853500.0,38,1
1755183853260.0,5.27,5.8,4.0,1755183848500.0,1755183853500.0,38,1
