time,valence,arousal,videoID,start_time,end_time,P_id,probe
1754128994417.0,5.0,5.0,8.0,1754128994417.0,1754128999417.0,15,1
1754129002718.0,5.27,5.0,8.0,1754128999418.0,1754129004418.0,15,1
1754129005355.0,5.27,4.73,8.0,1754129004419.0,1754129009419.0,15,1
1754129012235.75,5.135,5.2675,8.0,1754129009420.0,1754129014420.0,15,1
1754129019004.0,4.73,5.53,8.0,1754129014421.0,1754129019421.0,15,0
1754129022058.3333,5.0,5.8,8.0,1754129019422.0,1754129024422.0,15,0
1754129027486.5,5.4,6.07,8.0,1754129024423.0,1754129029423.0,15,0
1754129030813.8,5.692,6.1739999999999995,8.0,1754129029424.0,1754129034424.0,15,0
1754129036308.6667,5.8,6.243333333333333,8.0,1754129034425.0,1754129039425.0,15,0
1754129036308.6667,5.8,6.243333333333333,8.0,1754129034425.0,1754129039425.0,15,0
1754129036308.6667,5.8,6.243333333333333,8.0,1754129034425.0,1754129039425.0,15,0
1754129036308.6667,5.8,6.243333333333333,8.0,1754129034425.0,1754129039425.0,15,0
1754129036308.6667,5.8,6.243333333333333,8.0,1754129034425.0,1754129039425.0,15,0
1754129061021.3333,5.8,6.69,8.0,1754129059430.0,1754129064430.0,15,0
1754129067282.111,5.83,6.243333333333333,8.0,1754129064431.0,1754129069431.0,15,0
1754129071656.625,6.0025,6.4,8.0,1754129069432.0,1754129074432.0,15,0
1754129076275.6667,6.421666666666667,6.376666666666666,8.0,1754129074433.0,1754129079433.0,15,0
1754129081374.1667,6.329999999999999,6.376666666666666,8.0,1754129079434.0,1754129084434.0,15,0
1754129089349.0,6.33,6.07,8.0,1754129084435.0,1754129089435.0,15,0
1754129089790.0,6.33,6.33,8.0,1754129089436.0,1754129094436.0,15,0
1754129096087.2,6.438000000000001,6.1739999999999995,8.0,1754129094437.0,1754129099437.0,15,0
1754129101633.7144,5.799999999999999,6.6,8.0,1754129099438.0,1754129104438.0,15,0
1754129106037.5,4.7325,6.734999999999999,8.0,1754129104439.0,1754129109439.0,15,0
1754129110697.5,4.73,6.8675,8.0,1754129109440.0,1754129114440.0,15,0
1754129114510.0,4.73,6.6,8.0,1754129114441.0,1754129119441.0,15,0
1754129114510.0,4.73,6.6,8.0,1754129114441.0,1754129119441.0,15,0
1754129114510.0,4.73,6.6,8.0,1754129114441.0,1754129119441.0,15,0
1754129114510.0,4.73,6.6,8.0,1754129114441.0,1754129119441.0,15,0
1754129114510.0,4.73,6.6,8.0,1754129114441.0,1754129119441.0,15,0
