time,valence,arousal,videoID,start_time,end_time,P_id,probe
1755184278673.1428,5.457142857142856,5.344285714285713,1.0,1755184275445.0,1755184280445.0,38,1
1755184282505.5,6.265000000000001,6.53375,1.0,1755184280446.0,1755184285446.0,38,0
1755184289253.5,6.465,7.67,1.0,1755184285447.0,1755184290447.0,38,0
1755184291995.3333,6.69,8.11,1.0,1755184290448.0,1755184295448.0,38,0
1755184298601.3333,7.400000000000001,8.2,1.0,1755184295449.0,1755184300449.0,38,0
1755184298601.3333,7.400000000000001,8.2,1.0,1755184295449.0,1755184300449.0,38,0
1755184308831.0,7.400000000000001,7.933333333333333,1.0,1755184305451.0,1755184310451.0,38,0
1755184311054.0,7.4,8.065,1.0,1755184310452.0,1755184315452.0,38,0
1755184311054.0,7.4,8.065,1.0,1755184310452.0,1755184315452.0,38,0
1755184311054.0,7.4,8.065,1.0,1755184310452.0,1755184315452.0,38,0
1755184311054.0,7.4,8.065,1.0,1755184310452.0,1755184315452.0,38,0
1755184334705.4,6.811999999999999,7.984,1.0,1755184330456.0,1755184335456.0,38,0
1755184337962.4167,4.6675,7.8641666666666685,1.0,1755184335457.0,1755184340457.0,38,0
1755184342756.6667,3.7566666666666664,7.843333333333334,1.0,1755184340458.0,1755184345458.0,38,0
1755184347392.9,5.372999999999999,7.957000000000001,1.0,1755184345459.0,1755184350459.0,38,0
1755184350698.0,6.6,8.2,1.0,1755184350460.0,1755184355460.0,38,0
1755184350698.0,6.6,8.2,1.0,1755184350460.0,1755184355460.0,38,0
1755184350698.0,6.6,8.2,1.0,1755184350460.0,1755184355460.0,38,0
1755184350698.0,6.6,8.2,1.0,1755184350460.0,1755184355460.0,38,0
1755184350698.0,6.6,8.2,1.0,1755184350460.0,1755184355460.0,38,0
1755184378910.5,7.0,8.2,1.0,1755184375465.0,1755184380465.0,38,0
1755184378910.5,7.0,8.2,1.0,1755184375465.0,1755184380465.0,38,0
1755184378910.5,7.0,8.2,1.0,1755184375465.0,1755184380465.0,38,0
1755184394876.0,7.4,8.2,1.0,1755184390468.0,1755184395468.0,38,0
1755184394876.0,7.4,8.2,1.0,1755184390468.0,1755184395468.0,38,0
1755184394876.0,7.4,8.2,1.0,1755184390468.0,1755184395468.0,38,0
1755184409659.0,7.8,8.2,1.0,1755184405471.0,1755184410471.0,38,0
1755184409659.0,7.8,8.2,1.0,1755184405471.0,1755184410471.0,38,0
1755184417483.0,8.38,8.29,1.0,1755184415473.0,1755184420473.0,38,0
1755184420765.0,8.73,8.47,1.0,1755184420474.0,1755184425474.0,38,0
1755184427311.5,8.865,8.73,1.0,1755184425475.0,1755184430475.0,38,0
1755184427311.5,8.865,8.73,1.0,1755184425475.0,1755184430475.0,38,0
1755184437822.0,9.0,8.865,1.0,1755184435477.0,1755184440477.0,38,0
1755184437822.0,9.0,8.865,1.0,1755184435477.0,1755184440477.0,38,0
