time,valence,arousal,videoID,start_time,end_time,P_id,probe
1754047755812.0,5.0,5.0,3.0,1754047755812.0,1754047760812.0,12,1
1754047762917.0,5.0,4.73,3.0,1754047760813.0,1754047765813.0,12,1
1754047762917.0,5.0,4.73,3.0,1754047760813.0,1754047765813.0,12,1
1754047774293.7144,5.0,3.667142857142857,3.0,1754047770815.0,1754047775815.0,12,1
1754047777322.0,4.73,2.78,3.0,1754047775816.0,1754047780816.0,12,1
1754047784300.0,5.0,2.87,3.0,1754047780817.0,1754047785817.0,12,1
1754047789613.0,5.0,2.6,3.0,1754047785818.0,1754047790818.0,12,1
1754047789613.0,5.0,2.6,3.0,1754047785818.0,1754047790818.0,12,1
1754047789613.0,5.0,2.6,3.0,1754047785818.0,1754047790818.0,12,1
1754047789613.0,5.0,2.6,3.0,1754047785818.0,1754047790818.0,12,1
1754047789613.0,5.0,2.6,3.0,1754047785818.0,1754047790818.0,12,1
1754047789613.0,5.0,2.6,3.0,1754047785818.0,1754047790818.0,12,1
1754047819748.5,4.0675,2.465,3.0,1754047815824.0,1754047820824.0,12,1
1754047821773.0,3.13,2.465,3.0,1754047820825.0,1754047825825.0,12,1
1754047821773.0,3.13,2.465,3.0,1754047820825.0,1754047825825.0,12,1
1754047821773.0,3.13,2.465,3.0,1754047820825.0,1754047825825.0,12,1
1754047821773.0,3.13,2.465,3.0,1754047820825.0,1754047825825.0,12,1
1754047843555.4,2.3340000000000005,2.33,3.0,1754047840829.0,1754047845829.0,12,1
1754047843555.4,2.3340000000000005,2.33,3.0,1754047840829.0,1754047845829.0,12,1
