time,valence,arousal,videoID,start_time,end_time,P_id,probe
1754398108403.0,5.0,5.0,6.0,1754398108403.0,1754398113403.0,19,0
1754398108403.0,5.0,5.0,6.0,1754398108403.0,1754398113403.0,19,0
1754398122704.25,5.0,5.6675,6.0,1754398118405.0,1754398123405.0,19,0
1754398125811.7778,5.474444444444444,6.63,6.0,1754398123406.0,1754398128406.0,19,0
1754398130980.875,7.2325,6.633749999999999,6.0,1754398128407.0,1754398133407.0,19,0
1754398134144.0,8.600000000000001,6.6,6.0,1754398133408.0,1754398138408.0,19,0
1754398142122.5,9.0,6.2,6.0,1754398138409.0,1754398143409.0,19,0
1754398147291.5,9.0,6.109999999999999,6.0,1754398143410.0,1754398148410.0,19,0
1754398151284.0,8.731111111111112,5.7122222222222225,6.0,1754398148411.0,1754398153411.0,19,0
1754398156070.7083,6.532916666666668,7.602916666666666,6.0,1754398153412.0,1754398158412.0,19,0
1754398160490.25,5.0,6.6000000000000005,6.0,1754398158413.0,1754398163413.0,19,0
1754398164787.3333,5.0,8.066666666666668,6.0,1754398163414.0,1754398168414.0,19,0
1754398171900.0,5.532500000000001,8.6,6.0,1754398168415.0,1754398173415.0,19,0
1754398175869.8333,6.468333333333334,8.2,6.0,1754398173416.0,1754398178416.0,19,0
1754398180505.3,7.827000000000001,7.427000000000001,6.0,1754398178417.0,1754398183417.0,19,0
1754398188022.0,9.0,7.13,6.0,1754398183418.0,1754398188418.0,19,0
1754398191128.6428,7.2664285714285715,6.870000000000002,6.0,1754398188419.0,1754398193419.0,19,0
1754398196317.0,4.33375,6.87,6.0,1754398193420.0,1754398198420.0,19,0
1754398200224.1,1.9600000000000002,6.842999999999999,6.0,1754398198421.0,1754398203421.0,19,0
1754398205829.111,3.2222222222222223,6.913888888888889,6.0,1754398203422.0,1754398208422.0,19,0
1754398210701.2727,6.1872727272727275,7.424545454545456,6.0,1754398208423.0,1754398213423.0,19,0
1754398215298.8333,8.333333333333334,7.3999999999999995,6.0,1754398213424.0,1754398218424.0,19,0
1754398221246.5833,8.555,6.3775,6.0,1754398218425.0,1754398223425.0,19,0
1754398226767.4,9.0,5.96,6.0,1754398223426.0,1754398228426.0,19,0
1754398230769.5,9.0,4.067,6.0,1754398228427.0,1754398233427.0,19,0
1754398233967.5,9.0,2.465,6.0,1754398233428.0,1754398238428.0,19,0
1754398240790.111,9.0,3.6666666666666665,6.0,1754398238429.0,1754398243429.0,19,0
1754398247155.0,9.0,5.666666666666667,6.0,1754398243430.0,1754398248430.0,19,0
1754398250333.8572,9.0,7.3999999999999995,6.0,1754398248431.0,1754398253431.0,19,0
