time,valence,arousal,videoID,start_time,end_time,P_id,probe
1754573117974.0,5.0,5.0,1.0,1754573117974.0,1754573122974.0,27,1
1754573117974.0,5.0,5.0,1.0,1754573117974.0,1754573122974.0,27,1
1754573130963.25,4.3325,5.0,1.0,1754573127976.0,1754573132976.0,27,1
1754573135681.5789,6.096315789473685,5.505263157894737,1.0,1754573132977.0,1754573137977.0,27,0
1754573138010.0,6.87,7.4,1.0,1754573137978.0,1754573142978.0,27,0
1754573138010.0,6.87,7.4,1.0,1754573137978.0,1754573142978.0,27,0
1754573138010.0,6.87,7.4,1.0,1754573137978.0,1754573142978.0,27,0
1754573154987.0,6.87,6.867500000000001,1.0,1754573152981.0,1754573157981.0,27,0
1754573154987.0,6.87,6.867500000000001,1.0,1754573152981.0,1754573157981.0,27,0
1754573154987.0,6.87,6.867500000000001,1.0,1754573152981.0,1754573157981.0,27,0
1754573170756.0,6.87,7.0,1.0,1754573167984.0,1754573172984.0,27,0
1754573170756.0,6.87,7.0,1.0,1754573167984.0,1754573172984.0,27,0
1754573170756.0,6.87,7.0,1.0,1754573167984.0,1754573172984.0,27,0
1754573170756.0,6.87,7.0,1.0,1754573167984.0,1754573172984.0,27,0
1754573170756.0,6.87,7.0,1.0,1754573167984.0,1754573172984.0,27,0
1754573197458.0,6.87,7.13,1.0,1754573192989.0,1754573197989.0,27,0
1754573197458.0,6.87,7.13,1.0,1754573192989.0,1754573197989.0,27,0
1754573205507.0,6.87,6.734999999999999,1.0,1754573202991.0,1754573207991.0,27,0
1754573205507.0,6.87,6.734999999999999,1.0,1754573202991.0,1754573207991.0,27,0
1754573205507.0,6.87,6.734999999999999,1.0,1754573202991.0,1754573207991.0,27,0
1754573221992.1667,6.87,7.533333333333334,1.0,1754573217994.0,1754573222994.0,27,0
1754573221992.1667,6.87,7.533333333333334,1.0,1754573217994.0,1754573222994.0,27,0
1754573221992.1667,6.87,7.533333333333334,1.0,1754573217994.0,1754573222994.0,27,0
1754573221992.1667,6.87,7.533333333333334,1.0,1754573217994.0,1754573222994.0,27,0
1754573221992.1667,6.87,7.533333333333334,1.0,1754573217994.0,1754573222994.0,27,0
1754573221992.1667,6.87,7.533333333333334,1.0,1754573217994.0,1754573222994.0,27,0
1754573251254.0,6.87,7.266666666666667,1.0,1754573248000.0,1754573253000.0,27,0
1754573251254.0,6.87,7.266666666666667,1.0,1754573248000.0,1754573253000.0,27,0
1754573251254.0,6.87,7.266666666666667,1.0,1754573248000.0,1754573253000.0,27,0
1754573251254.0,6.87,7.266666666666667,1.0,1754573248000.0,1754573253000.0,27,0
1754573269328.1667,6.87,7.533333333333334,1.0,1754573268004.0,1754573273004.0,27,0
1754573269328.1667,6.87,7.533333333333334,1.0,1754573268004.0,1754573273004.0,27,0
1754573269328.1667,6.87,7.533333333333334,1.0,1754573268004.0,1754573273004.0,27,0
1754573269328.1667,6.87,7.533333333333334,1.0,1754573268004.0,1754573273004.0,27,0
1754573269328.1667,6.87,7.533333333333334,1.0,1754573268004.0,1754573273004.0,27,0
