time,valence,arousal,videoID,start_time,end_time,P_id,probe
1754564229658.25,5.467499999999999,5.39875,4.0,1754564225917.0,1754564230917.0,24,0
1754564233308.5652,7.388695652173913,3.7352173913043485,4.0,1754564230918.0,1754564235918.0,24,0
1754564238498.1365,7.6063636363636355,2.9877272727272737,4.0,1754564235919.0,1754564240919.0,24,0
1754564243345.0833,7.611250000000001,3.3216666666666668,4.0,1754564240920.0,1754564245920.0,24,0
1754564248395.7058,8.167647058823528,3.354117647058824,4.0,1754564245921.0,1754564250921.0,24,0
1754564253450.375,8.011249999999999,5.610833333333333,4.0,1754564250922.0,1754564255922.0,24,0
1754564258449.8262,7.5734782608695665,5.0343478260869565,4.0,1754564255923.0,1754564260923.0,24,0
1754564263737.375,6.8175,2.0493750000000004,4.0,1754564260924.0,1754564265924.0,24,0
1754564268479.68,5.170799999999999,1.7256,4.0,1754564265925.0,1754564270925.0,24,0
1754564273449.3,3.4404999999999992,1.5210000000000004,4.0,1754564270926.0,1754564275926.0,24,1
1754564278138.5908,5.375909090909091,1.4140909090909093,4.0,1754564275927.0,1754564280927.0,24,0
1754564283404.739,4.165217391304347,1.4195652173913047,4.0,1754564280928.0,1754564285928.0,24,1
1754564288166.762,5.939523809523809,1.5852380952380956,4.0,1754564285929.0,1754564290929.0,24,0
1754564293473.7917,3.8333333333333335,1.7029166666666666,4.0,1754564290930.0,1754564295930.0,24,1
1754564298276.3333,7.7680952380952375,1.8523809523809527,4.0,1754564295931.0,1754564300931.0,24,0
1754564303539.2273,4.6,1.2699999999999998,4.0,1754564300932.0,1754564305932.0,24,1
1754564308584.0833,3.6112499999999996,1.7445833333333336,4.0,1754564305933.0,1754564310933.0,24,1
1754564313424.4375,7.81625,1.716875,4.0,1754564310934.0,1754564315934.0,24,0
1754564318610.6086,4.466521739130434,1.2699999999999998,4.0,1754564315935.0,1754564320935.0,24,1
1754564323294.889,3.2372222222222224,1.652222222222222,4.0,1754564320936.0,1754564325936.0,24,1
1754564328290.4285,2.2957142857142863,1.6885714285714286,4.0,1754564325937.0,1754564330937.0,24,1
1754564333053.6316,6.24842105263158,1.9852631578947368,4.0,1754564330938.0,1754564335938.0,24,0
1754564338527.6365,4.866818181818181,1.2699999999999998,4.0,1754564335939.0,1754564340939.0,24,1
1754564343406.0,3.1577272727272727,1.7154545454545451,4.0,1754564340940.0,1754564345940.0,24,1
1754564348418.0,7.442631578947368,1.5626315789473686,4.0,1754564345941.0,1754564350941.0,24,0
1754564353339.0,3.742857142857142,1.3457142857142859,4.0,1754564350942.0,1754564355942.0,24,1
1754564358387.75,2.427,2.5615,4.0,1754564355943.0,1754564360943.0,24,1
1754564363610.45,3.3335,1.6015000000000001,4.0,1754564360944.0,1754564365944.0,24,1
1754564368398.8635,7.109545454545454,1.4504545454545457,4.0,1754564365945.0,1754564370945.0,24,0
1754564373361.0,3.98181818181818,1.9818181818181821,4.0,1754564370946.0,1754564375946.0,24,1
1754564378404.1,2.8800000000000003,1.9175000000000004,4.0,1754564375947.0,1754564380947.0,24,1
1754564383470.5,7.145909090909091,1.485909090909091,4.0,1754564380948.0,1754564385948.0,24,0
1754564388292.3157,4.269999999999999,1.87,4.0,1754564385949.0,1754564390949.0,24,1
