time,valence,arousal,videoID,start_time,end_time,P_id,probe
1755192651492.0,5.0,5.0,4.0,1755192651492.0,1755192656492.0,40,0
1755192651492.0,5.0,5.0,4.0,1755192651492.0,1755192656492.0,40,0
1755192665409.0,4.933333333333334,3.3324999999999996,4.0,1755192661494.0,1755192666494.0,40,1
1755192667603.0,4.201666666666667,1.665,4.0,1755192666495.0,1755192671495.0,40,1
1755192667603.0,4.201666666666667,1.665,4.0,1755192666495.0,1755192671495.0,40,1
1755192679646.7144,3.5542857142857143,1.9514285714285715,4.0,1755192676497.0,1755192681497.0,40,1
1755192682846.6,2.652,2.5460000000000003,4.0,1755192681498.0,1755192686498.0,40,1
1755192682846.6,2.652,2.5460000000000003,4.0,1755192681498.0,1755192686498.0,40,1
1755192682846.6,2.652,2.5460000000000003,4.0,1755192681498.0,1755192686498.0,40,1
1755192701445.0,2.6,2.33,4.0,1755192696501.0,1755192701501.0,40,1
1755192703469.625,4.083125000000001,2.21625,4.0,1755192701502.0,1755192706502.0,40,1
1755192707883.0,3.8433333333333337,1.62,4.0,1755192706503.0,1755192711503.0,40,1
1755192707883.0,3.8433333333333337,1.62,4.0,1755192706503.0,1755192711503.0,40,1
1755192707883.0,3.8433333333333337,1.62,4.0,1755192706503.0,1755192711503.0,40,1
1755192722526.0,3.67,1.8,4.0,1755192721506.0,1755192726506.0,40,1
1755192722526.0,3.67,1.8,4.0,1755192721506.0,1755192726506.0,40,1
1755192734602.75,5.649375,2.081875,4.0,1755192731508.0,1755192736508.0,40,1
1755192736632.0,7.4,2.6,4.0,1755192736509.0,1755192741509.0,40,0
1755192736632.0,7.4,2.6,4.0,1755192736509.0,1755192741509.0,40,0
1755192736632.0,7.4,2.6,4.0,1755192736509.0,1755192741509.0,40,0
1755192736632.0,7.4,2.6,4.0,1755192736509.0,1755192741509.0,40,0
1755192736632.0,7.4,2.6,4.0,1755192736509.0,1755192741509.0,40,0
1755192736632.0,7.4,2.6,4.0,1755192736509.0,1755192741509.0,40,0
1755192736632.0,7.4,2.6,4.0,1755192736509.0,1755192741509.0,40,0
1755192736632.0,7.4,2.6,4.0,1755192736509.0,1755192741509.0,40,0
1755192779934.0,7.5600000000000005,3.2399999999999998,4.0,1755192776517.0,1755192781517.0,40,0
1755192784243.2,7.93,2.706,4.0,1755192781518.0,1755192786518.0,40,0
1755192784243.2,7.93,2.706,4.0,1755192781518.0,1755192786518.0,40,0
1755192793983.0,7.93,3.1333333333333333,4.0,1755192791520.0,1755192796520.0,40,0
1755192793983.0,7.93,3.1333333333333333,4.0,1755192791520.0,1755192796520.0,40,0
1755192793983.0,7.93,3.1333333333333333,4.0,1755192791520.0,1755192796520.0,40,0
1755192793983.0,7.93,3.1333333333333333,4.0,1755192791520.0,1755192796520.0,40,0
1755192816120.0,7.93,3.13,4.0,1755192811524.0,1755192816524.0,40,0
