time,valence,arousal,videoID,start_time,end_time,P_id,probe
1752037988202.0,5.0,5.0,5.0,1752037988202.0,1752037993202.0,2,0
1752037988202.0,5.0,5.0,5.0,1752037988202.0,1752037993202.0,2,0
1752037988202.0,5.0,5.0,5.0,1752037988202.0,1752037993202.0,2,0
1752037988202.0,5.0,5.0,5.0,1752037988202.0,1752037993202.0,2,0
1752038012038.0,4.73,5.0,5.0,1752038008206.0,1752038013206.0,2,0
1752038016717.0,4.73,4.73,5.0,1752038013207.0,1752038018207.0,2,1
1752038021611.5,4.47,4.6,5.0,1752038018208.0,1752038023208.0,2,1
1752038026320.5,4.2,4.335,5.0,1752038023209.0,1752038028209.0,2,1
1752038029899.0,3.93,4.2,5.0,1752038028210.0,1752038033210.0,2,1
1752038035499.0,3.67,4.2,5.0,1752038033211.0,1752038038211.0,2,1
1752038040162.0,3.58,3.7566666666666664,5.0,1752038038212.0,1752038043212.0,2,1
1752038040162.0,3.58,3.7566666666666664,5.0,1752038038212.0,1752038043212.0,2,1
1752038050349.0,3.4,3.4,5.0,1752038048214.0,1752038053214.0,2,1
1752038056187.0,3.4,3.13,5.0,1752038053215.0,1752038058215.0,2,1
1752038056187.0,3.4,3.13,5.0,1752038053215.0,1752038058215.0,2,1
1752038067092.0,3.4,2.87,5.0,1752038063217.0,1752038068217.0,2,1
1752038067092.0,3.4,2.87,5.0,1752038063217.0,1752038068217.0,2,1
1752038073349.0,3.4,2.6,5.0,1752038073219.0,1752038078219.0,2,1
1752038079348.0,3.13,2.6,5.0,1752038078220.0,1752038083220.0,2,1
1752038087876.0,3.13,2.33,5.0,1752038083221.0,1752038088221.0,2,1
1752038087876.0,3.13,2.33,5.0,1752038083221.0,1752038088221.0,2,1
1752038096427.0,2.87,2.33,5.0,1752038093223.0,1752038098223.0,2,1
1752038101869.0,2.87,2.07,5.0,1752038098224.0,1752038103224.0,2,1
1752038101869.0,2.87,2.07,5.0,1752038098224.0,1752038103224.0,2,1
1752038101869.0,2.87,2.07,5.0,1752038098224.0,1752038103224.0,2,1
1752038116823.0,2.87,1.8,5.0,1752038113227.0,1752038118227.0,2,1
1752038122670.7144,1.8,1.8000000000000003,5.0,1752038118228.0,1752038123228.0,2,1
1752038127839.0,1.0,1.53,5.0,1752038123229.0,1752038128229.0,2,1
1752038130901.0,1.0,1.27,5.0,1752038128230.0,1752038133230.0,2,1
