time,valence,arousal,videoID
1755174759654,5.0,5.0,0
1755174881393,5.0,5.0,8
1755174899250,5.0,5.27,8
1755174899609,5.0,5.53,8
1755174899834,5.0,5.8,8
1755174900089,5.0,6.07,8
1755174900306,5.0,6.33,8
1755174901234,5.0,6.6,8
1755174903537,5.0,6.87,8
1755174904009,4.73,6.87,8
1755174904281,4.47,6.87,8
1755174904521,4.2,6.87,8
1755174904746,3.93,6.87,8
1755174904937,3.67,6.87,8
1755174905585,3.4,6.87,8
1755174907521,3.13,6.87,8
1755174908050,2.87,6.87,8
1755174908297,2.6,6.87,8
1755174908577,2.33,6.87,8
1755174910242,2.33,7.13,8
1755174910490,2.33,7.4,8
1755174910737,2.33,7.67,8
1755174913001,2.33,7.93,8
1755174916625,2.33,7.67,8
1755174916881,2.33,7.4,8
1755174917122,2.33,7.13,8
1755174918849,2.33,6.87,8
1755174924203,2.6,6.87,8
1755174924410,2.87,6.87,8
1755174924610,3.13,6.87,8
1755174925110,3.4,6.87,8
1755174925140,3.67,6.87,8
1755174925173,3.93,6.87,8
1755174925205,4.2,6.87,8
1755174925239,4.47,6.87,8
1755174925272,4.73,6.87,8
1755174925290,5.0,6.87,8
1755174925322,5.27,6.87,8
1755174925355,5.53,6.87,8
1755174925618,5.8,6.87,8
1755174925913,5.8,7.13,8
1755174926337,5.8,7.4,8
1755174926906,5.8,7.67,8
1755174927210,6.07,7.67,8
1755174927442,6.33,7.67,8
1755174927674,6.6,7.67,8
1755174928338,6.87,7.67,8
1755174928585,7.13,7.67,8
1755174929123,7.13,7.4,8
1755174929481,7.4,7.4,8
1755174929746,7.67,7.4,8
1755174949618,7.4,7.4,8
1755174949779,7.13,7.4,8
1755174950279,6.87,7.4,8
1755174950309,6.6,7.4,8
1755174950340,6.33,7.4,8
1755174950372,6.07,7.4,8
1755174950406,5.8,7.4,8
1755174950439,5.53,7.4,8
1755174950473,5.27,7.4,8
1755174950489,5.0,7.4,8
1755174950523,4.73,7.4,8
1755174950722,4.47,7.4,8
1755174950939,4.2,7.4,8
1755174951179,3.93,7.4,8
1755174951387,3.67,7.4,8
1755174951586,3.4,7.4,8
1755174951794,3.13,7.4,8
1755174951987,2.87,7.4,8
1755174952171,2.6,7.4,8
1755174952348,2.33,7.4,8
1755174952586,2.07,7.4,8
1755174952906,2.07,7.13,8
1755174953138,2.07,6.87,8
1755174971139,2.07,7.13,8
1755174971434,2.07,7.4,8
1755174971635,2.07,7.67,8
1755174971874,2.07,7.93,8
1755174983099,2.07,7.67,8
1755174983395,2.07,7.4,8
1755174983571,2.07,7.13,8
1755174983795,2.07,6.87,8
1755174993875,2.07,6.6,8
1755174997532,2.07,6.33,8
1755175003107,2.07,6.6,8
1755175003412,2.07,6.87,8
1755175003691,2.07,7.13,8
1755175003875,2.07,7.4,8
1755175004524,2.07,7.67,8
1755175010907,2.07,7.93,8
1755175028927,5.0,5.0,0
1755175149048,5.0,5.0,2
1755175153710,5.0,5.27,2
1755175156071,5.0,5.53,2
1755175156543,5.0,5.8,2
1755175156734,5.0,6.07,2
1755175157215,5.27,6.07,2
1755175157407,5.53,6.07,2
1755175157656,5.8,6.07,2
1755175157839,6.07,6.07,2
1755175158030,6.33,6.07,2
1755175158198,6.6,6.07,2
1755175158392,6.87,6.07,2
1755175158862,6.87,6.33,2
1755175159247,6.87,6.6,2
1755175161031,7.13,6.6,2
1755175161799,7.4,6.6,2
1755175167279,7.4,6.87,2
1755175177519,7.4,6.6,2
1755175178416,7.4,6.33,2
1755175178728,7.4,6.07,2
1755175180631,7.4,5.8,2
1755175180831,7.4,5.53,2
1755175181071,7.4,5.27,2
1755175181335,7.4,5.0,2
1755175181511,7.4,4.73,2
1755175181991,7.4,4.47,2
1755175192872,7.4,4.73,2
1755175196503,7.4,4.47,2
1755175197127,7.4,4.2,2
1755175197400,7.4,3.93,2
1755175197575,7.4,3.67,2
1755175198087,7.4,3.4,2
1755175199280,7.4,3.13,2
1755175199496,7.4,2.87,2
1755175199928,7.4,2.6,2
1755175220737,7.4,2.87,2
1755175221232,7.4,3.13,2
1755175222048,7.4,3.4,2
1755175227216,7.67,3.4,2
1755175227681,7.93,3.4,2
1755175228400,7.93,3.13,2
1755175229024,7.93,3.4,2
1755175244056,7.93,3.67,2
1755175244344,7.93,3.93,2
1755175244609,7.93,4.2,2
1755175250705,7.93,4.47,2
1755175250993,7.93,4.73,2
1755175251313,7.93,5.0,2
1755175251633,7.93,5.27,2
1755175252209,7.93,5.53,2
1755175252710,7.93,5.8,2
1755175252739,7.93,6.07,2
1755175252769,7.93,6.33,2
1755175252799,7.93,6.6,2
1755175252829,7.93,6.87,2
1755175253176,7.93,7.13,2
1755175253568,7.93,7.4,2
1755175271018,7.67,7.4,2
1755175271801,7.4,7.4,2
1755175272210,7.13,7.4,2
1755175272857,6.87,7.4,2
1755175273358,6.6,7.4,2
1755175273387,6.33,7.4,2
1755175273418,6.07,7.4,2
1755175273448,5.8,7.4,2
1755175273480,5.53,7.4,2
1755175273513,5.27,7.4,2
1755175273547,5.0,7.4,2
1755175273580,4.73,7.4,2
1755175273613,4.47,7.4,2
1755175273630,4.2,7.4,2
1755175273664,3.93,7.4,2
1755175273697,3.67,7.4,2
1755175273730,3.4,7.4,2
1755175273748,3.13,7.4,2
1755175273780,2.87,7.4,2
1755175273813,2.6,7.4,2
1755175273847,2.33,7.4,2
1755175273880,2.07,7.4,2
1755175274426,2.07,7.13,2
1755175275001,2.07,6.87,2
1755175288186,2.07,7.13,2
1755175290617,2.07,7.4,2
1755175292154,2.07,7.67,2
1755175292946,2.07,7.93,2
1755175305546,2.33,7.93,2
1755175305850,2.6,7.93,2
1755175306350,2.87,7.93,2
1755175306380,3.13,7.93,2
1755175306414,3.4,7.93,2
1755175306447,3.67,7.93,2
1755175306481,3.93,7.93,2
1755175306514,4.2,7.93,2
1755175306530,4.47,7.93,2
1755175306564,4.73,7.93,2
1755175306598,5.0,7.93,2
1755175306630,5.27,7.93,2
1755175307002,5.53,7.93,2
1755175307250,5.8,7.93,2
1755175307482,6.07,7.93,2
1755175307697,6.33,7.93,2
1755175307930,6.6,7.93,2
1755175308162,6.87,7.93,2
1755175308410,7.13,7.93,2
1755175308939,7.13,7.67,2
1755175309458,7.13,7.4,2
1755175310618,7.4,7.4,2
1755175311530,7.67,7.4,2
1755175321192,5.0,5.0,0
1755175441300,5.0,5.0,5
1755175446485,5.0,5.27,5
1755175446973,5.0,5.53,5
1755175447902,5.27,5.53,5
1755175448093,5.53,5.53,5
1755175448286,5.8,5.53,5
1755175448477,6.07,5.53,5
1755175448661,6.33,5.53,5
1755175448845,6.6,5.53,5
1755175449012,6.87,5.53,5
1755175449229,7.13,5.53,5
1755175449421,7.4,5.53,5
1755175449949,7.4,5.8,5
1755175450837,7.67,5.8,5
1755175451269,7.93,5.8,5
1755175458517,8.2,5.8,5
1755175459342,8.2,6.07,5
1755175459726,8.2,6.33,5
1755175460142,8.2,6.6,5
1755175468678,8.2,6.87,5
1755175469278,8.2,6.6,5
1755175469573,8.2,6.33,5
1755175485782,8.2,6.07,5
1755175486774,8.2,6.33,5
1755175487126,8.2,6.6,5
1755175502279,8.2,6.87,5
1755175504022,8.2,6.6,5
1755175504542,8.2,6.33,5
1755175505095,8.2,6.07,5
1755175507414,8.2,5.8,5
1755175507830,8.2,5.53,5
1755175508278,8.2,5.27,5
1755175508614,8.2,5.0,5
1755175508967,8.2,4.73,5
1755175509278,8.2,4.47,5
1755175510175,8.2,4.2,5
1755175519807,8.2,3.93,5
1755175520879,8.2,3.67,5
1755175521255,8.2,3.4,5
1755175521735,8.2,3.13,5
1755175534336,8.2,2.87,5
1755175536952,8.2,2.6,5
1755175538720,8.2,2.33,5
1755175541055,7.93,2.33,5
1755175541495,7.67,2.33,5
1755175542568,7.67,2.6,5
1755175562656,7.67,2.33,5
1755175564752,7.4,2.33,5
1755175565648,7.13,2.33,5
1755175565976,6.87,2.33,5
1755175566201,6.6,2.33,5
1755175566553,6.33,2.33,5
1755175568441,6.07,2.33,5
1755175568737,5.8,2.33,5
1755175568978,5.53,2.33,5
1755175569192,5.27,2.33,5
1755175569433,5.0,2.33,5
1755175569737,4.73,2.33,5
1755175570944,4.47,2.33,5
1755175571168,4.2,2.33,5
1755175571360,3.93,2.33,5
1755175571560,3.67,2.33,5
1755175571920,3.4,2.33,5
1755175572208,3.13,2.33,5
1755175572593,2.87,2.33,5
1755175575169,2.87,2.6,5
1755175575762,2.87,2.33,5
1755175584329,2.87,2.07,5
1755175586474,5.0,5.0,0
1755175706611,5.0,5.0,3
1755175714469,5.0,5.27,3
1755175715029,5.0,5.53,3
1755175715837,5.0,5.27,3
1755175716037,5.0,5.0,3
1755175716197,5.0,4.73,3
1755175716661,5.0,4.47,3
1755175717028,5.27,4.47,3
1755175717205,5.53,4.47,3
1755175717413,5.8,4.47,3
1755175717581,6.07,4.47,3
1755175717749,6.33,4.47,3
1755175717933,6.6,4.47,3
1755175719254,6.6,4.2,3
1755175719549,6.87,4.2,3
1755175719797,7.13,4.2,3
1755175720013,7.4,4.2,3
1755175739550,7.4,4.47,3
1755175744374,7.4,4.73,3
1755175748949,7.4,5.0,3
1755175749366,7.4,5.27,3
1755175749798,7.4,5.53,3
1755175750358,7.4,5.8,3
1755175763334,7.4,6.07,3
1755175775439,7.4,5.8,3
1755175775998,7.4,5.53,3
1755175776336,7.4,5.27,3
1755175776623,7.4,5.0,3
1755175776902,7.4,4.73,3
1755175777166,7.4,4.47,3
1755175777590,7.4,4.2,3
1755175784311,7.4,3.93,3
1755175793136,7.4,3.67,3
1755175794239,7.4,3.4,3
1755175794911,7.67,3.4,3
1755175795191,7.93,3.4,3
1755175795551,7.93,3.13,3
1755175811904,7.93,2.87,3
1755175812551,7.93,3.13,3
1755175812808,7.93,3.4,3
1755175813224,7.93,3.67,3
1755175813528,7.93,3.93,3
1755175813936,7.93,4.2,3
1755175818376,7.93,4.47,3
1755175820552,7.93,4.73,3
1755175824746,5.0,5.0,0
1755175944867,5.0,5.0,7
1755175950283,5.0,5.27,7
1755175950819,5.0,5.53,7
1755175952931,5.0,5.8,7
1755175953739,5.0,6.07,7
1755175953971,5.0,6.33,7
1755175954476,5.0,6.6,7
1755175954675,5.0,6.87,7
1755175954891,5.0,7.13,7
1755175955092,5.0,7.4,7
1755175955548,5.27,7.4,7
1755175955757,5.53,7.4,7
1755175955940,5.8,7.4,7
1755175956131,6.07,7.4,7
1755175956307,6.33,7.4,7
1755175956507,6.6,7.4,7
1755175956699,6.87,7.4,7
1755175956931,7.13,7.4,7
1755175957140,7.4,7.4,7
1755175959004,7.67,7.4,7
1755175968492,7.4,7.4,7
1755175968956,7.13,7.4,7
