time,valence,arousal,videoID
1754045640852,5.0,5.0,0
1754045762873,5.0,5.0,2
1754045797827,5.0,5.27,2
1754045798233,5.0,5.53,2
1754045798475,5.0,5.8,2
1754045803009,5.0,6.07,2
1754045811345,4.73,6.07,2
1754045812106,4.47,6.07,2
1754045812323,4.2,6.07,2
1754045812547,4.2,6.33,2
1754045812770,4.2,6.6,2
1754045812995,4.2,6.87,2
1754045813238,4.2,7.13,2
1754045813732,4.2,7.4,2
1754045814676,4.2,7.67,2
1754045827341,4.2,7.4,2
1754045828172,4.47,7.4,2
1754045828603,4.73,7.4,2
1754045829148,5.0,7.4,2
1754045829468,5.0,7.13,2
1754045829701,5.0,6.87,2
1754045831555,5.0,6.6,2
1754045832915,5.0,6.33,2
1754045841795,5.0,6.6,2
1754045843195,5.0,6.87,2
1754045843453,5.0,7.13,2
1754045872888,5.0,7.4,2
1754045874388,5.0,7.67,2
1754045874637,5.0,7.93,2
1754045875070,5.0,8.2,2
1754045879526,4.73,8.2,2
1754045895608,5.0,8.2,2
1754045911062,5.0,7.93,2
1754045927399,5.0,7.67,2
1754045928837,5.0,7.4,2
1754045929806,5.0,7.13,2
1754045930533,5.0,6.87,2
1754045935024,5.0,5.0,0
1754046055157,5.0,5.0,7
1754046063815,5.0,5.27,7
1754046064080,5.0,5.53,7
1754046064400,5.0,5.8,7
1754046064601,5.0,6.07,7
1754046064817,5.0,6.33,7
1754046065688,4.73,6.33,7
1754046065944,4.47,6.33,7
1754046066192,4.47,6.6,7
1754046066560,4.47,6.87,7
1754046073529,4.73,6.87,7
1754046074268,5.0,6.87,7
1754046083256,4.73,6.87,7
1754046083532,4.47,6.87,7
1754046083730,4.47,7.13,7
1754046083971,4.47,7.4,7
1754046084335,4.47,7.67,7
1754046093697,4.2,7.67,7
1754046094018,4.2,7.93,7
1754046094242,4.2,8.2,7
1754046094466,4.2,8.47,7
1754046095520,4.2,8.73,7
1754046095810,4.47,8.73,7
1754046096729,4.73,8.73,7
1754046097011,5.0,8.73,7
1754046097519,5.0,9.0,7
1754046099209,5.0,8.73,7
1754046099577,5.0,9.0,7
1754046100465,5.0,8.73,7
1754046103811,5.0,9.0,7
1754046150170,5.0,8.73,7
1754046150754,5.0,8.47,7
1754046150988,5.0,8.2,7
1754046151298,4.73,8.2,7
1754046151531,4.47,8.2,7
1754046152026,4.47,7.93,7
1754046152411,4.2,7.93,7
1754046153537,4.2,8.2,7
1754046153809,4.2,8.47,7
1754046154297,4.2,8.73,7
1754046154794,4.47,8.73,7
1754046156978,4.73,8.73,7
1754046157411,5.0,8.73,7
1754046158339,5.0,9.0,7
1754046158754,5.27,9.0,7
1754046164179,5.0,9.0,7
1754046253424,5.0,5.0,0
1754046373533,5.0,5.0,1
1754046381176,5.0,5.27,1
1754046381439,5.0,5.53,1
1754046381655,5.0,5.8,1
1754046381855,5.0,6.07,1
1754046382104,5.0,6.33,1
1754046382488,5.27,6.33,1
1754046382833,5.53,6.33,1
1754046383096,5.8,6.33,1
1754046383576,6.07,6.33,1
1754046383871,6.33,6.33,1
1754046384790,6.33,6.6,1
1754046387303,6.33,6.87,1
1754046388791,6.33,7.13,1
1754046389111,6.33,7.4,1
1754046389720,6.6,7.4,1
1754046394375,6.87,7.4,1
1754046404600,6.87,7.13,1
1754046404939,6.87,6.87,1
1754046405436,6.87,6.6,1
1754046405744,6.87,6.33,1
1754046406243,6.87,6.07,1
1754046406273,6.87,5.8,1
1754046406306,6.87,5.53,1
1754046406334,6.87,5.27,1
1754046406369,6.87,5.0,1
1754046406402,6.87,4.73,1
1754046406435,6.87,4.47,1
1754046406688,6.87,4.2,1
1754046406922,6.87,3.93,1
1754046407168,6.87,3.67,1
1754046407312,6.87,3.4,1
1754046426397,6.87,3.67,1
1754046426665,6.87,3.93,1
1754046426904,6.87,4.2,1
1754046427112,6.87,4.47,1
1754046427297,6.87,4.73,1
1754046427961,6.87,5.0,1
1754046428460,6.87,5.27,1
1754046428600,6.87,5.53,1
1754046428816,6.87,5.8,1
1754046429319,6.87,6.07,1
1754046429352,6.87,6.33,1
1754046429385,6.87,6.6,1
1754046429419,6.87,6.87,1
1754046429832,6.87,7.13,1
1754046430056,6.87,7.4,1
1754046439561,6.87,7.67,1
1754046440003,6.87,7.93,1
1754046470513,6.87,8.2,1
1754046471060,6.87,7.93,1
1754046471280,6.87,7.67,1
1754046471513,6.87,7.4,1
1754046471945,6.87,7.13,1
1754046472217,7.13,7.13,1
1754046472593,7.4,7.13,1
1754046472834,7.67,7.13,1
1754046473074,7.93,7.13,1
1754046473329,8.2,7.13,1
1754046475241,8.47,7.13,1
1754046477240,8.73,7.13,1
1754046477819,8.73,7.4,1
1754046478040,8.73,7.67,1
1754046478260,8.73,7.93,1
1754046491922,8.73,8.2,1
1754046492202,8.73,8.47,1
1754046492966,8.73,8.2,1
1754046493122,8.73,7.93,1
1754046496747,8.73,7.67,1
1754046497009,8.73,7.4,1
1754046497257,8.73,7.13,1
1754046498050,8.73,7.4,1
1754046498301,8.73,7.67,1
1754046498515,8.73,7.93,1
1754046498954,8.73,8.2,1
1754046514971,8.73,8.47,1
1754046515267,8.73,8.73,1
1754046515489,8.73,9.0,1
1754046517899,8.73,8.73,1
1754046518921,8.73,8.47,1
1754046519602,8.73,8.2,1
1754046520171,9.0,8.2,1
1754046520905,9.0,8.47,1
1754046529227,9.0,8.73,1
1754046548532,9.0,9.0,1
1754046550697,5.0,5.0,0
1754046670827,5.0,5.0,5
1754046677333,5.0,4.73,5
1754046677833,5.0,4.47,5
1754046677863,5.0,4.2,5
1754046677895,5.0,3.93,5
1754046677926,5.0,3.67,5
1754046677958,5.0,3.4,5
1754046677990,5.0,3.13,5
1754046678231,5.27,3.13,5
1754046678729,5.53,3.13,5
1754046678760,5.8,3.13,5
1754046678790,6.07,3.13,5
1754046678824,6.33,3.13,5
1754046678858,6.6,3.13,5
1754046678892,6.87,3.13,5
1754046678909,7.13,3.13,5
1754046678941,7.4,3.13,5
1754046678975,7.67,3.13,5
1754046679376,7.67,3.4,5
1754046686902,7.67,3.13,5
1754046687271,7.67,2.87,5
1754046687694,7.67,2.6,5
1754046699391,7.93,2.6,5
1754046699743,8.2,2.6,5
1754046700054,8.47,2.6,5
1754046700379,8.73,2.6,5
1754046700797,8.73,2.87,5
1754046700983,8.73,3.13,5
1754046701175,8.73,3.4,5
1754046701390,8.73,3.67,5
1754046701695,8.73,3.93,5
1754046703336,8.73,4.2,5
1754046711119,8.73,3.93,5
1754046711807,8.73,3.67,5
1754046712182,8.73,3.4,5
1754046712479,8.73,3.13,5
1754046712743,8.73,2.87,5
1754046713456,8.73,2.6,5
1754046714160,8.73,2.33,5
1754046738361,8.73,2.6,5
1754046738726,8.73,2.87,5
1754046739310,8.73,3.13,5
1754046781904,8.73,2.87,5
1754046782256,8.73,2.6,5
1754046799684,8.73,2.87,5
1754046800154,8.73,3.13,5
1754046816019,5.0,5.0,0
1754046936150,5.0,5.0,4
1754046945935,5.0,4.73,4
1754046946261,5.0,4.47,4
1754046946534,5.0,4.2,4
1754046946701,5.0,3.93,4
1754046947252,5.0,3.67,4
1754046947700,5.0,3.4,4
1754046949351,5.0,3.13,4
1754046951405,5.27,3.13,4
1754046951985,5.53,3.13,4
1754046979102,5.27,3.13,4
1754046979775,5.0,3.13,4
1754046983526,5.0,2.87,4
1754046983924,5.0,2.6,4
1754046984214,5.0,2.33,4
1754046990614,5.0,2.6,4
1754047036260,4.73,2.6,4
1754047049193,4.73,2.33,4
1754047049520,4.47,2.33,4
1754047101344,5.0,5.0,0
1754047221499,5.0,5.0,6
1754047229933,5.0,4.73,6
