time,valence,arousal,videoID
1754479126318,5.0,5.0,0
1754479247815,5.0,5.0,6
1754479290735,5.0,4.73,6
1754479291223,5.0,4.47,6
1754479291758,5.0,4.2,6
1754479292383,5.27,4.2,6
1754479292703,5.53,4.2,6
1754479292982,5.8,4.2,6
1754479293199,6.07,4.2,6
1754479293511,6.33,4.2,6
1754479293822,6.6,4.2,6
1754479294166,6.87,4.2,6
1754479294758,7.13,4.2,6
1754479295167,7.4,4.2,6
1754479301854,7.4,3.93,6
1754479302198,7.4,3.67,6
1754479302782,7.4,3.4,6
1754479326216,7.4,3.13,6
1754479326664,7.4,2.87,6
1754479327231,7.4,2.6,6
1754479394290,5.0,5.0,0
1754479514426,5.0,5.0,8
1754479568653,5.0,4.73,8
1754479569132,5.0,4.47,8
1754479569988,5.27,4.47,8
1754479570349,5.53,4.47,8
1754479570701,5.8,4.47,8
1754479571053,6.07,4.47,8
1754479571379,6.33,4.47,8
1754479571669,6.6,4.47,8
1754479572547,6.87,4.47,8
1754479574460,6.87,4.2,8
1754479575084,7.13,4.2,8
1754479661979,5.0,5.0,0
1754479782117,5.0,5.0,5
1754479787993,5.0,4.73,5
1754479788514,5.0,4.47,5
1754479788920,5.0,4.2,5
1754479789264,5.0,3.93,5
1754479789617,5.0,3.67,5
1754479790130,5.0,3.4,5
1754479790449,5.0,3.13,5
1754479790801,5.0,2.87,5
1754479791129,5.0,2.6,5
1754479792194,5.27,2.6,5
1754479792569,5.53,2.6,5
1754479793025,5.8,2.6,5
1754479793418,6.07,2.6,5
1754479793802,6.33,2.6,5
1754479794298,6.6,2.6,5
1754479927284,5.0,5.0,0
1754480047404,5.0,5.0,1
1754480110065,5.0,4.73,1
1754480110563,5.0,4.47,1
1754480111152,5.0,4.2,1
1754480116249,5.27,4.2,1
1754480116945,5.53,4.2,1
1754480117360,5.8,4.2,1
1754480117728,6.07,4.2,1
1754480118168,6.33,4.2,1
1754480118577,6.6,4.2,1
1754480120312,6.87,4.2,1
1754480224543,5.0,5.0,0
1754480344677,5.0,5.0,3
1754480376767,5.0,5.27,3
1754480377155,5.0,5.53,3
1754480378198,5.0,5.8,3
1754480378830,5.0,6.07,3
1754480383655,5.27,6.07,3
1754480384199,5.53,6.07,3
1754480384487,5.8,6.07,3
1754480384904,6.07,6.07,3
1754480385278,6.33,6.07,3
1754480385632,6.6,6.07,3
1754480387167,6.6,5.8,3
1754480405119,6.6,5.53,3
1754480405712,6.6,5.27,3
1754480406102,6.6,5.0,3
1754480406455,6.6,4.73,3
1754480406774,6.6,4.47,3
1754480407427,6.6,4.2,3
1754480408665,6.6,4.47,3
1754480411350,6.6,4.73,3
1754480462813,5.0,5.0,0
1754480582931,5.0,5.0,7
1754480621037,5.0,4.73,7
1754480621475,5.0,4.47,7
1754480621741,5.0,4.2,7
1754480623861,5.0,3.93,7
1754480624843,5.0,4.2,7
1754480625534,5.27,4.2,7
1754480625868,5.53,4.2,7
1754480626204,5.8,4.2,7
1754480626532,6.07,4.2,7
1754480627260,6.33,4.2,7
1754480781178,5.0,5.0,0
1754480901311,5.0,5.0,4
1754480912210,5.0,5.27,4
1754480912547,5.0,5.53,4
1754480912883,5.0,5.8,4
1754480913451,5.0,6.07,4
1754480913777,5.0,6.33,4
1754480914459,5.27,6.33,4
1754480914785,5.53,6.33,4
1754480915010,5.8,6.33,4
1754480915243,6.07,6.33,4
1754480915498,6.33,6.33,4
1754480915723,6.6,6.33,4
1754480915964,6.87,6.33,4
1754480916236,7.13,6.33,4
1754480917490,7.4,6.33,4
1754480917834,7.67,6.33,4
1754480988077,7.67,6.6,4
1754481066515,5.0,5.0,0
1754481186650,5.0,5.0,2
1754481217586,5.0,4.73,2
1754481217904,5.0,4.47,2
1754481218959,5.0,4.2,2
1754481219767,5.0,4.47,2
1754481220938,5.27,4.47,2
1754481221489,5.53,4.47,2
1754481221760,5.8,4.47,2
