time,valence,arousal,videoID
1752037540797,5.0,5.0,0
1752037666102,4.73,5.0,0
1752037666516,4.47,5.0,0
1752037667300,4.47,4.73,0
1752037667539,4.47,4.47,0
1752037667819,4.47,4.2,0
1752037669642,4.47,4.47,0
1752037669889,4.47,4.73,0
1752037670114,4.47,5.0,0
1752037670433,4.73,5.0,0
1752037670721,5.0,5.0,0
1752037711650,5.0,5.27,0
1752037713058,5.0,5.0,0
1752037713633,5.0,4.73,0
1752037715459,5.0,5.0,0
1752037715965,4.73,5.0,0
1752037717264,5.0,5.0,0
1752037717698,5.27,5.0,0
1752037720857,5.0,5.0,0
1752037721090,4.73,5.0,0
1752037721299,4.47,5.0,0
1752037721497,4.2,5.0,0
1752037727921,4.47,5.0,0
1752037728308,4.73,5.0,0
1752037728644,5.0,5.0,0
1752037988202,5.0,5.0,5
1752038012038,4.73,5.0,5
1752038016717,4.73,4.73,5
1752038020466,4.47,4.73,5
1752038022757,4.47,4.47,5
1752038025595,4.2,4.47,5
1752038027046,4.2,4.2,5
1752038029899,3.93,4.2,5
1752038035499,3.67,4.2,5
1752038038251,3.67,3.93,5
1752038040182,3.67,3.67,5
1752038042053,3.4,3.67,5
1752038050349,3.4,3.4,5
1752038056187,3.4,3.13,5
1752038067092,3.4,2.87,5
1752038073349,3.4,2.6,5
1752038079348,3.13,2.6,5
1752038087876,3.13,2.33,5
1752038096427,2.87,2.33,5
1752038101869,2.87,2.07,5
1752038116823,2.87,1.8,5
1752038122174,2.6,1.8,5
1752038122675,2.33,1.8,5
1752038122703,2.07,1.8,5
1752038122736,1.8,1.8,5
1752038122769,1.53,1.8,5
1752038122802,1.27,1.8,5
1752038122836,1.0,1.8,5
1752038127839,1.0,1.53,5
1752038130901,1.0,1.27,5
1752038133578,5.0,5.0,0
1752038253895,5.0,5.0,3
1752038327385,5.0,4.73,3
1752038334292,5.0,4.47,3
1752038337130,4.73,4.47,3
1752038341269,4.47,4.47,3
1752038347386,4.47,4.2,3
1752038353996,4.47,3.93,3
1752038359787,4.47,3.67,3
1752038372246,5.0,5.0,0
1752038492575,5.0,5.0,7
1752038506055,5.0,5.27,7
1752038511226,5.27,5.27,7
1752038523864,5.27,5.53,7
1752038531680,5.53,5.53,7
1752038536104,5.8,5.53,7
1752038537256,5.8,5.8,7
1752038538576,5.8,6.07,7
1752038544271,5.8,6.33,7
1752038554559,5.8,6.6,7
1752038561256,5.8,6.87,7
1752038566577,5.8,7.13,7
1752038571104,5.8,7.4,7
1752038575368,5.8,7.67,7
1752038580426,5.8,7.93,7
1752038589336,5.8,8.2,7
1752038598148,5.8,8.47,7
1752038608194,5.8,8.73,7
1752038613258,5.8,9.0,7
1752038691034,5.0,5.0,0
1752038811380,5.0,5.0,8
1752038823487,5.0,4.73,8
1752038826694,4.73,4.73,8
1752038836000,4.73,5.0,8
1752038841257,4.73,5.27,8
1752038848630,4.73,5.0,8
1752038849130,4.73,4.73,8
1752038849160,4.73,4.47,8
1752038854774,4.47,4.47,8
1752038863905,4.47,4.73,8
1752038869111,4.47,5.0,8
1752038878311,4.47,5.27,8
1752038881398,4.47,5.53,8
1752038887481,4.47,5.8,8
1752038899298,4.47,6.07,8
1752038911994,4.47,6.33,8
1752038917257,4.47,6.6,8
1752038925320,4.47,6.87,8
1752038928777,4.47,7.13,8
1752038930528,4.47,7.4,8
1752038934330,4.47,7.67,8
1752038952744,4.47,7.93,8
1752038956665,4.47,8.2,8
1752038959130,5.0,5.0,0
1752039079469,5.0,5.0,1
1752039089613,5.27,5.0,1
1752039091725,5.53,5.0,1
1752039096828,5.8,5.0,1
1752039102446,5.8,4.73,1
1752039104748,5.8,4.47,1
1752039111861,5.8,4.2,1
1752039115036,6.07,4.2,1
1752039119591,5.8,4.2,1
1752039123472,5.53,4.2,1
1752039127782,5.27,4.2,1
1752039129262,5.27,3.93,1
1752039137022,5.53,3.93,1
1752039138214,5.53,4.2,1
1752039147004,5.8,4.2,1
1752039155576,6.07,4.2,1
1752039158189,5.8,4.2,1
1752039161138,5.53,4.2,1
1752039164166,5.53,3.93,1
1752039166382,5.27,3.93,1
1752039168967,5.0,3.93,1
1752039172805,4.73,3.93,1
1752039185638,4.47,3.93,1
1752039208337,4.47,3.67,1
1752039213041,4.47,3.93,1
1752039215089,4.47,4.2,1
1752039220222,4.47,4.47,1
1752039224169,4.73,4.47,1
1752039227383,5.0,4.47,1
1752039228519,5.0,4.73,1
1752039229247,5.27,4.73,1
1752039232833,5.27,5.0,1
1752039235440,5.53,5.0,1
1752039240855,5.8,5.0,1
1752039242656,6.07,5.0,1
1752039245559,6.07,5.27,1
1752039256812,5.0,5.0,0
1752039257081,5.0,5.27,0
1752039259616,5.0,5.0,0
1752039377141,5.0,5.0,2
1752039386011,4.73,5.0,2
1752039392595,4.47,5.0,2
1752039399642,4.47,4.73,2
1752039406460,4.47,4.47,2
1752039411475,4.2,4.47,2
1752039415972,3.93,4.47,2
1752039420484,3.93,4.2,2
1752039433991,3.67,4.2,2
1752039436627,3.67,4.47,2
1752039439356,3.93,4.47,2
1752039442597,4.2,4.47,2
1752039457351,4.47,4.47,2
1752039462733,4.2,4.47,2
1752039466573,3.93,4.47,2
1752039471485,3.67,4.47,2
1752039482206,3.4,4.47,2
1752039493848,3.13,4.47,2
1752039498105,3.13,4.2,2
1752039502005,2.87,4.2,2
1752039505465,3.13,4.2,2
1752039509630,3.4,4.2,2
1752039511711,3.4,4.47,2
1752039513919,3.4,4.73,2
1752039515521,3.67,4.73,2
1752039516999,3.93,4.73,2
1752039518318,4.2,4.73,2
1752039523407,4.2,5.0,2
1752039525142,4.47,5.0,2
1752039527857,4.73,5.0,2
1752039531903,5.0,5.0,2
1752039536449,5.0,5.27,2
1752039540526,5.27,5.27,2
1752039549463,5.0,5.0,0
1752039669787,5.0,5.0,4
1752039678328,5.0,4.73,4
1752039681672,4.73,4.73,4
1752039684145,4.47,4.73,4
1752039687304,4.47,4.47,4
1752039694789,4.2,4.47,4
1752039695545,4.2,4.2,4
1752039699416,4.2,3.93,4
1752039703728,4.2,3.67,4
1752039706240,4.2,3.4,4
1752039709752,4.2,3.13,4
1752039715138,4.2,2.87,4
1752039719065,3.93,2.87,4
1752039724361,3.67,2.87,4
1752039727275,3.4,2.87,4
1752039728851,3.4,2.6,4
1752039735122,3.4,2.33,4
1752039742115,3.4,2.07,4
1752039750474,3.4,1.8,4
1752039762971,3.4,1.53,4
1752039767698,3.4,1.27,4
1752039771324,3.4,1.0,4
1752039828395,3.13,1.0,4
1752039835202,5.0,5.0,0
1752039955543,5.0,5.0,6
1752039963925,5.27,5.0,6
1752039969823,5.53,5.0,6
1752039978709,5.53,5.27,6
1752039985904,5.53,5.53,6
1752040003623,5.8,5.53,6
1752040015850,5.8,5.8,6
1752040025200,6.07,5.8,6
1752040035712,6.07,6.07,6
1752040044700,6.07,5.8,6
1752040048656,6.33,5.8,6
1752040052088,6.6,5.8,6
1752040052913,6.6,6.07,6
1752040055631,6.87,6.07,6
1752040059394,7.13,6.07,6
1752040072745,7.4,6.07,6
1752040084861,7.4,6.33,6
1752040089784,7.4,6.07,6
1752040101144,7.4,6.33,6
