1,1.0,0.14035087719298245,0.8955974842767296,0.9064029703720542,0.9036144578313253
2,1.0,0.41721854304635764,0.7475111816476698,0.7452004039821094,0.748
3,1.0,0.30246913580246915,0.801043620057073,0.8073010181778888,0.8032128514056225
4,1.0,0.010869565217391304,0.9898050729956773,0.9920378435690401,0.992
5,0.45454545454545453,0.011560693641618497,0.7500227252067995,0.8022419780019999,0.824
6,1.0,0.4067796610169492,0.7087040618955512,0.7234674454984703,0.7131474103585658
7,0.6333333333333333,0.00641025641025641,0.8357165304839724,0.853275283224234,0.8617886178861789
8,1.0,0.18652849740932642,0.8200000000000001,0.864396501457726,0.8530612244897959
9,1.0,0.2222222222222222,0.8094512195121951,0.8430121951219512,0.832
10,0.9879518072289156,0.04819277108433735,0.9601422854602045,0.9641974210760338,0.963855421686747
11,0.9615384615384616,0.0,0.982620320855615,0.9828678946326006,0.9829059829059829
12,1.0,0.04093567251461988,0.9669715936446799,0.9717752252562074,0.9714285714285714
13,0.8529411764705882,0.027472527472527472,0.9224228883510209,0.9392614658971017,0.94
14,1.0,0.010810810810810811,0.9864130434782609,0.9913752362948961,0.991304347826087
15,0.4457831325301205,0.011976047904191617,0.7397866250325267,0.784551652354931,0.808
16,1.0,0.4336734693877551,0.6413562640292991,0.6878020624124487,0.66
17,0.6964285714285714,0.07142857142857142,0.8203502415458936,0.8723003694231316,0.8739495798319328
18,0.7850467289719626,0.0,0.9025737474372659,0.905884681204358,0.908
19,1.0,0.3544973544973545,0.7168902880422889,0.7511325382465358,0.7330677290836654
20,1.0,0.2823529411764706,0.803522504892368,0.8149024255229571,0.8087649402390438
21,0.9047619047619048,0.0273224043715847,0.9410136239782017,0.9551666112846415,0.9552845528455285
22,0.6,0.24311926605504589,0.477751756440281,0.8401298032996922,0.7533632286995515
23,0.8461538461538461,0.05699481865284974,0.8864107757253361,0.9232324188063259,0.9224489795918367
24,0.9347826086956522,0.004878048780487805,0.972923408845739,0.9839253557506759,0.9840637450199203
25,1.0,0.046052631578947366,0.9704489907535593,0.9718294489868093,0.97165991902834
26,1.0,0.09239130434782608,0.9154997878402134,0.9333867552168884,0.9308943089430894
27,0.9655172413793104,0.01809954751131222,0.9533216326225774,0.980423466148848,0.98
28,1.0,0.17045454545454544,0.8700828157349897,0.884870456063943,0.8804780876494024
29,1.0,0.19696969696969696,0.8108953926398146,0.8570301812165999,0.8446215139442231
30,1.0,0.0,1.0,1.0,1.0
31,0.8714285714285714,0.0,0.9535194749079237,0.9633466299408034,0.9641434262948207
32,1.0,0.0,1.0,1.0,1.0
33,0.5238095238095238,0.03864734299516908,0.7726917057902973,0.8797631841921677,0.8875502008032129
34,1.0,0.0,1.0,1.0,1.0
35,0.8493150684931506,0.0056179775280898875,0.9394889103182256,0.9510866850822361,0.952191235059761
36,0.819672131147541,0.021052631578947368,0.9154027637344119,0.9389607058788775,0.9402390438247012
37,0.6333333333333333,0.004524886877828055,0.8667256637168141,0.9479392165849876,0.952191235059761
38,0.5753424657534246,0.0,0.8245349766061851,0.8632374757503138,0.875
39,0.872093023255814,0.04878048780487805,0.9150860759041098,0.9236698546631154,0.924
40,0.8947368421052632,0.05263157894736842,0.9109267940858277,0.9359760326222643,0.9352226720647774
