time,valence,arousal,videoID
1753526465319,5,5,0
1753526586860,5,5,4
1753526596540,5,5.27,4
1753526597282,5,5,4
1753526597522,5,4.73,4
1753526597739,5,4.47,4
1753526597962,5,4.2,4
1753526598402,5,3.93,4
1753526598587,5,3.67,4
1753526598821,5,3.4,4
1753526599130,5,3.13,4
1753526599346,5,2.87,4
1753526599516,5,2.6,4
1753526607691,5,2.87,4
1753526608164,5,3.13,4
1753526608394,5,3.4,4
1753526611837,5,3.67,4
1753526612027,5,3.93,4
1753526613358,5,3.67,4
1753526613692,5,3.4,4
1753526627165,5,3.13,4
1753526627387,5,2.87,4
1753526627644,5,2.6,4
1753526628084,5,2.33,4
1753526628988,5,2.6,4
1753526639917,5,2.87,4
1753526640155,5,3.13,4
1753526640419,5,3.4,4
1753526640677,5,3.67,4
1753526642731,5,3.93,4
1753526642925,5,4.2,4
1753526643117,5,4.47,4
1753526643316,5,4.73,4
1753526643518,5,5,4
1753526643720,5,5.27,4
1753526643917,5,5.53,4
1753526644110,5,5.8,4
1753526644332,5,6.07,4
1753526644740,5,6.33,4
1753526645966,5,6.6,4
1753526646583,5,6.87,4
1753526649859,4.73,6.87,4
1753526650229,4.47,6.87,4
1753526651003,4.73,6.87,4
1753526651341,5,6.87,4
1753526651766,5.27,6.87,4
1753526652190,5,6.87,4
1753526666152,5,6.6,4
1753526666407,5,6.33,4
1753526667461,5,6.6,4
1753526668228,5,6.87,4
1753526668604,5,7.13,4
1753526668941,5,7.4,4
1753526669989,5,7.67,4
1753526671239,5,7.4,4
1753526672006,5,7.67,4
1753526693246,5.27,7.67,4
1753526693574,5.53,7.67,4
1753526693820,5.8,7.67,4
1753526694101,6.07,7.67,4
1753526694686,6.07,7.4,4
1753526697318,6.07,7.13,4
1753526698512,6.07,7.4,4
1753526698958,6.33,7.4,4
1753526699189,6.6,7.4,4
1753526699417,6.87,7.4,4
1753526700373,6.87,7.67,4
1753526701061,6.87,7.4,4
1753526704399,6.87,7.67,4
1753526704662,6.87,7.93,4
1753526704847,6.87,8.2,4
1753526711453,6.87,7.93,4
1753526711641,6.87,7.67,4
1753526711854,6.87,7.4,4
1753526712449,6.87,7.67,4
1753526713664,6.87,7.4,4
1753526718745,7.13,7.4,4
1753526719016,7.4,7.4,4
1753526719225,7.67,7.4,4
1753526719664,7.93,7.4,4
1753526720137,8.2,7.4,4
1753526720887,7.93,7.4,4
1753526721726,7.67,7.4,4
1753526722112,7.67,7.67,4
1753526722862,7.93,7.67,4
1753526723430,7.93,7.4,4
1753526723905,7.67,7.4,4
1753526724617,7.4,7.4,4
1753526725238,7.13,7.4,4
1753526725454,6.87,7.4,4
1753526727328,6.6,7.4,4
1753526727582,6.33,7.4,4
1753526728326,6.07,7.4,4
1753526728827,5.8,7.4,4
1753526728856,5.53,7.4,4
1753526729025,5.27,7.4,4
1753526729199,5,7.4,4
1753526730927,5,7.13,4
1753526731167,5,6.87,4
1753526731369,5,6.6,4
1753526731618,5,6.33,4
1753526732114,5,6.07,4
1753526732145,5,5.8,4
1753526732174,5,5.53,4
1753526732204,5,5.27,4
1753526732430,5,5,4
1753526732679,5,4.73,4
1753526732950,5,4.47,4
1753526733543,5,4.2,4
1753526735104,5,3.93,4
1753526735286,5,3.67,4
1753526735464,5,3.4,4
1753526735854,5,3.13,4
1753526736855,5,3.4,4
1753526752043,5,5,0
1753526872164,5,5,7
1753526884141,5,5.27,7
1753526884406,5,5.53,7
1753526884723,5,5.8,7
1753526885522,4.73,5.8,7
1753526885835,4.73,6.07,7
1753526886923,4.47,6.07,7
1753526887424,4.2,6.07,7
1753526887458,3.93,6.07,7
1753526887490,3.67,6.07,7
1753526887524,3.4,6.07,7
1753526887558,3.13,6.07,7
1753526887575,2.87,6.07,7
1753526887607,2.6,6.07,7
1753526887641,2.33,6.07,7
1753526887675,2.07,6.07,7
1753526888299,2.07,5.8,7
1753526889219,2.07,6.07,7
1753526890380,2.07,5.8,7
1753526893419,2.07,6.07,7
1753526893612,2.07,6.33,7
1753526894508,2.07,6.07,7
1753526894746,2.07,5.8,7
1753526895419,2.07,6.07,7
1753526897259,2.07,6.33,7
1753526897460,2.07,6.6,7
1753526897675,2.07,6.87,7
1753526898219,2.07,7.13,7
1753526901883,2.07,7.4,7
1753526902108,2.07,7.67,7
1753526902507,2.07,7.93,7
1753526904134,2.07,7.67,7
1753526904581,2.07,7.93,7
1753526908788,1.8,7.93,7
1753526909092,1.53,7.93,7
1753526909315,1.27,7.93,7
1753526918660,1.27,7.67,7
1753526919358,1.27,7.93,7
1753526920940,1.53,7.93,7
1753526922542,1.27,7.93,7
1753526923525,1.53,7.93,7
1753526923884,1.8,7.93,7
1753526924197,2.07,7.93,7
1753526924583,2.33,7.93,7
1753526924923,2.6,7.93,7
1753526925259,2.87,7.93,7
1753526925517,3.13,7.93,7
1753526926412,3.4,7.93,7
1753526934806,3.4,8.2,7
1753526935036,3.4,8.47,7
1753526935245,3.4,8.73,7
1753526936236,3.67,8.73,7
1753526936652,3.67,9,7
1753526937684,3.4,9,7
