time,valence,arousal,videoID
1754562450643,5,5,0
1754562572409,5,5,6
1754562581554,5,5.27,6
1754562581866,5,5.53,6
1754562582049,5,5.8,6
1754562582226,5,6.07,6
1754562582387,5,6.33,6
1754562582651,5.27,6.33,6
1754562582963,5.53,6.33,6
1754562583139,5.8,6.33,6
1754562583291,6.07,6.33,6
1754562583442,6.33,6.33,6
1754562583674,6.33,6.6,6
1754562583867,6.33,6.87,6
1754562584045,6.33,7.13,6
1754562584227,6.33,7.4,6
1754562584403,6.33,7.67,6
1754562584586,6.33,7.93,6
1754562585004,6.33,8.2,6
1754562588420,6.33,7.93,6
1754562589357,6.33,8.2,6
1754562589738,6.6,8.2,6
1754562589938,6.87,8.2,6
1754562590138,7.13,8.2,6
1754562590317,7.4,8.2,6
1754562590491,7.67,8.2,6
1754562590610,7.93,8.2,6
1754562590811,8.2,8.2,6
1754562591010,8.47,8.2,6
1754562591195,8.73,8.2,6
1754562591628,8.73,7.93,6
1754562591938,8.73,7.67,6
1754562592938,8.47,7.67,6
1754562593122,8.2,7.67,6
1754562593314,7.93,7.67,6
1754562593490,7.67,7.67,6
1754562593674,7.4,7.67,6
1754562593867,7.13,7.67,6
1754562594397,6.87,7.67,6
1754562594603,6.6,7.67,6
1754562594810,6.33,7.67,6
1754562595011,6.07,7.67,6
1754562595202,5.8,7.67,6
1754562595402,5.53,7.67,6
1754562595770,5.53,7.93,6
1754562595987,5.53,8.2,6
1754562596171,5.53,8.47,6
1754562596386,5.53,8.73,6
1754562596683,5.8,8.73,6
1754562596898,6.07,8.73,6
1754562597090,6.33,8.73,6
1754562597290,6.6,8.73,6
1754562597491,6.87,8.73,6
1754562597659,7.13,8.73,6
1754562597851,7.4,8.73,6
1754562598026,7.67,8.73,6
1754562598306,7.93,8.73,6
1754562598716,7.93,8.47,6
1754562598955,7.93,8.2,6
1754562599202,7.93,7.93,6
1754562600305,7.67,7.93,6
1754562600539,7.4,7.93,6
1754562600748,7.13,7.93,6
1754562601770,6.87,7.93,6
1754562603211,6.87,8.2,6
1754562603410,6.87,8.47,6
1754562603610,6.87,8.73,6
1754562603858,6.87,9,6
1754562604211,7.13,9,6
1754562604443,7.4,9,6
1754562604650,7.67,9,6
1754562604827,7.93,9,6
1754562605026,8.2,9,6
1754562605435,8.47,9,6
1754562605890,8.47,8.73,6
1754562606099,8.47,8.47,6
1754562606340,8.47,8.2,6
1754562606540,8.47,7.93,6
1754562606867,8.2,7.93,6
1754562607139,7.93,7.93,6
1754562607314,7.67,7.93,6
1754562607498,7.4,7.93,6
1754562607675,7.13,7.93,6
1754562608499,7.13,7.67,6
1754562609476,7.13,7.4,6
1754562609860,7.13,7.67,6
1754562610059,7.13,7.93,6
1754562610243,7.13,8.2,6
1754562610603,7.4,8.2,6
1754562610867,7.67,8.2,6
1754562611082,7.93,8.2,6
1754562611290,8.2,8.2,6
1754562611515,8.47,8.2,6
1754562611868,8.47,7.93,6
1754562612060,8.47,7.67,6
