time,valence,arousal,videoID
1753956041990,5,5,0
1753956163803,5,5,4
1753956170379,5.27,5,4
1753956173138,5.53,5,4
1753956181594,5.8,5,4
1753956196873,5.8,4.73,4
1753956226786,5.8,4.47,4
1753956227170,5.8,4.2,4
1753956227488,5.8,3.93,4
1753956227728,5.8,3.67,4
1753956227960,5.8,3.4,4
1753956228208,5.8,3.13,4
1753956228419,5.8,2.87,4
1753956228889,5.8,2.6,4
1753956272801,5.8,2.87,4
1753956273194,5.8,3.13,4
1753956273459,5.8,3.4,4
1753956312859,5.8,3.67,4
1753956313194,5.8,3.93,4
1753956313427,5.8,4.2,4
1753956313653,5.8,4.47,4
1753956314572,5.8,4.73,4
1753956314884,5.8,5,4
1753956329203,5,5,0
1753956449524,5,5,7
1753956465633,4.73,5,7
1753956466079,4.47,5,7
1753956466489,4.2,5,7
1753956493463,4.2,5.27,7
1753956493963,4.2,5.53,7
1753956493991,4.2,5.8,7
1753956494022,4.2,6.07,7
1753956494051,4.2,6.33,7
1753956494085,4.2,6.6,7
1753956494118,4.2,6.87,7
1753956494152,4.2,7.13,7
1753956494184,4.2,7.4,7
1753956494204,4.2,7.67,7
1753956494236,4.2,7.93,7
1753956494267,4.2,8.2,7
1753956494301,4.2,8.47,7
1753956494334,4.2,8.73,7
1753956494368,4.2,9,7
1753956494917,4.2,8.73,7
1753956549217,4.2,8.47,7
1753956549638,4.2,8.2,7
1753956550119,4.2,8.47,7
1753956550423,4.2,8.73,7
1753956583890,3.93,8.73,7
1753956584388,3.67,8.73,7
1753956584420,3.4,8.73,7
1753956584453,3.13,8.73,7
1753956584487,2.87,8.73,7
1753956584519,2.6,8.73,7
1753956584552,2.33,8.73,7
1753956584569,2.07,8.73,7
1753956584605,1.8,8.73,7
1753956584636,1.53,8.73,7
1753956584669,1.27,8.73,7
1753956584703,1,8.73,7
1753956587762,1,9,7
1753956619864,1,8.73,7
1753956620138,1,8.47,7
1753956620321,1,8.2,7
1753956620504,1,7.93,7
1753956625226,1,8.2,7
1753956625726,1,8.47,7
1753956625754,1,8.73,7
1753956625787,1,9,7
1753956647991,5,5,0
1753956768326,5,5,1
1753956784598,5.27,5,1
1753956784981,5.53,5,1
1753956787484,5.8,5,1
1753956787996,5.53,5,1
1753956871278,5.8,5,1
1753956872897,5.8,5.27,1
1753956873566,5.8,5.53,1
1753956885705,5.8,5.8,1
1753956917865,5.8,6.07,1
1753956935802,5.8,6.33,1
1753956945651,5,5,0
1753957065976,5,5,6
1753957083742,5.27,5,6
1753957084149,5.53,5,6
1753957126687,5.8,5,6
1753957130158,5.53,5,6
1753957138862,5.27,5,6
1753957139584,5,5,6
1753957159649,4.73,5,6
1753957160001,4.47,5,6
1753957160330,4.47,4.73,6
1753957160561,4.47,4.47,6
1753957160715,4.47,4.2,6
1753957160872,4.47,3.93,6
1753957160998,4.47,3.67,6
1753957161158,4.47,3.4,6
1753957161302,4.47,3.13,6
1753957161431,4.47,2.87,6
1753957161599,4.47,2.6,6
1753957161767,4.47,2.33,6
1753957161935,4.47,2.07,6
1753957162248,4.2,2.07,6
1753957162446,3.93,2.07,6
1753957162639,3.67,2.07,6
1753957162855,3.4,2.07,6
1753957163008,3.13,2.07,6
1753957163223,2.87,2.07,6
1753957163445,2.87,2.33,6
1753957166073,2.87,2.6,6
1753957166663,2.87,2.33,6
1753957186953,3.13,2.33,6
1753957187452,3.4,2.33,6
1753957187486,3.67,2.33,6
1753957187517,3.93,2.33,6
1753957187551,4.2,2.33,6
1753957187585,4.47,2.33,6
1753957187619,4.73,2.33,6
1753957187635,5,2.33,6
1753957187668,5.27,2.33,6
1753957189400,5.27,2.6,6
1753957189648,5.27,2.87,6
1753957189864,5.27,3.13,6
1753957190040,5.27,3.4,6
1753957190184,5.27,3.67,6
1753957190335,5.27,3.93,6
1753957190479,5.27,4.2,6
1753957190656,5.27,4.47,6
1753957190840,5.27,4.73,6
1753957191032,5.27,5,6
1753957197001,5.53,5,6
1753957197370,5.8,5,6
1753957197696,6.07,5,6
1753957212676,5,5,0
1753957333033,5,5,3
1753957362614,5.27,5,3
1753957365340,5,5,3
1753957367516,5.27,5,3
1753957425950,5.53,5,3
1753957441381,5.27,5,3
1753957441845,5,5,3
1753957450326,5,4.73,3
1753957450829,5,4.47,3
1753957450857,5,4.2,3
1753957450891,5,3.93,3
1753957450926,5,3.67,3
1753957450958,5,3.4,3
1753957451135,5,3.13,3
1753957451399,5,5,0
1753957451503,5,4.73,0
1753957453222,5,5,0
1753957571716,5,5,8
1753957616379,4.73,5,8
1753957616602,4.47,5,8
1753957616772,4.2,5,8
1753957616928,3.93,5,8
1753957617123,3.67,5,8
1753957673548,3.67,5.27,8
1753957673754,3.67,5.53,8
1753957673958,3.67,5.8,8
1753957682995,3.67,6.07,8
1753957683497,3.67,6.33,8
1753957683530,3.67,6.6,8
1753957683565,3.67,6.87,8
1753957683597,3.67,7.13,8
1753957683630,3.67,7.4,8
1753957688228,3.67,7.67,8
1753957688729,3.67,7.93,8
1753957688760,3.67,8.2,8
1753957688789,3.67,8.47,8
1753957688819,3.67,8.73,8
1753957688847,3.67,9,8
1753957688913,3.4,9,8
1753957689407,3.13,9,8
1753957689436,2.87,9,8
1753957689467,2.6,9,8
1753957689497,2.33,9,8
1753957689530,2.07,9,8
1753957689563,1.8,9,8
1753957689598,1.53,9,8
1753957689631,1.27,9,8
1753957689648,1,9,8
1753957710653,1,8.73,8
1753957711163,1,9,8
1753957719452,5,5,0
1753957839776,5,5,2
1753957861952,5.27,5,2
1753957862272,5.53,5,2
1753957863143,5.8,5,2
1753957863583,6.07,5,2
1753957867120,6.07,5.27,2
1753957867367,6.07,5.53,2
1753957867744,6.07,5.8,2
1753957867991,6.07,6.07,2
1753957873280,6.07,5.8,2
1753957873567,6.07,5.53,2
1753957873744,6.07,5.27,2
1753957873999,6.07,5,2
1753957887337,6.33,5,2
1753957919050,6.33,4.73,2
1753957920480,6.33,4.47,2
1753957921649,6.6,4.47,2
1753957921703,6.6,4.73,2
1753957921947,6.6,5,2
1753957922175,6.6,5.27,2
1753957922361,6.6,5.53,2
