time,valence,arousal,videoID
1754558096846,5,5,0
1754558218058,5,5,6
1754558224219,5,4.73,6
1754558224719,5,4.47,6
1754558224749,5,4.2,6
1754558224781,5,3.93,6
1754558224814,5,3.67,6
1754558224848,5,3.4,6
1754558224881,5,3.13,6
1754558224898,5,2.87,6
1754558224930,5,2.6,6
1754558224964,5,2.33,6
1754558224998,5,2.07,6
1754558225031,5,1.8,6
1754558225235,5.27,1.8,6
1754558225736,5.53,1.8,6
1754558225765,5.8,1.8,6
1754558225797,6.07,1.8,6
1754558225830,6.33,1.8,6
1754558225863,6.6,1.8,6
1754558225897,6.87,1.8,6
1754558225914,7.13,1.8,6
1754558225947,7.4,1.8,6
1754558225981,7.67,1.8,6
1754558226015,7.93,1.8,6
1754558226369,7.93,2.07,6
1754558226730,7.93,2.33,6
1754558226947,7.93,2.6,6
1754558227545,7.93,2.33,6
1754558229033,7.93,2.6,6
1754558229808,7.93,2.87,6
1754558230259,7.93,3.13,6
1754558230759,7.93,3.4,6
1754558230787,7.93,3.67,6
1754558230818,7.93,3.93,6
1754558230849,7.93,4.2,6
1754558230881,7.93,4.47,6
1754558230914,7.93,4.73,6
1754558230948,7.93,5,6
1754558230982,7.93,5.27,6
1754558230999,7.93,5.53,6
1754558231252,7.93,5.8,6
1754558231483,7.93,6.07,6
1754558231795,7.93,6.33,6
1754558232234,7.93,6.6,6
1754558232490,7.93,6.87,6
1754558232721,7.93,7.13,6
1754558233001,7.93,7.4,6
1754558239643,8.2,7.4,6
1754558240451,8.47,7.4,6
1754558249738,8.47,7.67,6
1754558250570,8.73,7.67,6
1754558251125,8.73,7.4,6
1754558256834,8.47,7.4,6
1754558257659,8.73,7.4,6
1754558260377,8.47,7.4,6
1754558261227,8.73,7.4,6
1754558278170,8.47,7.4,6
1754558278670,8.2,7.4,6
1754558278702,7.93,7.4,6
1754558278732,7.67,7.4,6
1754558278764,7.4,7.4,6
1754558278798,7.13,7.4,6
1754558278832,6.87,7.4,6
1754558279491,7.13,7.4,6
1754558279867,7.4,7.4,6
1754558280154,7.67,7.4,6
