time,valence,arousal,videoID
1752926821863,5,5,0
1752926945024,5,5,5
1752926962104,5,4.73,5
1752926962428,5,4.47,5
1752926962925,5,4.2,5
1752926962964,5,3.93,5
1752926962985,5,3.67,5
1752926963014,5,3.4,5
1752926963045,5,3.13,5
1752926963079,5,2.87,5
1752926963110,5,2.6,5
1752926963337,5.27,2.6,5
1752926963840,5.53,2.6,5
1752926963866,5.8,2.6,5
1752926963896,6.07,2.6,5
1752926963927,6.33,2.6,5
1752926963960,6.6,2.6,5
1752926963992,6.87,2.6,5
1752926964027,7.13,2.6,5
1752926964060,7.4,2.6,5
1752926964094,7.67,2.6,5
1752926964728,7.67,2.87,5
1752926964991,7.67,3.13,5
1752926966296,7.93,3.13,5
1752926967544,7.93,2.87,5
1752926975596,7.93,3.13,5
1752926977043,7.93,2.87,5
1752926978620,7.67,2.87,5
1752926979117,7.4,2.87,5
1752926979146,7.13,2.87,5
1752926979177,6.87,2.87,5
1752926979212,6.6,2.87,5
1752926979243,6.33,2.87,5
1752926979276,6.07,2.87,5
1752926979311,5.8,2.87,5
1752926979328,5.53,2.87,5
1752926979359,5.27,2.87,5
1752926979393,5,2.87,5
1752926979801,5,2.6,5
1752926980082,5,2.33,5
1752926980387,4.73,2.33,5
1752926980649,4.47,2.33,5
1752926980985,4.47,2.07,5
1752926981352,4.2,2.07,5
1752926981585,3.93,2.07,5
1752926981921,3.67,2.07,5
1752926982217,3.67,1.8,5
1752926982720,3.4,1.8,5
1752926983585,3.4,1.53,5
1752926984145,3.13,1.53,5
1752926984762,3.13,1.8,5
1752926990081,2.87,1.8,5
1752926990408,2.87,2.07,5
1752926990904,2.6,2.07,5
1752926993848,2.33,2.07,5
1752926994209,2.33,2.33,5
1752926995692,2.07,2.33,5
1752926996265,2.07,2.6,5
1752926997536,2.07,2.33,5
1752927038228,1.8,2.33,5
1752927038594,2.07,2.33,5
1752927038908,2.07,2.6,5
1752927039795,2.33,2.6,5
1752927040131,2.33,2.33,5
1752927040401,2.33,2.07,5
1752927040736,2.33,1.8,5
1752927041051,2.07,1.8,5
1752927041386,2.33,1.8,5
1752927041643,2.6,1.8,5
1752927041908,2.87,1.8,5
1752927042290,3.13,1.8,5
1752927042667,3.13,1.53,5
1752927043098,3.4,1.53,5
1752927043425,3.67,1.53,5
1752927044380,3.67,1.8,5
1752927045315,3.67,2.07,5
1752927045778,3.4,2.07,5
1752927046321,3.4,2.33,5
1752927046642,3.13,2.33,5
1752927047249,2.87,2.33,5
1752927047827,2.87,2.07,5
1752927048169,2.6,2.07,5
1752927048516,2.33,2.07,5
1752927048802,2.33,1.8,5
1752927049211,2.6,1.8,5
1752927053989,2.33,1.8,5
1752927054475,2.33,1.53,5
1752927054851,2.6,1.53,5
1752927055115,2.87,1.53,5
1752927055314,3.13,1.53,5
1752927055602,3.13,1.8,5
1752927085488,2.87,1.8,5
1752927085949,2.87,2.07,5
1752927086259,2.87,2.33,5
1752927086532,2.6,2.33,5
1752927086891,2.6,2.6,5
1752927087187,2.33,2.6,5
1752927087699,2.07,2.6,5
1752927088026,1.8,2.6,5
1752927088195,1.8,2.87,5
1752927088434,1.8,3.13,5
1752927088716,1.8,3.4,5
1752927089811,2.07,3.4,5
1752927090311,2.33,3.4,5
1752927090346,2.6,3.4,5
1752927090362,2.6,3.13,5
1752927090382,5,5,0
1752927210730,5,5,3
1752927216703,5.27,5,3
1752927216950,5.53,5,3
1752927217176,5.8,5,3
1752927217341,6.07,5,3
1752927217537,6.33,5,3
1752927217750,6.6,5,3
1752927217965,6.87,5,3
1752927218229,7.13,5,3
1752927218752,7.4,5,3
1752927219333,7.67,5,3
1752927220631,7.67,5.27,3
1752927220927,7.67,5.53,3
1752927221495,7.67,5.8,3
1752927222303,7.93,5.8,3
1752927224720,7.67,5.8,3
1752927225070,7.67,6.07,3
1752927279248,7.4,6.07,3
1752927279568,7.4,6.33,3
1752927279824,7.4,6.6,3
1752927280112,7.4,6.87,3
1752927280367,7.4,7.13,3
1752927280807,7.4,7.4,3
1752927283049,7.4,7.13,3
1752927283343,7.4,6.87,3
1752927283585,7.4,6.6,3
1752927283831,7.4,6.33,3
1752927284119,7.4,6.07,3
1752927284391,7.4,5.8,3
1752927284615,7.4,5.53,3
1752927285262,7.4,5.27,3
1752927290752,7.13,5.27,3
1752927291182,6.87,5.27,3
1752927291479,6.87,5.53,3
1752927292047,6.6,5.53,3
1752927298740,6.6,5.8,3
1752927299152,6.33,5.8,3
1752927299587,6.33,6.07,3
1752927299889,6.07,6.07,3
1752927319722,6.07,6.33,3
1752927320114,6.33,6.33,3
1752927320593,6.33,6.6,3
1752927320920,6.6,6.6,3
