time,valence,arousal,videoID
1754736783984,5,5,0
1754736878022,5,5.27,0
1754736878401,4.73,5.27,0
1754736878753,4.73,5,0
1754736879082,5,5,0
1754736905478,5,5,3
1754736928571,5.27,5,3
1754736929194,5.27,4.73,3
1754736929458,5.53,4.73,3
1754736929958,5.8,4.73,3
1754736929990,6.07,4.73,3
1754736930023,6.33,4.73,3
1754736930056,6.6,4.73,3
1754736930090,6.87,4.73,3
1754736930123,7.13,4.73,3
1754736930140,7.4,4.73,3
1754736930173,7.67,4.73,3
1754736930274,7.67,4.47,3
1754736930775,7.67,4.2,3
1754736931114,7.67,3.93,3
1754736931354,7.67,3.67,3
1754736931570,7.67,3.4,3
1754736931826,7.93,3.4,3
1754736932642,7.93,3.13,3
1754736941162,7.93,3.4,3
1754736942634,7.93,3.13,3
1754736976019,8.2,3.13,3
1754736976500,8.2,3.4,3
1754736977723,8.2,3.13,3
1754736977963,8.2,2.87,3
1754736978188,8.2,2.6,3
1754736978723,8.2,2.33,3
1754736979107,8.2,2.6,3
1754737019028,7.93,2.6,3
1754737019252,7.67,2.6,3
1754737019421,7.4,2.6,3
1754737020220,7.13,2.6,3
1754737023761,5,5,0
1754737144031,5,5,5
1754737177417,5,4.73,5
1754737178001,5,4.47,5
1754737178417,5,4.2,5
1754737178737,5,3.93,5
1754737179073,5,3.67,5
1754737179417,5,3.4,5
1754737179696,5,3.13,5
1754737179928,5,2.87,5
1754737180201,5,2.6,5
1754737180473,5,2.33,5
1754737182896,4.73,2.33,5
1754737184065,4.73,2.6,5
1754737184976,4.47,2.6,5
1754737185681,4.73,2.6,5
1754737186353,5,2.6,5
1754737187009,4.73,2.6,5
1754737187352,4.47,2.6,5
1754737188432,4.2,2.6,5
1754737189985,4.2,2.33,5
1754737190424,3.93,2.33,5
1754737191241,3.93,2.07,5
1754737191449,3.67,2.07,5
1754737191905,3.4,2.07,5
1754737192105,3.4,2.33,5
1754737192729,3.4,2.6,5
1754737193177,3.13,2.6,5
1754737193449,3.13,2.33,5
1754737194232,3.13,2.6,5
1754737194745,3.13,2.33,5
1754737195209,3.4,2.33,5
1754737195745,3.67,2.33,5
1754737196697,3.4,2.33,5
1754737220938,3.4,2.07,5
1754737221394,3.13,2.07,5
1754737221706,2.87,2.07,5
1754737222970,2.6,2.07,5
1754737255403,2.6,2.33,5
