time,valence,arousal,videoID
1754120635567,5,5,0
1754120757030,5,5,2
1754120771171,5.27,5,2
1754120773354,5,5,2
1754120830237,5,4.73,2
1754120831157,5,5,2
1754120832941,4.73,5,2
1754120834821,4.73,4.73,2
1754120835322,4.73,4.47,2
1754120835350,4.73,4.2,2
1754120835380,4.73,3.93,2
1754120835855,4.73,3.67,2
1754120836141,4.73,3.4,2
1754120836375,4.73,3.13,2
1754120836550,4.73,2.87,2
1754120836723,4.73,2.6,2
1754120836918,4.73,2.33,2
1754120838230,4.47,2.33,2
1754120838729,4.2,2.33,2
1754120838762,3.93,2.33,2
1754120838797,3.67,2.33,2
1754120839340,3.4,2.33,2
1754120839558,3.13,2.33,2
1754120839748,2.87,2.33,2
1754120839988,2.6,2.33,2
1754120844462,2.6,2.07,2
1754120844949,2.6,1.8,2
1754120845293,2.6,1.53,2
1754120845774,2.87,1.53,2
1754120863198,2.87,1.8,2
1754120865440,2.87,2.07,2
1754120865937,2.87,2.33,2
1754120865968,2.87,2.6,2
1754120865998,2.87,2.87,2
1754120866030,2.87,3.13,2
1754120866064,2.87,3.4,2
1754120866098,2.87,3.67,2
1754120866343,2.87,3.93,2
1754120866621,2.87,4.2,2
1754120866886,2.87,4.47,2
1754120867150,2.87,4.73,2
1754120867408,2.87,5,2
1754120867662,2.87,5.27,2
1754120867903,2.87,5.53,2
1754120868134,2.87,5.8,2
1754120868957,2.87,6.07,2
1754120870269,2.6,6.07,2
1754120870533,2.33,6.07,2
1754120929169,5,5,0
1754120979457,5,4.73,0
1754120980371,5,5,0
1754121049292,5,5,7
1754121055947,5,5.27,7
1754121056292,5,5.53,7
1754121056791,5,5.8,7
1754121056820,5,6.07,7
1754121056853,5,6.33,7
1754121056886,5,6.6,7
1754121056919,5,6.87,7
1754121056953,5,7.13,7
1754121056987,5,7.4,7
1754121057003,5,7.67,7
1754121057036,5,7.93,7
1754121057069,5,8.2,7
1754121057588,4.73,8.2,7
1754121057851,4.47,8.2,7
1754121058125,4.2,8.2,7
1754121058421,3.93,8.2,7
1754121059235,3.93,8.47,7
1754121066668,3.67,8.47,7
1754121067283,3.4,8.47,7
1754121067547,3.13,8.47,7
1754121068412,3.13,8.2,7
1754121071843,3.13,8.47,7
1754121072699,2.87,8.47,7
1754121118365,2.87,8.2,7
1754121119284,2.87,8.47,7
1754121119526,2.87,8.73,7
1754121247582,5,5,0
1754121324049,5,5,0
1754121351795,5,5,1
1754121361117,5,5.27,1
1754121361398,5,5.53,1
1754121361613,5,5.8,1
1754121361810,5,6.07,1
1754121362004,5,6.33,1
1754121362352,5.27,6.33,1
1754121362594,5.53,6.33,1
1754121362804,5.8,6.33,1
1754121363012,6.07,6.33,1
1754121363581,6.07,6.6,1
1754121364228,6.33,6.6,1
1754121366836,6.07,6.6,1
1754121367908,6.07,6.87,1
1754121368204,6.07,7.13,1
1754121368469,6.07,7.4,1
1754121371972,6.33,7.4,1
1754121372268,6.6,7.4,1
1754121372443,6.87,7.4,1
1754121372622,7.13,7.4,1
1754121372812,7.4,7.4,1
1754121389187,7.4,7.13,1
1754121390635,7.4,6.87,1
1754121394723,7.4,6.6,1
1754121394963,7.4,6.33,1
1754121395148,7.4,6.07,1
1754121395324,7.4,5.8,1
1754121395500,7.4,5.53,1
1754121395710,7.4,5.27,1
1754121395892,7.4,5,1
1754121396108,7.4,4.73,1
1754121396284,7.4,4.47,1
1754121396485,7.4,4.2,1
1754121396692,7.4,3.93,1
1754121396886,7.4,3.67,1
1754121397044,7.4,3.4,1
1754121444888,7.4,3.13,1
1754121445757,7.4,2.87,1
1754121450784,7.4,2.6,1
1754121513737,7.4,2.87,1
1754121514537,7.4,3.13,1
1754121514808,7.4,3.4,1
1754121515047,7.4,3.67,1
1754121515263,7.4,3.93,1
1754121515471,7.4,4.2,1
1754121515698,7.4,4.47,1
1754121515952,7.4,4.73,1
1754121516232,7.4,5,1
1754121516552,7.4,5.27,1
1754121517159,7.13,5.27,1
1754121517659,6.87,5.27,1
1754121517689,6.6,5.27,1
1754121517721,6.33,5.27,1
1754121517749,6.07,5.27,1
1754121517782,5.8,5.27,1
1754121517815,5.53,5.27,1
1754121517848,5.27,5.27,1
1754121517881,5,5.27,1
1754121517900,4.73,5.27,1
1754121517932,4.47,5.27,1
1754121517965,4.2,5.27,1
1754121517999,3.93,5.27,1
1754121518031,3.67,5.27,1
1754121518049,3.4,5.27,1
1754121518082,3.13,5.27,1
1754121518116,2.87,5.27,1
1754121518149,2.6,5.27,1
1754121518182,2.33,5.27,1
1754121518215,2.07,5.27,1
1754121519456,2.07,5.53,1
1754121521096,2.07,5.8,1
1754121528953,5,5,0
1754121576046,5,5,0
1754121610487,5,5,5
1754121626262,5.27,5,5
1754121626529,5.53,5,5
1754121626731,5.8,5,5
1754121626961,6.07,5,5
1754121627129,6.33,5,5
1754121627324,6.6,5,5
1754121627524,6.87,5,5
1754121627725,7.13,5,5
1754121628201,7.13,4.73,5
1754121628434,7.13,4.47,5
1754121628819,7.13,4.73,5
1754121629318,7.13,5,5
1754121629351,7.13,5.27,5
1754121629384,7.13,5.53,5
1754121629419,7.13,5.8,5
1754121629452,7.13,6.07,5
1754121629643,7.13,6.33,5
1754121629862,7.13,6.6,5
1754121635164,7.13,6.33,5
1754121635635,7.13,6.07,5
1754121635834,7.13,5.8,5
1754121636333,7.13,5.53,5
1754121636368,7.13,5.27,5
1754121636402,7.13,5,5
1754121636554,7.13,4.73,5
1754121636763,7.13,4.47,5
1754121636971,7.13,4.2,5
1754121637122,7.13,3.93,5
1754121637315,7.13,3.67,5
1754121637994,7.13,3.4,5
1754121755661,5,5,0
1754121760489,5,5,0
1754121782913,5,5,4
1754121788495,5,4.73,4
1754121788800,5,4.47,4
1754121788999,5,4.2,4
1754121789623,5.27,4.2,4
1754121790124,5.53,4.2,4
1754121790155,5.8,4.2,4
1754121790188,6.07,4.2,4
1754121790222,6.33,4.2,4
1754121790254,6.6,4.2,4
1754121948115,5,5,0
1754121954806,5,5,0
1754121973464,5,5,6
1754121981516,5,5.27,6
1754121981786,5,5.53,6
1754121981981,5,5.8,6
1754121982157,5,6.07,6
1754121982330,5,6.33,6
1754121982534,5,6.6,6
1754121982860,5.27,6.6,6
1754121983123,5.53,6.6,6
1754121983338,5.8,6.6,6
1754121983555,6.07,6.6,6
1754121983755,6.33,6.6,6
1754121983947,6.6,6.6,6
1754121984131,6.87,6.6,6
1754121984300,7.13,6.6,6
1754121984523,7.4,6.6,6
1754121984731,7.67,6.6,6
1754121984930,7.93,6.6,6
1754122110023,7.93,6.33,6
1754122111422,7.93,6.07,6
1754122114150,7.93,5.8,6
1754122114535,7.93,5.53,6
1754122114863,7.93,5.27,6
1754122115246,7.93,5,6
1754122115494,7.93,4.73,6
1754122115791,7.93,4.47,6
1754122116061,7.93,4.2,6
1754122116327,7.93,3.93,6
1754122116825,7.93,3.67,6
1754122116855,7.93,3.4,6
1754122116886,7.93,3.13,6
1754122116917,7.93,2.87,6
1754122116947,7.93,2.6,6
1754122117382,7.93,2.33,6
1754122118174,7.67,2.33,6
1754122118674,7.4,2.33,6
1754122118703,7.13,2.33,6
1754122118733,6.87,2.33,6
1754122118764,6.6,2.33,6
1754122118797,6.33,2.33,6
1754122118830,6.07,2.33,6
1754122119518,6.07,2.6,6
1754122119935,5,5,0
1754122126341,5,5,0
1754122128081,5,5,0
1754122138802,5,5,8
1754122206626,4.73,5,8
1754122206986,4.47,5,8
1754122207241,4.2,5,8
1754122207825,4.2,5.27,8
1754122208097,4.2,5.53,8
1754122208371,4.2,5.8,8
1754122208793,4.2,6.07,8
1754122212704,3.93,6.07,8
1754122213801,3.67,6.07,8
1754122214905,3.4,6.07,8
1754122217737,3.4,6.33,8
1754122218088,3.4,6.6,8
1754122218369,3.4,6.87,8
1754122218714,3.4,7.13,8
1754122218977,3.4,7.4,8
1754122219321,3.4,7.67,8
1754122243410,3.4,7.93,8
1754122244170,3.4,8.2,8
1754122286374,5,5,0
1754122294510,5,5,0
1754122296598,5,5,0
1754122312489,5,5,3
1754122317699,5,4.73,3
1754122318058,5,4.47,3
1754122318980,4.73,4.47,3
1754122319731,4.47,4.47,3
1754122320524,4.2,4.47,3
1754122320899,4.2,4.2,3
1754122321400,4.2,3.93,3
1754122321428,4.2,3.67,3
1754122321460,4.2,3.4,3
1754122321489,4.2,3.13,3
1754122321520,4.2,2.87,3
1754122321795,4.2,2.6,3
1754122322091,4.2,2.33,3
1754122322356,3.93,2.33,3
1754122322856,3.67,2.33,3
1754122322884,3.4,2.33,3
1754122322918,3.13,2.33,3
1754122322952,2.87,2.33,3
1754122323796,2.87,2.6,3
1754122325198,2.87,2.33,3
1754122430642,5,5,0
