GSR_mean,GSR_variance,HR_mean,HR_variance,75_percentile_GSR,75_percentile_HR,GSRmean_persen_diff,HRmean_persent_diff,GSRmean_diff,HRmean_diff,valence_acc_video,arousal_acc_video,P_id,video_id
0.41073170731707315,0.0014124925639500301,0.19283582089552234,0.0016470483403876143,0.4390243902439024,0.22014925373134323,0.201574912104802,0.2830674121857052,0.201574912104802,0.2830674121857052,1,1,40,2
0.4058536585365854,0.001588578227245688,0.19402985074626866,0.001363332590777456,0.4329268292682926,0.208955223880597,0.20645296088528975,0.28187338233495884,0.20645296088528975,0.28187338233495884,1,1,40,2
0.43073170731707305,0.0012994646044021422,0.1922388059701492,0.0015026954778347068,0.4634146341463415,0.208955223880597,0.1815749121048021,0.2836644271110783,0.1815749121048021,0.2836644271110783,1,1,40,2
0.4253658536585365,0.0015980963712076154,0.19402985074626863,0.0021742036088215643,0.4390243902439024,0.208955223880597,0.18694076576333862,0.28187338233495884,0.18694076576333862,0.28187338233495884,1,1,40,2
0.43463414634146347,0.001444140392623439,0.19373134328358205,0.0015459122298953,0.4634146341463415,0.208955223880597,0.17767247308041167,0.28217188979764546,0.17767247308041167,0.28217188979764546,1,1,40,2
0.44829268292682917,0.002234146341463416,0.18925373134328352,0.0021692136333259075,0.4878048780487805,0.208955223880597,0.16401393649504598,0.286649501737944,0.16401393649504598,0.286649501737944,1,1,40,2
0.43707317073170726,0.0020425936942296266,0.19582089552238804,0.0022244597905992426,0.4634146341463415,0.208955223880597,0.17523344869016788,0.2800823375588395,0.17523344869016788,0.2800823375588395,1,1,40,2
0.4468292682926828,0.001247828673408686,0.19492537313432834,0.00165212742258855,0.4634146341463415,0.208955223880597,0.16547735112919232,0.28097785994689917,0.16547735112919232,0.28097785994689917,1,1,40,2
0.48829268292682926,0.0018439024390243914,0.19432835820895517,0.0015637335709512144,0.5121951219512195,0.22014925373134323,0.12401393649504588,0.28157487487227234,0.12401393649504588,0.28157487487227234,1,1,40,2
0.5004878048780488,0.0010051160023795372,0.19283582089552234,0.001192604143461796,0.5365853658536586,0.208955223880597,0.11181881454382636,0.2830674121857052,0.11181881454382636,0.2830674121857052,1,1,40,2
0.49951219512195133,0.0012430696014277224,0.1961194029850746,0.002192114056582758,0.5121951219512195,0.2238805970149253,0.11279442429992381,0.27978383009615293,0.11279442429992381,0.27978383009615293,1,1,40,2
0.47024390243902436,0.001119333729922666,0.1907462686567164,0.00166887948318111,0.4878048780487805,0.208955223880597,0.14206271698285078,0.2851569644245111,0.14206271698285078,0.2851569644245111,1,1,40,2
0.4814634146341464,0.0012328375966686506,0.19701492537313428,0.001675206059255959,0.5121951219512195,0.208955223880597,0.13084320478772876,0.27888830770809325,0.13084320478772876,0.27888830770809325,1,1,40,2
0.4765853658536585,0.001075788221296848,0.19492537313432834,0.0014650033415014483,0.4878048780487805,0.22014925373134323,0.13572125356821663,0.28097785994689917,0.13572125356821663,0.28097785994689917,1,1,40,2
0.4712195121951219,0.0009860797144556823,0.19283582089552237,0.0011836934729338383,0.4878048780487805,0.208955223880597,0.14108710722675322,0.28306741218570514,0.14108710722675322,0.28306741218570514,1,1,40,2
0.4673170731707317,0.0010555621653777522,0.19164179104477616,0.0018655379817331264,0.4878048780487805,0.208955223880597,0.14498954625114346,0.2842614420364513,0.14498954625114346,0.2842614420364513,1,1,40,2
0.4595121951219511,0.0014838786436644866,0.19402985074626863,0.0013811539318333704,0.4878048780487805,0.208955223880597,0.15279442429992407,0.28187338233495884,0.15279442429992407,0.28187338233495884,1,1,40,2
0.4560975609756098,0.0010529446757882224,0.19104477611940293,0.0015504566718645585,0.4878048780487805,0.208955223880597,0.15620905844626537,0.28485845696182455,0.15620905844626537,0.28485845696182455,1,1,40,2
0.4565853658536585,0.0009765615704937546,0.19522388059701487,0.0017717977277790153,0.4878048780487805,0.208955223880597,0.15572125356821664,0.2806793524842126,0.15572125356821664,0.2806793524842126,1,1,40,2
0.4292682926829267,0.001046995835812017,0.19402985074626863,0.0010425484517709962,0.4390243902439024,0.208955223880597,0.18303832673894843,0.28187338233495884,0.18303832673894843,0.28187338233495884,1,1,40,2
0.4570731707317073,0.001446995835812018,0.19104477611940293,0.0008286923591000224,0.4878048780487805,0.208955223880597,0.15523344869016786,0.28485845696182455,0.15523344869016786,0.28485845696182455,1,1,40,2
0.4268292682926829,0.0010053539559785846,0.19373134328358205,0.001198396079304968,0.4390243902439024,0.208955223880597,0.18547735112919222,0.28217188979764546,0.18547735112919222,0.28217188979764546,1,1,40,2
0.43609756097560975,0.00125258774538965,0.19283582089552234,0.0008718200044553353,0.4634146341463415,0.208955223880597,0.1762090584462654,0.2830674121857052,0.1762090584462654,0.2830674121857052,1,1,40,2
0.4521951219512194,0.001123378941106485,0.19373134328358205,0.0013587881488081976,0.4634146341463415,0.208955223880597,0.16011149747065573,0.28217188979764546,0.16011149747065573,0.28217188979764546,1,1,40,2
0.46048780487804875,0.0013477691850089237,0.1949253731343283,0.0009125417687680997,0.4878048780487805,0.208955223880597,0.1518188145438264,0.28097785994689917,0.1518188145438264,0.28097785994689917,1,1,40,2
0.48292682926829267,0.0010945865556216548,0.19462686567164178,0.0009263533080864337,0.5121951219512195,0.208955223880597,0.12937979015358247,0.2812763674095857,0.12937979015358247,0.2812763674095857,1,1,40,2
0.4063414634146341,0.00267959547888162,0.19373134328358207,0.0006102918244597905,0.4390243902439024,0.208955223880597,0.20596515600724102,0.2821718897976454,0.20596515600724102,0.2821718897976454,1,1,40,2
0.14390243902439023,0.0038132064247471753,0.19671641791044775,0.0008437513922922702,0.16463414634146334,0.22014925373134323,0.4684041803974849,0.27918681517077976,0.4684041803974849,0.27918681517077976,1,1,40,2
0.19073170731707315,0.0018724568709101725,0.20089552238805963,0.0007414568946313213,0.2195121951219512,0.2238805970149253,0.421574912104802,0.2750077106931679,0.421574912104802,0.2750077106931679,1,1,40,2
0.2941463414634146,0.0010091612135633553,0.19880597014925372,0.001001915794163511,0.3170731707317073,0.2238805970149253,0.3181602779584605,0.2770972629319738,0.3181602779584605,0.2770972629319738,1,1,40,2
0.29463414634146334,0.0007338488994646043,0.19462686567164172,0.0009085319670305193,0.3170731707317073,0.208955223880597,0.3176724730804118,0.2812763674095858,0.3176724730804118,0.2812763674095858,1,1,40,2
0.30731707317073165,0.0010232004759071973,0.19582089552238802,0.001021519269325017,0.33536585365853655,0.2238805970149253,0.3049895462511435,0.2800823375588395,0.3049895462511435,0.2800823375588395,1,1,40,2
0.3234146341463414,0.0006617489589530039,0.19373134328358205,0.0008865226108264647,0.3414634146341463,0.208955223880597,0.2888919852755337,0.28217188979764546,0.2888919852755337,0.28217188979764546,1,1,40,2
0.3336585365853658,0.0009384889946460434,0.19761194029850737,0.0015732679884161282,0.3414634146341463,0.208955223880597,0.2786480828365093,0.27829129278272013,0.2786480828365093,0.27829129278272013,1,1,40,2
