GSR_mean,GSR_variance,HR_mean,HR_variance,75_percentile_GSR,75_percentile_HR,GSRmean_persen_diff,HRmean_persent_diff,GSRmean_diff,HRmean_diff,valence_acc_video,arousal_acc_video,P_id,video_id
0.8117692307692306,0.0004576390532544384,0.16133858267716533,0.00021993923987847962,0.8336538461538462,0.1692913385826771,0.1487528288623703,0.35276700180480386,0.1487528288623703,0.35276700180480386,1,0,10,6
0.8380769230769232,0.0004019230769230767,0.1533070866141732,0.00043146506293012586,0.85,0.16092519685039364,0.17506052117006288,0.360798497867796,0.17506052117006288,0.360798497867796,1,0,10,6
0.8293076923076924,0.0005537810650887571,0.16519685039370074,0.0008245768491536978,0.85,0.1791338582677165,0.16629129040083213,0.34890873408826845,0.16629129040083213,0.34890873408826845,1,0,10,6
0.8206153846153845,0.001034769230769231,0.17358267716535425,0.00022904240808481596,0.8451923076923077,0.17864173228346453,0.15759898270852424,0.34052290731661494,0.15759898270852424,0.34052290731661494,1,0,10,6
0.9173076923076924,0.00043150887573964453,0.16850393700787397,0.00016693533387066768,0.9346153846153846,0.17667322834645663,0.2542912904008321,0.3456016474740952,0.2542912904008321,0.3456016474740952,1,0,10,6
0.8943846153846153,4.213609467455662e-05,0.17417322834645665,0.00012062744125488239,0.9,0.1771653543307086,0.23136821347775505,0.33993235613551254,0.23136821347775505,0.33993235613551254,1,0,10,6
0.8767692307692306,2.7195266272189156e-05,0.16614173228346452,9.610019220038446e-05,0.8807692307692307,0.1673228346456693,0.21375282886237035,0.3479638521985047,0.21375282886237035,0.3479638521985047,1,0,10,6
0.8588461538461537,9.423076923076949e-05,0.16188976377952752,0.00015446710893421786,0.8653846153846154,0.1614173228346456,0.19582975193929342,0.3522158207024417,0.19582975193929342,0.3522158207024417,1,0,10,6
0.8428461538461538,1.302366863905316e-05,0.16188976377952752,0.00017384214768429555,0.8461538461538461,0.16683070866141733,0.17982975193929351,0.3522158207024417,0.17982975193929351,0.3522158207024417,1,0,10,6
0.8462307692307692,3.0467455621301628e-05,0.15370078740157478,0.0001306404612809227,0.85,0.15698818897637792,0.18321436732390894,0.3604047970803944,0.18321436732390894,0.3604047970803944,1,0,10,6
0.8445384615384615,1.9579881656804597e-05,0.15220472440944877,0.0001248434496868993,0.8461538461538461,0.155511811023622,0.18152205963160117,0.3619008600725204,0.18152205963160117,0.3619008600725204,1,0,10,6
0.8454615384615384,1.0467455621301702e-05,0.14732283464566925,0.0001373860747721494,0.8461538461538461,0.1496062992125984,0.1824451365546781,0.36678274983629994,0.1824451365546781,0.36678274983629994,1,0,10,6
0.8453846153846155,2.6627218934911054e-05,0.14948818897637792,0.00011290377580755169,0.8461538461538461,0.15501968503937003,0.18236821347775523,0.36461739550559125,0.18236821347775523,0.36461739550559125,1,0,10,6
0.8496153846153848,1.139053254437862e-05,0.14657480314960628,0.00010357275714551424,0.8538461538461538,0.14911417322834644,0.18659898270852449,0.36753078133236294,0.18659898270852449,0.36753078133236294,1,0,10,6
0.8535384615384615,1.7656804733727865e-05,0.14188976377952753,0.00012087544175088359,0.8576923076923076,0.14665354330708658,0.19052205963160118,0.37221582070244164,0.19052205963160118,0.37221582070244164,1,0,10,6
0.8593846153846155,1.2520710059171842e-05,0.14401574803149603,0.00013785107570215153,0.8615384615384616,0.14911417322834644,0.19636821347775524,0.37008983645047316,0.19636821347775524,0.37008983645047316,1,0,10,6
0.852153846153846,1.90295857988166e-05,0.13937007874015744,0.00010819021638043276,0.8538461538461538,0.1417322834645669,0.18913744424698575,0.37473550574181175,0.18913744424698575,0.37473550574181175,1,0,10,6
0.852923076923077,2.340828402366863e-05,0.13952755905511804,0.00016625953251906526,0.8576923076923076,0.1441929133858267,0.18990667501621672,0.37457802542685115,0.18990667501621672,0.37457802542685115,1,0,10,6
0.8569230769230768,3.786982248520739e-05,0.13818897637795272,0.00013903527807055616,0.8615384615384616,0.14320866141732283,0.1939066750162165,0.3759166081040165,0.1939066750162165,0.3759166081040165,1,0,10,6
0.8752307692307693,2.257988165680458e-05,0.13637795275590545,0.00011656643313286658,0.8769230769230769,0.1377952755905512,0.21221436732390897,0.3777276317260637,0.21221436732390897,0.3777276317260637,1,0,10,6
0.8699999999999999,2.8402366863905116e-05,0.13629921259842517,7.898195796391602e-05,0.8730769230769231,0.1377952755905512,0.2069835980931396,0.37780637188354405,0.2069835980931396,0.37780637188354405,1,0,10,6
0.8625384615384616,1.527218934911255e-05,0.13740157480314955,0.000118730237460475,0.8653846153846154,0.14124015748031493,0.1995220596316013,0.3767040096788197,0.1995220596316013,0.3767040096788197,1,0,10,6
0.8610769230769232,1.5763313609467684e-05,0.13232283464566927,0.00010932016864033731,0.8653846153846154,0.1358267716535433,0.1980605211700629,0.3817827498362999,0.1980605211700629,0.3817827498362999,1,0,10,6
0.8619230769230769,1.2573964497041629e-05,0.1341338582677165,0.0001523668547337094,0.8653846153846154,0.13927165354330706,0.19890667501621662,0.3799717262142527,0.19890667501621662,0.3799717262142527,1,0,10,6
0.8797692307692307,4.6633136094674354e-05,0.12980314960629916,0.00014250883501767,0.8846153846153846,0.13139763779527552,0.21675282886237046,0.38430243487567006,0.21675282886237046,0.38430243487567006,1,0,10,6
0.8823846153846153,3.0822485207100414e-05,0.13346456692913383,0.0001684853369706739,0.8875,0.13533464566929132,0.21936821347775504,0.38064101755283536,0.21936821347775504,0.38064101755283536,1,0,10,6
0.8774615384615386,1.0656804733727735e-05,0.13602362204724408,0.0001131889763779528,0.8807692307692307,0.1377952755905512,0.21444513655467834,0.37808196243472514,0.21444513655467834,0.37808196243472514,1,0,10,6
0.8772307692307693,1.706508875739633e-05,0.13881889763779523,0.00010078740157480322,0.8807692307692307,0.1456692913385826,0.21421436732390897,0.375286686844174,0.21421436732390897,0.375286686844174,1,0,10,6
0.8806923076923079,2.395857988165674e-05,0.1394094488188976,0.00015371225742451494,0.8846153846153846,0.139763779527559,0.2176759057854476,0.3746961356630716,0.2176759057854476,0.3746961356630716,1,0,10,6
