User,Threshold_0.1,Threshold_0.2,Threshold_0.30000000000000004,Threshold_0.4,Threshold_0.5,Threshold_0.6000000000000001,Threshold_0.7000000000000001,Threshold_0.8,Threshold_0.9
17,0.8421052631578947,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544
18,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.8260869565217391
19,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572
20,0.1,0.1,0.4714285714285714,0.7,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429
21,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.2923076923076923,0.2923076923076923,0.3076923076923077,0.4307692307692308,0.7230769230769231
22,0.8676470588235294,0.9705882352941176,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589
23,0.29411764705882354,0.29411764705882354,0.3088235294117647,0.47058823529411764,0.5882352941176471,0.5882352941176471,0.6176470588235294,1.0,0.9852941176470589
24,1.0,1.0,1.0,1.0,1.0,1.0,0.9852941176470589,0.9852941176470589,0.9852941176470589
25,1.0,1.0,1.0,1.0,1.0,0.8676470588235294,0.8529411764705882,0.8529411764705882,0.8529411764705882
26,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589
27,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,0.1323529411764706,0.1323529411764706,0.1323529411764706,0.1323529411764706,0.1323529411764706,0.1323529411764706,0.1323529411764706,0.1323529411764706,0.1323529411764706
31,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.20588235294117646,0.3382352941176471,0.7058823529411765,0.8676470588235294,0.8823529411764706
32,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412
33,0.23529411764705882,0.5,0.5735294117647058,0.5735294117647058,0.5882352941176471,0.7941176470588235,0.9705882352941176,0.9705882352941176,0.9705882352941176
34,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.08823529411764706
35,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589
37,0.4264705882352941,0.5735294117647058,0.7058823529411765,0.8970588235294118,0.9411764705882353,0.9705882352941176,0.9852941176470589,0.9705882352941176,0.9411764705882353
38,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.3382352941176471,0.3382352941176471,0.4411764705882353
39,0.20588235294117646,0.5147058823529411,0.6470588235294118,0.7794117647058824,0.8235294117647058,0.9411764705882353,1.0,1.0,1.0
40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9852941176470589
