Start,Border,End,Score
1754658292449,1754658297494,1754658302538,0.0063264933258789235
1754658297494,1754658302538,1754658307581,0.0020858666284336302
1754658302538,1754658307581,1754658312625,0.008997971152648498
1754658307581,1754658312625,1754658317669,0.010327060203903338
1754658312625,1754658317669,1754658322714,0.006667122284036819
1754658317669,1754658322714,1754658327757,1.6493539102920525
1754658322714,1754658327757,1754658332801,1.931438457475343e-05
1754658327757,1754658332801,1754658337845,0.07584390156771331
1754658332801,1754658337845,1754658342889,0.11535005068133647
1754658337845,1754658342889,1754658347933,1.7884506375853704e-08
1754658342889,1754658347933,1754658352978,0.005584404427092904
1754658347933,1754658352978,1754658358021,0.0036739699817349147
1754658352978,1754658358021,1754658363065,1.7974359611816482e-08
1754658358021,1754658363065,1754658368109,0.17843303022693752
1754658363065,1754658368109,1754658373153,0.004436637246957698
1754658368109,1754658373153,1754658378197,0.004593402250746226
1754658373153,1754658378197,1754658383241,0.0023373135736324824
1754658378197,1754658383241,1754658388285,0.004578019208470119
1754658383241,1754658388285,1754658393329,0.0020190141148012652
1754658388285,1754658393329,1754658398373,0.0017543013640913818
1754658393329,1754658398373,1754658403417,0.002127954267349741
1754658398373,1754658403417,1754658408461,2.3437296381434436e-08
1754658403417,1754658408461,1754658413505,1.4907849854639554e-05
1754658408461,1754658413505,1754658418549,0.001323058503846175
1754658413505,1754658418549,1754658423593,0.003045866438628475
1754658418549,1754658423593,1754658428637,0.0017248966751181039
1754658423593,1754658428637,1754658433681,0.005440808497044369
1754658428637,1754658433681,1754658438725,0.0023830412198920237
1754658433681,1754658438725,1754658443769,0.009981937682027875
1754658438725,1754658443769,1754658448813,0.21463123729914246
1754658443769,1754658448813,1754658453857,0.0016028972536820674
1754658448813,1754658453857,1754658458902,0.18025958108863577
1754658453857,1754658458902,1754658463945,0.05506508710877117
