Start,Border,End,Score
1753442578705,1753442583747,1753442588789,4.6979258714859515
1753442583747,1753442588789,1753442593831,0.6214877076639164
1753442588789,1753442593831,1753442598873,1.2536343875692832
1753442593831,1753442598873,1753442603914,3.084897462325377
1753442598873,1753442603914,1753442608956,3.013819841011057
1753442603914,1753442608956,1753442613998,2.1816931403342226
1753442608956,1753442613998,1753442619040,1.7326331963511064
1753442613998,1753442619040,1753442624081,1.101019667334771
1753442619040,1753442624081,1753442629123,1.5648558432352084
1753442624081,1753442629123,1753442634165,1.599317528892105
1753442629123,1753442634165,1753442639207,2.851855789031805
1753442634165,1753442639207,1753442644249,0.7701462925166797
1753442639207,1753442644249,1753442649291,0.5105187820579367
1753442644249,1753442649291,1753442654332,1.8973373540009688
1753442649291,1753442654332,1753442659374,0.8930717310149392
1753442654332,1753442659374,1753442664416,2.98257274473029
1753442659374,1753442664416,1753442669458,0.9719280874836524
1753442664416,1753442669458,1753442674499,0.7962803757286347
1753442669458,1753442674499,1753442679542,61.59160490054311
1753442674499,1753442679542,1753442684583,6.317593817478354
1753442679542,1753442684583,1753442689625,0.03254506464180812
1753442684583,1753442689625,1753442694667,0.2835542648822583
