Start,Border,End,Score
1755150735748,1755150740789,1755150745831,1.2215777781164414
1755150740789,1755150745831,1755150750873,0.008919579103717712
1755150745831,1755150750873,1755150755915,0.005118632896997821
1755150750873,1755150755915,1755150760956,0.4726481595758754
1755150755915,1755150760956,1755150765998,0.46915040347755677
1755150760956,1755150765998,1755150771040,0.018843018853725413
1755150765998,1755150771040,1755150776082,1.210074687425506
1755150771040,1755150776082,1755150781123,0.006610727976046615
1755150776082,1755150781123,1755150786165,0.012470805539233076
1755150781123,1755150786165,1755150791207,0.007236484754203798
1755150786165,1755150791207,1755150796249,0.003731189394637846
1755150791207,1755150796249,1755150801291,0.765149379456077
1755150796249,1755150801291,1755150806332,0.007368458558232982
1755150801291,1755150806332,1755150811374,0.7574969366566304
1755150806332,1755150811374,1755150816416,1.9225926974619354
1755150811374,1755150816416,1755150821457,0.7590984210663427
1755150816416,1755150821457,1755150826499,0.972590122678815
1755150821457,1755150826499,1755150831541,2.1692276727380504
1755150826499,1755150831541,1755150836583,0.8029426460371101
1755150831541,1755150836583,1755150841625,2.345276677225744
1755150836583,1755150841625,1755150846666,0.963785884359572
1755150841625,1755150846666,1755150851708,1.2055242235404926
