Start,Border,End,Score
1755165693842,1755165698884,1755165703925,8.721860482002935
1755165698884,1755165703925,1755165708967,2.948688435147726
1755165703925,1755165708967,1755165714009,5.758752840991823
1755165708967,1755165714009,1755165719050,4.433867498987702
1755165714009,1755165719050,1755165724092,4.448584918694389
1755165719050,1755165724092,1755165729134,1.414403151933804
1755165724092,1755165729134,1755165734176,2.9629595783808194
1755165729134,1755165734176,1755165739218,2.450274675334092
1755165734176,1755165739218,1755165744259,0.30463340286655366
1755165739218,1755165744259,1755165749301,0.28093849571472196
1755165744259,1755165749301,1755165754343,0.006066722407410963
1755165749301,1755165754343,1755165759385,0.9786242864121044
1755165754343,1755165759385,1755165764426,0.5045220809015536
1755165759385,1755165764426,1755165769468,0.7119545187825781
1755165764426,1755165769468,1755165774510,1.5908835634321496
1755165769468,1755165774510,1755165779552,2.362266840126133
1755165774510,1755165779552,1755165784594,0.8272004446732509
1755165779552,1755165784594,1755165789635,0.01836223466075093
1755165784594,1755165789635,1755165794677,0.011352950247869809
1755165789635,1755165794677,1755165799719,2.999896716232671
1755165794677,1755165799719,1755165804761,4.9763221472172
1755165799719,1755165804761,1755165809802,4.323538406443129
1755165804761,1755165809802,1755165814844,3.629619039612665
1755165809802,1755165814844,1755165819886,1.3457475286307878
1755165814844,1755165819886,1755165824927,4.9064597872357485
1755165819886,1755165824927,1755165829969,4.686536384655632
1755165824927,1755165829969,1755165835011,6.477297845001639
1755165829969,1755165835011,1755165840053,1.3617896095548678
