Start,Border,End,Score
1754309404567,1754309409608,1754309414650,5.567112921720009
1754309409608,1754309414650,1754309419692,1.7480928421995485
1754309414650,1754309419692,1754309424734,6.075880465817237
1754309419692,1754309424734,1754309429776,1.8763389528741916
1754309424734,1754309429776,1754309434818,0.8188783744281413
1754309429776,1754309434818,1754309439859,0.2745609371810056
1754309434818,1754309439859,1754309444901,0.00015851632400898374
1754309439859,1754309444901,1754309449943,0.7976756413833173
1754309444901,1754309449943,1754309454985,0.018461507657770437
1754309449943,1754309454985,1754309460026,0.06505733471265795
1754309454985,1754309460026,1754309465068,0.3353593405747577
1754309460026,1754309465068,1754309470110,0.026565525744120577
1754309465068,1754309470110,1754309475152,0.014201727053967272
1754309470110,1754309475152,1754309480193,6.542684717336655e-07
1754309475152,1754309480193,1754309485235,0.3553243291376434
1754309480193,1754309485235,1754309490277,0.0001517978049623836
1754309485235,1754309490277,1754309495319,0.2846810392998319
1754309490277,1754309495319,1754309500361,0.00018442613690400345
1754309495319,1754309500361,1754309505402,0.24156733274082132
1754309500361,1754309505402,1754309510444,0.00887128594671266
1754309505402,1754309510444,1754309515486,0.040820105235493176
1754309510444,1754309515486,1754309520527,0.03661389187034375
1754309515486,1754309520527,1754309525569,0.35909361518447575
1754309520527,1754309525569,1754309530611,0.5817295967635185
1754309525569,1754309530611,1754309535653,2.2990389525014843
1754309530611,1754309535653,1754309540695,0.5290041053142656
1754309535653,1754309540695,1754309545737,0.9503729038565073
1754309540695,1754309545737,1754309550778,0.00012977106312628273
1754309545737,1754309550778,1754309555820,0.017063542045645974
1754309550778,1754309555820,1754309560862,0.36823550451188497
1754309555820,1754309560862,1754309565903,1.6927252652801874
1754309560862,1754309565903,1754309570945,3.3032523941252503
1754309565903,1754309570945,1754309575987,0.037090339600264643
1754309570945,1754309575987,1754309581029,0.00015394641026095224
