Start,Border,End,Score
1755159992354,1755159997398,1755160002442,9.859239274989662e-08
1755159997398,1755160002442,1755160007486,0.9818907267204948
1755160002442,1755160007486,1755160012530,0.0017131534474868482
1755160007486,1755160012530,1755160017574,1.295990361516175e-05
1755160012530,1755160017574,1755160022618,1.563907926727115e-05
1755160017574,1755160022618,1755160027662,0.007146343304406555
1755160022618,1755160027662,1755160032706,1.637907480728229e-05
1755160027662,1755160032706,1755160037750,0.002027319312848719
1755160032706,1755160037750,1755160042794,0.004433959689576994
1755160037750,1755160042794,1755160047838,8.440534682296885e-08
1755160042794,1755160047838,1755160052882,0.0022377705434836193
1755160047838,1755160052882,1755160057926,2.3322734299391357e-08
1755160052882,1755160057926,1755160062970,0.34713111759852977
1755160057926,1755160062970,1755160068014,8.280151420958504e-06
1755160062970,1755160068014,1755160073058,0.0029136272307833666
1755160068014,1755160073058,1755160078102,4.185537321066413e-06
1755160073058,1755160078102,1755160083146,0.16269560921784765
1755160078102,1755160083146,1755160088190,1.0092015166163204e-05
1755160083146,1755160088190,1755160093234,0.0028862571389185465
1755160088190,1755160093234,1755160098278,0.0027686904803055357
1755160093234,1755160098278,1755160103322,0.0011565204380170058
1755160098278,1755160103322,1755160108366,0.0026047892923435345
1755160103322,1755160108366,1755160113410,1.4202703854018623
1755160108366,1755160113410,1755160118454,3.884454867364557
1755160113410,1755160118454,1755160123498,0.5283412998731899
1755160118454,1755160123498,1755160128542,0.012768879538693767
1755160123498,1755160128542,1755160133586,0.09375096165076824
1755160128542,1755160133586,1755160138631,1.323988882628857e-05
1755160133586,1755160138631,1755160143675,0.36685318901294217
1755160138631,1755160143675,1755160148719,1.2346614370288354
1755160143675,1755160148719,1755160153763,0.0009256302004339578
1755160148719,1755160153763,1755160158807,0.0009341797744865654
1755160153763,1755160158807,1755160163851,1.1880953222269013
1755160158807,1755160163851,1755160168895,0.0038548646247036356
1755160163851,1755160168895,1755160173939,7.919381039833695e-09
1755160168895,1755160173939,1755160178983,8.330771476772192e-06
1755160173939,1755160178983,1755160184027,1.117077389088011
1755160178983,1755160184027,1755160189071,0.002353589165341341
